X,Y,OBJECTID,CommunityName,EntityName,GradCount,DataYear,AsOfDate,SchoolDistrict,Shape
-17477736.3132464,8122916.86632459,203,Naknek,Bristol Bay Correspondence,0,2016,2017/02/21 09:00:00+00,Bristol Bay Borough Schools,
-17477736.3132464,8122916.86632459,204,Naknek,Bristol Bay Correspondence,0,2017,2018/01/17 09:00:00+00,Bristol Bay Borough Schools,
-17477736.3132464,8122916.86632459,205,Naknek,Bristol Bay Middle/High School,11,2017,2018/01/17 09:00:00+00,Bristol Bay Borough Schools,
-17477736.3132464,8122916.86632459,206,Naknek,Bristol Bay Middle/High School,9,2016,2017/02/21 09:00:00+00,Bristol Bay Borough Schools,
-17477736.3132464,8122916.86632459,207,Naknek,Bristol Bay Middle/High School,6,2015,2016/03/09 09:00:00+00,Bristol Bay Borough Schools,
-17477736.3132464,8122916.86632459,208,Naknek,Bristol Bay Middle/High School,16,2014,2015/01/23 09:00:00+00,Bristol Bay Borough Schools,
-17477736.3132464,8122916.86632459,209,Naknek,Bristol Bay Middle/High School,15,2013,2014/01/22 09:00:00+00,Bristol Bay Borough Schools,
-17936410.189539,9870817.74229805,210,Buckland,Buckland School,11,2013,2014/01/22 09:00:00+00,Northwest Arctic Borough Schools,
-17936410.189539,9870817.74229805,211,Buckland,Buckland School,9,2014,2015/01/23 09:00:00+00,Northwest Arctic Borough Schools,
-17936410.189539,9870817.74229805,212,Buckland,Buckland School,12,2015,2016/03/09 09:00:00+00,Northwest Arctic Borough Schools,
-17936410.189539,9870817.74229805,213,Buckland,Buckland School,11,2016,2017/02/21 09:00:00+00,Northwest Arctic Borough Schools,
-17936410.189539,9870817.74229805,214,Buckland,Buckland School,13,2017,2018/01/17 09:00:00+00,Northwest Arctic Borough Schools,
-16641702.7269581,8760227.58827042,215,Wasilla,Burchell High School,102,2017,2018/01/17 09:00:00+00,Mat-Su Borough Schools,
-16641702.7269581,8760227.58827042,216,Wasilla,Burchell High School,81,2016,2017/02/21 09:00:00+00,Mat-Su Borough Schools,
-16641702.7269581,8760227.58827042,217,Wasilla,Burchell High School,44,2014,2015/01/23 09:00:00+00,Mat-Su Borough Schools,
-16641702.7269581,8760227.58827042,218,Wasilla,Burchell High School,82,2015,2016/03/09 09:00:00+00,Mat-Su Borough Schools,
-16641702.7269581,8760227.58827042,219,Wasilla,Burchell High School,49,2013,2014/01/22 09:00:00+00,Mat-Su Borough Schools,
-16574961.3324167,9197128.22288557,220,Cantwell,Cantwell School,1,2013,2014/01/22 09:00:00+00,Denali Borough Schools,
-16574961.3324167,9197128.22288557,221,Cantwell,Cantwell School,1,2014,2015/01/23 09:00:00+00,Denali Borough Schools,
-16574961.3324167,9197128.22288557,222,Cantwell,Cantwell School,2,2015,2016/03/09 09:00:00+00,Denali Borough Schools,
-16574961.3324167,9197128.22288557,223,Cantwell,Cantwell School,1,2016,2017/02/21 09:00:00+00,Denali Borough Schools,
-16574961.3324167,9197128.22288557,224,Cantwell,Cantwell School,1,2017,2018/01/17 09:00:00+00,Denali Borough Schools,
-18287839.4540532,8434902.19740787,225,Chefornak,Chaputnguak School,11,2017,2018/01/17 09:00:00+00,Lower Kuskokwim Schools,
-18287839.4540532,8434902.19740787,226,Chefornak,Chaputnguak School,12,2016,2017/02/21 09:00:00+00,Lower Kuskokwim Schools,
-18287839.4540532,8434902.19740787,227,Chefornak,Chaputnguak School,10,2015,2016/03/09 09:00:00+00,Lower Kuskokwim Schools,
-18287839.4540532,8434902.19740787,228,Chefornak,Chaputnguak School,6,2014,2015/01/23 09:00:00+00,Lower Kuskokwim Schools,
-18287839.4540532,8434902.19740787,229,Chefornak,Chaputnguak School,6,2013,2014/01/22 09:00:00+00,Lower Kuskokwim Schools,
-14981898.0075478,7862535.08847488,230,Angoon,Chatham Correspondence,0,2013,2014/01/22 09:00:00+00,Chatham Schools,
-14981898.0075478,7862535.08847488,231,Angoon,Chatham Correspondence,0,2014,2015/01/23 09:00:00+00,Chatham Schools,
-14981898.0075478,7862535.08847488,232,Angoon,Chatham Correspondence,0,2015,2016/03/09 09:00:00+00,Chatham Schools,
-14981898.0075478,7862535.08847488,233,Angoon,Chatham Correspondence,0,2016,2017/02/21 09:00:00+00,Chatham Schools,
-14981898.0075478,7862535.08847488,234,Angoon,Chatham Correspondence,1,2017,2018/01/17 09:00:00+00,Chatham Schools,
-18432932.7797532,8748781.04974868,235,Chevak,Chevak School,8,2013,2014/01/22 09:00:00+00,Kashunamiut Schools,
-18432932.7797532,8748781.04974868,236,Chevak,Chevak School,15,2014,2015/01/23 09:00:00+00,Kashunamiut Schools,
-18432932.7797532,8748781.04974868,237,Chevak,Chevak School,8,2015,2016/03/09 09:00:00+00,Kashunamiut Schools,
-18432932.7797532,8748781.04974868,238,Chevak,Chevak School,15,2016,2017/02/21 09:00:00+00,Kashunamiut Schools,
-18432932.7797532,8748781.04974868,239,Chevak,Chevak School,21,2017,2018/01/17 09:00:00+00,Kashunamiut Schools,
-17511998.1675687,8278353.83142516,240,New Stuyahok,Chief Ivan Blunka School,6,2017,2018/01/17 09:00:00+00,Southwest Region Schools,
-17511998.1675687,8278353.83142516,241,New Stuyahok,Chief Ivan Blunka School,13,2015,2016/03/09 09:00:00+00,Southwest Region Schools,
-17511998.1675687,8278353.83142516,242,New Stuyahok,Chief Ivan Blunka School,8,2016,2017/02/21 09:00:00+00,Southwest Region Schools,
-17511998.1675687,8278353.83142516,243,New Stuyahok,Chief Ivan Blunka School,8,2014,2015/01/23 09:00:00+00,Southwest Region Schools,
-17511998.1675687,8278353.83142516,244,New Stuyahok,Chief Ivan Blunka School,9,2013,2014/01/22 09:00:00+00,Southwest Region Schools,
-18260619.5386936,8385589.12154212,245,Kipnuk,Chief Paul Memorial School,9,2013,2014/01/22 09:00:00+00,Lower Kuskokwim Schools,
-18260619.5386936,8385589.12154212,246,Kipnuk,Chief Paul Memorial School,9,2014,2015/01/23 09:00:00+00,Lower Kuskokwim Schools,
-18260619.5386936,8385589.12154212,247,Kipnuk,Chief Paul Memorial School,12,2015,2016/03/09 09:00:00+00,Lower Kuskokwim Schools,
-18260619.5386936,8385589.12154212,248,Kipnuk,Chief Paul Memorial School,12,2016,2017/02/21 09:00:00+00,Lower Kuskokwim Schools,
-18260619.5386936,8385589.12154212,249,Kipnuk,Chief Paul Memorial School,9,2017,2018/01/17 09:00:00+00,Lower Kuskokwim Schools,
-17634585.3632301,7618624.03289344,250,Chignik,Chignik Bay School,0,2017,2018/01/17 09:00:00+00,Lake and Peninsula Borough Schools,
-17634585.3632301,7618624.03289344,251,Chignik,Chignik Bay School,3,2016,2017/02/21 09:00:00+00,Lake and Peninsula Borough Schools,
-17634585.3632301,7618624.03289344,252,Chignik,Chignik Bay School,0,2015,2016/03/09 09:00:00+00,Lake and Peninsula Borough Schools,
-17634585.3632301,7618624.03289344,253,Chignik,Chignik Bay School,1,2013,2014/01/22 09:00:00+00,Lake and Peninsula Borough Schools,
-17648342.7576755,7620462.99024705,254,Chignik Lagoon,Chignik Lagoon School,3,2013,2014/01/22 09:00:00+00,Lake and Peninsula Borough Schools,
-17648342.7576755,7620462.99024705,255,Chignik Lagoon,Chignik Lagoon School,1,2015,2016/03/09 09:00:00+00,Lake and Peninsula Borough Schools,
-17648342.7576755,7620462.99024705,256,Chignik Lagoon,Chignik Lagoon School,1,2014,2015/01/23 09:00:00+00,Lake and Peninsula Borough Schools,
-17648342.7576755,7620462.99024705,257,Chignik Lagoon,Chignik Lagoon School,1,2016,2017/02/21 09:00:00+00,Lake and Peninsula Borough Schools,
-17648342.7576755,7620462.99024705,258,Chignik Lagoon,Chignik Lagoon School,0,2017,2018/01/17 09:00:00+00,Lake and Peninsula Borough Schools,
-17673425.3948056,7609093.43404003,259,Chignik Lake,Chignik Lake School,3,2017,2018/01/17 09:00:00+00,Lake and Peninsula Borough Schools,
-17673425.3948056,7609093.43404003,260,Chignik Lake,Chignik Lake School,0,2016,2017/02/21 09:00:00+00,Lake and Peninsula Borough Schools,
-17673425.3948056,7609093.43404003,261,Chignik Lake,Chignik Lake School,1,2014,2015/01/23 09:00:00+00,Lake and Peninsula Borough Schools,
-17673425.3948056,7609093.43404003,262,Chignik Lake,Chignik Lake School,10,2015,2016/03/09 09:00:00+00,Lake and Peninsula Borough Schools,
-17673425.3948056,7609093.43404003,263,Chignik Lake,Chignik Lake School,1,2013,2014/01/22 09:00:00+00,Lake and Peninsula Borough Schools,
-16945366.1146599,7887490.74850745,264,Chiniak,Chiniak School,0,2015,2016/03/09 09:00:00+00,Kodiak Island Borough Schools,
-16945366.1146599,7887490.74850745,265,Chiniak,Chiniak School,0,2016,2017/02/21 09:00:00+00,Kodiak Island Borough Schools,
-16945366.1146599,7887490.74850745,266,Chiniak,Chiniak School,3,2017,2018/01/17 09:00:00+00,Kodiak Island Borough Schools,
-16646298.4565121,8711268.87118401,267,Chugiak,Chugiak High School,263,2017,2018/01/17 09:00:00+00,Anchorage Schools,
-16646298.4565121,8711268.87118401,268,Chugiak,Chugiak High School,210,2016,2017/02/21 09:00:00+00,Anchorage Schools,
-16646298.4565121,8711268.87118401,269,Chugiak,Chugiak High School,230,2015,2016/03/09 09:00:00+00,Anchorage Schools,
-16646298.4565121,8711268.87118401,270,Chugiak,Chugiak High School,266,2013,2014/01/22 09:00:00+00,Anchorage Schools,
-16646298.4565121,8711268.87118401,271,Chugiak,Chugiak High School,252,2014,2015/01/23 09:00:00+00,Anchorage Schools,
-16037440.1524523,9829561.94749847,272,Circle,Circle School,2,2013,2014/01/22 09:00:00+00,Yukon Flats Schools,
-16037440.1524523,9829561.94749847,273,Circle,Circle School,0,2014,2015/01/23 09:00:00+00,Yukon Flats Schools,
-16037440.1524523,9829561.94749847,274,Circle,Circle School,2,2015,2016/03/09 09:00:00+00,Yukon Flats Schools,
-16037440.1524523,9829561.94749847,275,Circle,Circle School,1,2016,2017/02/21 09:00:00+00,Yukon Flats Schools,
-16037440.1524523,9829561.94749847,276,Circle,Circle School,0,2017,2018/01/17 09:00:00+00,Yukon Flats Schools,
-18113457.2652279,7401881.83823203,277,Cold Bay,Cold Bay School,0,2015,2016/03/09 09:00:00+00,Aleutians East Borough Schools,
-18113457.2652279,7401881.83823203,278,Cold Bay,Cold Bay School,1,2014,2015/01/23 09:00:00+00,Aleutians East Borough Schools,
-18113457.2652279,7401881.83823203,279,Cold Bay,Cold Bay School,0,2013,2014/01/22 09:00:00+00,Aleutians East Borough Schools,
-16610264.4422053,8766846.78408908,280,Palmer,Colony High School,243,2013,2014/01/22 09:00:00+00,Mat-Su Borough Schools,
-16610264.4422053,8766846.78408908,281,Palmer,Colony High School,236,2015,2016/03/09 09:00:00+00,Mat-Su Borough Schools,
-16610264.4422053,8766846.78408908,282,Palmer,Colony High School,236,2014,2015/01/23 09:00:00+00,Mat-Su Borough Schools,
-16610264.4422053,8766846.78408908,283,Palmer,Colony High School,205,2017,2018/01/17 09:00:00+00,Mat-Su Borough Schools,
-16610264.4422053,8766846.78408908,284,Palmer,Colony High School,215,2016,2017/02/21 09:00:00+00,Mat-Su Borough Schools,
-16816860.5433524,8509858.3307087,285,Soldotna,Connections,91,2016,2017/02/21 09:00:00+00,Kenai Peninsula Borough Schools,
-16816860.5433524,8509858.3307087,286,Soldotna,Connections,77,2017,2018/01/17 09:00:00+00,Kenai Peninsula Borough Schools,
-16816860.5433524,8509858.3307087,287,Soldotna,Connections,82,2015,2016/03/09 09:00:00+00,Kenai Peninsula Borough Schools,
-16816860.5433524,8509858.3307087,288,Soldotna,Connections,64,2013,2014/01/22 09:00:00+00,Kenai Peninsula Borough Schools,
-16816860.5433524,8509858.3307087,289,Soldotna,Connections,75,2014,2015/01/23 09:00:00+00,Kenai Peninsula Borough Schools,
-16676598.0897045,8510750.08065794,290,Cooper Landing,Cooper Landing School,0,2014,2015/01/23 09:00:00+00,Kenai Peninsula Borough Schools,
-16676598.0897045,8510750.08065794,291,Cooper Landing,Cooper Landing School,0,2013,2014/01/22 09:00:00+00,Kenai Peninsula Borough Schools,
-16676598.0897045,8510750.08065794,292,Cooper Landing,Cooper Landing School,0,2015,2016/03/09 09:00:00+00,Kenai Peninsula Borough Schools,
-16676598.0897045,8510750.08065794,293,Cooper Landing,Cooper Landing School,0,2017,2018/01/17 09:00:00+00,Kenai Peninsula Borough Schools,
-16676598.0897045,8510750.08065794,294,Cooper Landing,Cooper Landing School,0,2016,2017/02/21 09:00:00+00,Kenai Peninsula Borough Schools,
-16225858.2460684,8521095.70392626,295,Cordova,Cordova Jr/Sr High School,33,2016,2017/02/21 09:00:00+00,Cordova City Schools,
-16225858.2460684,8521095.70392626,296,Cordova,Cordova Jr/Sr High School,19,2017,2018/01/17 09:00:00+00,Cordova City Schools,
-16225858.2460684,8521095.70392626,297,Cordova,Cordova Jr/Sr High School,24,2015,2016/03/09 09:00:00+00,Cordova City Schools,
-16225858.2460684,8521095.70392626,298,Cordova,Cordova Jr/Sr High School,21,2013,2014/01/22 09:00:00+00,Cordova City Schools,
-16225858.2460684,8521095.70392626,299,Cordova,Cordova Jr/Sr High School,20,2014,2015/01/23 09:00:00+00,Cordova City Schools,
-16225899.4505326,8521107.64719618,300,Cordova,Cordova School District Innovative Learning,0,2014,2015/01/23 09:00:00+00,Cordova City Schools,
-16225899.4505326,8521107.64719618,301,Cordova,Cordova School District Innovative Learning,0,2015,2016/03/09 09:00:00+00,Cordova City Schools,
-16225899.4505326,8521107.64719618,302,Cordova,Cordova School District Innovative Learning,0,2017,2018/01/17 09:00:00+00,Cordova City Schools,
-16225899.4505326,8521107.64719618,303,Cordova,Cordova School District Innovative Learning,0,2016,2017/02/21 09:00:00+00,Cordova City Schools,
-14820795.9336341,7454868.95224566,304,Craig,Craig Alternative High School,0,2014,2015/01/23 09:00:00+00,Craig City Schools,
-14820795.9336341,7454868.95224566,305,Craig,Craig Alternative High School,1,2013,2014/01/22 09:00:00+00,Craig City Schools,
-14819790.3088652,7457257.6092591,306,Craig,Craig High School,14,2013,2014/01/22 09:00:00+00,Craig City Schools,
-14819790.3088652,7457257.6092591,307,Craig,Craig High School,16,2014,2015/01/23 09:00:00+00,Craig City Schools,
-14819790.3088652,7457257.6092591,308,Craig,Craig High School,21,2015,2016/03/09 09:00:00+00,Craig City Schools,
-14819790.3088652,7457257.6092591,309,Craig,Craig High School,15,2016,2017/02/21 09:00:00+00,Craig City Schools,
-14819790.3088652,7457257.6092591,310,Craig,Craig High School,25,2017,2018/01/17 09:00:00+00,Craig City Schools,
-16671136.5785995,8667185.84736903,311,Anchorage,Crossroads School,9,2014,2015/01/23 09:00:00+00,Anchorage Schools,
-16671136.5785995,8667185.84736903,312,Anchorage,Crossroads School,16,2013,2014/01/22 09:00:00+00,Anchorage Schools,
-16671136.5785995,8667185.84736903,313,Anchorage,Crossroads School,9,2016,2017/02/21 09:00:00+00,Anchorage Schools,
-16671136.5785995,8667185.84736903,314,Anchorage,Crossroads School,7,2015,2016/03/09 09:00:00+00,Anchorage Schools,
-16671136.5785995,8667185.84736903,315,Anchorage,Crossroads School,1,2017,2018/01/17 09:00:00+00,Anchorage Schools,
-17727072.1044319,8758348.50598951,316,Chuathbaluk,Crow Village Sam School,1,2017,2018/01/17 09:00:00+00,Kuspuk Schools,
-17727072.1044319,8758348.50598951,317,Chuathbaluk,Crow Village Sam School,3,2015,2016/03/09 09:00:00+00,Kuspuk Schools,
-17727072.1044319,8758348.50598951,318,Chuathbaluk,Crow Village Sam School,0,2016,2017/02/21 09:00:00+00,Kuspuk Schools,
-17727072.1044319,8758348.50598951,319,Chuathbaluk,Crow Village Sam School,1,2014,2015/01/23 09:00:00+00,Kuspuk Schools,
-17727072.1044319,8758348.50598951,320,Chuathbaluk,Crow Village Sam School,1,2013,2014/01/22 09:00:00+00,Kuspuk Schools,
-16408178.6206577,9976173.78309333,321,Beaver,Cruikshank School,1,2013,2014/01/22 09:00:00+00,Yukon Flats Schools,
-16408178.6206577,9976173.78309333,322,Beaver,Cruikshank School,0,2014,2015/01/23 09:00:00+00,Yukon Flats Schools,
-16408178.6206577,9976173.78309333,323,Beaver,Cruikshank School,0,2016,2017/02/21 09:00:00+00,Yukon Flats Schools,
-16408178.6206577,9976173.78309333,324,Beaver,Cruikshank School,0,2015,2016/03/09 09:00:00+00,Yukon Flats Schools,
-16408178.6206577,9976173.78309333,325,Beaver,Cruikshank School,0,2017,2018/01/17 09:00:00+00,Yukon Flats Schools,
-16596432.8632266,9493899.22278395,326,Nenana,CyberLynx Correspondence Program,68,2017,2018/01/17 09:00:00+00,Nenana City Schools,
-16596432.8632266,9493899.22278395,327,Nenana,CyberLynx Correspondence Program,102,2015,2016/03/09 09:00:00+00,Nenana City Schools,
-16596432.8632266,9493899.22278395,328,Nenana,CyberLynx Correspondence Program,74,2016,2017/02/21 09:00:00+00,Nenana City Schools,
-16596432.8632266,9493899.22278395,329,Nenana,CyberLynx Correspondence Program,81,2014,2015/01/23 09:00:00+00,Nenana City Schools,
-16596432.8632266,9493899.22278395,330,Nenana,CyberLynx Correspondence Program,78,2013,2014/01/22 09:00:00+00,Nenana City Schools,
-16982302.0950295,8005425.59265935,331,Kodiak,Danger Bay School,1,2016,2017/02/21 09:00:00+00,Kodiak Island Borough Schools,
-16982302.0950295,8005425.59265935,332,Kodiak,Danger Bay School,1,2017,2018/01/17 09:00:00+00,Kodiak Island Borough Schools,
-17818536.2910627,9077385.0305866,333,Grayling,David Louis Memorial School,3,2017,2018/01/17 09:00:00+00,Iditarod Area Schools,
-17818536.2910627,9077385.0305866,334,Grayling,David Louis Memorial School,1,2016,2017/02/21 09:00:00+00,Iditarod Area Schools,
-17818536.2910627,9077385.0305866,335,Grayling,David Louis Memorial School,0,2014,2015/01/23 09:00:00+00,Iditarod Area Schools,
-17818536.2910627,9077385.0305866,336,Grayling,David Louis Memorial School,3,2013,2014/01/22 09:00:00+00,Iditarod Area Schools,
-17818536.2910627,9077385.0305866,337,Grayling,David Louis Memorial School,2,2015,2016/03/09 09:00:00+00,Iditarod Area Schools,
-17812438.2881713,10044312.6009985,338,Selawik,Davis-Ramoth School,4,2014,2015/01/23 09:00:00+00,Northwest Arctic Borough Schools,
-17812438.2881713,10044312.6009985,339,Selawik,Davis-Ramoth School,4,2013,2014/01/22 09:00:00+00,Northwest Arctic Borough Schools,
-17812438.2881713,10044312.6009985,340,Selawik,Davis-Ramoth School,12,2015,2016/03/09 09:00:00+00,Northwest Arctic Borough Schools,
-17812438.2881713,10044312.6009985,341,Selawik,Davis-Ramoth School,16,2016,2017/02/21 09:00:00+00,Northwest Arctic Borough Schools,
-17812438.2881713,10044312.6009985,342,Selawik,Davis-Ramoth School,15,2017,2018/01/17 09:00:00+00,Northwest Arctic Borough Schools,
-18114394.3682861,9897548.89250672,343,Deering,Deering School,0,2017,2018/01/17 09:00:00+00,Northwest Arctic Borough Schools,
-18114394.3682861,9897548.89250672,344,Deering,Deering School,5,2016,2017/02/21 09:00:00+00,Northwest Arctic Borough Schools,
-18114394.3682861,9897548.89250672,345,Deering,Deering School,4,2015,2016/03/09 09:00:00+00,Northwest Arctic Borough Schools,
-18114394.3682861,9897548.89250672,346,Deering,Deering School,2,2013,2014/01/22 09:00:00+00,Northwest Arctic Borough Schools,
-18114394.3682861,9897548.89250672,347,Deering,Deering School,2,2014,2015/01/23 09:00:00+00,Northwest Arctic Borough Schools,
-16220819.3373689,9360682.7671787,348,Delta Junction,Delta Junction High School,32,2016,2017/02/21 09:00:00+00,Delta/Greely Schools,
-16220819.3373689,9360682.7671787,349,Delta Junction,Delta Junction High School,31,2017,2018/01/17 09:00:00+00,Delta/Greely Schools,
-16220724.06013,9360972.46386366,350,Delta Junction,Delta/Greely Homeschool,12,2015,2016/03/09 09:00:00+00,Delta/Greely Schools,
-16220724.06013,9360972.46386366,351,Delta Junction,Delta/Greely Homeschool,14,2016,2017/02/21 09:00:00+00,Delta/Greely Schools,
-16220724.06013,9360972.46386366,352,Delta Junction,Delta/Greely Homeschool,5,2017,2018/01/17 09:00:00+00,Delta/Greely Schools,
-16220724.06013,9360972.46386366,353,Delta Junction,Delta/Greely Homeschool,5,2014,2015/01/23 09:00:00+00,Delta/Greely Schools,
-16220724.06013,9360972.46386366,354,Delta Junction,Delta/Greely Homeschool,7,2013,2014/01/22 09:00:00+00,Delta/Greely Schools,
-16588187.3804536,9317614.99622005,355,Healy,Denali PEAK,21,2017,2018/01/17 09:00:00+00,Denali Borough Schools,
-16588187.3804536,9317614.99622005,356,Healy,Denali PEAK,9,2016,2017/02/21 09:00:00+00,Denali Borough Schools,
-16588187.3804536,9317614.99622005,357,Healy,Denali PEAK,6,2015,2016/03/09 09:00:00+00,Denali Borough Schools,
-16588187.3804536,9317614.99622005,358,Healy,Denali PEAK,3,2014,2015/01/23 09:00:00+00,Denali Borough Schools,
-16588187.3804536,9317614.99622005,359,Healy,Denali PEAK,4,2013,2014/01/22 09:00:00+00,Denali Borough Schools,
-17640209.8484073,8189596.72594175,360,Dillingham,Dillingham Correspondence School,0,2013,2014/01/22 09:00:00+00,Dillingham City Schools,
-17640209.8484073,8189596.72594175,361,Dillingham,Dillingham Correspondence School,0,2015,2016/03/09 09:00:00+00,Dillingham City Schools,
-17640209.8484073,8189596.72594175,362,Dillingham,Dillingham Correspondence School,0,2014,2015/01/23 09:00:00+00,Dillingham City Schools,
