X,Y,OBJECTID,Place,Geo_Src,e_Per_Capita_Income,m_Per_Capita_Income,e_median_Household_Income,m_median_Household_Income,e_median_Family_Income,m_median_Family_Income,e_Pop_of_Poverty_Det,m_Pop_of_Poverty_Det,e_Pop_Below_125pct_Poverty,m_Pop_Below_125pct_Poverty,e_Pop_Below_Poverty,m_Pop_Below_Poverty,e_Pop_18_64_of_Poverty_Det,m_Pop_18_64_of_Poverty_Det,e_Pop_18_64_Below_Poverty,m_Pop_18_64_Below_Poverty,e_Pop_65_plus_of_Poverty_Det,m_Pop_65_plus_of_Poverty_Det,e_Pop_65_plus_Below_Poverty,m_Pop_65_plus_Below_Poverty,e_Pop_under_18_of_Poverty_Det,m_Pop_under_18_of_Poverty_Det,e_Pop_under_18_Below_Poverty,m_Pop_under_18_Below_Poverty,e_Households_Below_Poverty,m_Households_Below_Poverty,Start_Year,End_Year,PlaceID
-16380722.0850337,9532036.72492509,7158,Moose Creek,P,43105,30654,59869,27528,71250,58535,574,300,83,134,61,99,454,254,61,99,55,67,0,10,65,77,0,10,0,10,2016,2020,{7656A688-D4F7-4599-B494-E946C7AC2CF6}
-16627600.5420972,8508842.83181085,7159,Moose Pass,P,33527,9907,79063,26132,,,247,194,0,10,0,10,192,169,0,10,32,35,0,10,23,37,0,10,0,10,2016,2020,{9A5F6C32-F2B9-425E-86F6-1C856BB6FFA8}
-15142952.2694062,8277526.31402885,7160,Mosquito Lake,P,42826,11383,83850,57528,116875,57276,286,172,59,86,59,86,88,75,0,10,171,126,59,86,27,46,0,10,0,10,2016,2020,{4D3AB901-46B6-47E7-B8D1-D6869F97799F}
-18225925.6316089,8880405.82604958,7161,Mountain Village,P,17363,10676,31339,3954,32396,16500,1028,284,509,167,449,168,626,231,265,91,38,15,9,6,364,104,175,81,90,40,2016,2020,{EDB9EEBA-7A73-42DB-9658-44DA2280EBE3}
-15069876.6494535,8215047.31303803,7162,Mud Bay,P,,,,,,,109,117,0,10,0,10,0,10,0,10,109,117,0,10,0,10,0,10,0,10,2016,2020,{81BDA0B4-0CF3-41FD-B749-2E3923D9E10F}
-15919999.1890567,8947883.20778217,7163,Nabesna,P,,,,,,,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{8DFCE93A-8EBA-43DF-B553-ABE121D98529}
-17479376.8443896,8121874.34956953,7164,Naknek,P,46872,14313,69583,19671,87500,18998,363,99,31,15,24,13,242,98,15,10,49,13,0,10,72,23,9,8,2,3,2016,2020,{BECA4B02-6040-43FA-93A9-D551AD5AB86B}
-16911648.2488555,8257391.34851405,7165,Nanwalek,P,15591,4039,51875,8870,50625,14504,213,70,40,29,33,26,149,56,14,15,16,12,0,10,48,23,19,17,7,9,2016,2020,{69A94C10-7F0D-42A7-93D9-CE014277D75A}
-18030710.251107,8555972.40526561,7166,Napakiak,P,8188,2716,23542,7310,25750,12982,593,186,416,186,357,179,310,90,186,81,53,19,7,9,230,103,164,103,67,31,2016,2020,{16F1264E-DF67-4828-9E72-1AB821AB3F99}
-18006283.530458,8559134.86082334,7167,Napaskiak,P,9010,2855,31210,1028,31653,5282,537,143,326,139,308,142,225,57,123,40,60,41,49,45,252,81,136,73,63,26,2016,2020,{6D864316-582B-4749-A178-D9BAD04003D1}
-14828054.3032904,7532374.78884243,7168,Naukati Bay,P,17581,7592,,,53403,46138,110,53,45,41,45,41,91,46,45,41,9,12,0,10,10,13,0,10,14,19,2016,2020,{D95D0788-C59A-4F16-AB72-3A049B1E1AFC}
-16339354.2411854,8856734.61993626,7169,Nelchina,P,33894,13349,121400,744,121400,744,230,141,0,10,0,10,146,94,0,10,0,10,0,10,84,62,0,10,0,10,2016,2020,{53719238-336A-4B67-82E2-32339DE9CD8E}
-17944907.8374528,7558655.74748399,7170,Nelson Lagoon,P,24457,4599,42917,31437,47750,16060,98,34,10,8,9,8,79,31,9,8,19,9,0,10,0,10,0,10,4,5,2016,2020,{AFAD8F2B-A3E7-42E7-A5D7-3AC28A5988D4}
-16596705.4106321,9494118.57909316,7171,Nenana,P,20752,4935,47000,13740,66563,17281,473,76,131,58,124,59,189,41,40,26,75,44,3,4,209,47,81,41,23,18,2016,2020,{3AC29D09-E0DD-4840-9E31-13F575B4BFF4}
-17511812.5389782,8278631.08924201,7172,New Stuyahok,P,14646,2347,42857,5505,46250,9746,567,109,196,58,151,46,311,105,83,23,66,21,2,3,190,30,66,27,29,12,2016,2020,{0C233779-E987-4620-A2DB-33C5FF299964}
-17242810.2824521,8337875.4437307,7173,Newhalen,P,16094,4671,41607,11788,41667,15448,105,58,51,33,18,14,65,34,9,7,3,5,2,3,37,25,7,8,3,4,2016,2020,{510DC86B-4E8B-482F-9372-E63914E50E7D}
-18326462.7845401,8611340.58389327,7174,Newtok,P,10146,2790,31875,13967,,,222,53,125,45,78,36,113,29,42,17,26,12,4,4,83,28,32,22,14,7,2016,2020,{258C640B-3DF8-425C-8445-188CD6A6A660}
-18337655.9794882,8507384.34559754,7175,Nightmute,P,9465,1805,48333,4655,48333,3261,148,42,55,34,37,27,83,27,20,14,15,9,5,5,50,26,12,13,4,5,2016,2020,{A83F4C9F-FA93-4FC6-974A-39BA917BA023}
-16842296.7149326,8565135.78311455,7176,Nikiski,P,26691,3700,58804,6736,71864,18437,4310,640,625,286,585,282,2462,406,404,178,778,177,15,23,1070,376,166,150,58,48,2016,2020,{18EF53D7-2321-4285-A7D2-2F20CC22AEE6}
-16877494.7269881,8357850.89811094,7177,Nikolaevsk,P,29908,13269,51250,32010,62500,59909,188,77,36,28,32,27,133,59,19,18,22,19,6,8,33,20,7,12,4,6,2016,2020,{8CB3E4E0-D9F5-4B0C-93D8-C436A193A465}
-17184970.4341065,9103618.82484689,7178,Nikolai,P,20803,10204,32083,19243,,,115,33,52,19,48,21,87,30,39,16,11,7,0,10,17,11,9,9,8,6,2016,2020,{A9A591D6-DAB0-4694-9B95-1A56A7F5914D}
-18797429.6399184,6971927.37217408,7179,Nikolski,P,21353,19343,35000,10632,41250,27795,15,10,6,8,0,10,5,7,0,10,6,5,0,10,4,8,0,10,0,10,2016,2020,{4B756DDD-55AC-49E9-AD29-8868DF25D4E3}
-16884395.0269268,8409329.21584389,7180,Ninilchik,P,30183,4883,51324,5688,75938,28067,882,165,158,56,124,47,488,104,71,28,207,56,22,17,187,75,31,26,25,15,2016,2020,{95A8CBA5-6323-4734-AA72-89B097FBD56F}
-18143796.8286104,10320918.1028848,7181,Noatak,P,15687,3018,55000,9628,54688,12582,422,57,73,34,70,33,250,37,37,17,29,14,4,5,143,31,29,18,12,11,2016,2020,{03C93982-6D21-4D8C-B2D5-1090F45A812A}
-18413196.6569092,9477390.9548207,7182,Nome,P,37699,2940,85268,5959,97614,11756,3564,100,390,92,267,80,2310,112,183,57,264,42,4,5,990,76,80,39,40,23,2016,2020,{72E9842F-ABE0-4390-9A93-917EDB1CF17B}
-17238665.9936197,8392588.83172381,7183,Nondalton,P,29776,7713,60208,27444,43750,11330,88,37,16,13,13,12,63,31,13,12,13,11,0,10,12,10,0,10,1,2,2016,2020,{C36AA39B-6B83-4B74-A7C0-A5500A611AFB}
-17927650.6375876,10108740.5135686,7184,Noorvik,P,19573,10901,65000,29199,67083,26457,557,120,168,52,134,48,311,105,75,27,34,15,3,3,212,39,56,28,19,13,2016,2020,{E4853413-2729-4F25-AE7D-845D797872A7}
-16621193.7990509,8769215.24278473,7185,North Lakes,P,33110,3115,80000,10808,89728,9316,9255,768,1371,368,1259,351,5657,529,763,244,985,147,55,33,2613,352,441,161,194,74,2016,2020,{DCAD0CFE-6A84-4C8F-9B32-597927D02D3A}
-16403093.5556691,9544105.931038,7186,North Pole,P,32832,5049,81491,7305,90722,16653,2943,582,200,111,149,100,1918,339,87,57,117,62,0,10,908,332,62,63,15,14,2016,2020,{CD260976-029D-40A9-8CC4-1ECF3F63EEFC}
-15800040.489472,9090883.18343825,7187,Northway,P,12192,3984,51250,25067,50625,23433,338,98,106,64,100,63,135,45,35,26,68,45,16,11,135,52,49,38,12,9,2016,2020,{F89998A2-A9FA-47B5-9FAB-810B69A3E21F}
-16809133.5953391,11139817.5718352,7188,Nuiqsut,P,31786,20478,67361,5766,67500,6774,534,240,40,20,32,18,297,198,20,14,45,39,1,2,192,58,11,10,8,7,2016,2020,{E24B0E44-1B59-4C79-8A8F-F7A2113EFF2F}
-17600207.5728864,9535893.19480848,7189,Nulato,P,17161,3522,48077,3130,45250,5191,300,61,62,25,53,24,192,49,37,19,44,16,9,9,64,26,7,6,9,6,2016,2020,{95F04BB3-8B3B-4FFF-841A-95C8338ED9C6}
-18351241.1290629,8986179.48097778,7190,Nunam Iqua,P,7788,2035,31667,7792,26875,9232,117,46,87,42,87,42,58,23,38,19,11,6,8,7,48,27,41,26,17,10,2016,2020,{9E739177-0E1D-4131-A1AD-63F6A6F5E677}
-18084675.6015324,8602260.85547479,7191,Nunapitchuk,P,9448,1518,38705,6757,39420,12189,952,385,534,388,436,298,493,291,209,195,71,29,33,28,388,107,194,104,49,23,2016,2020,{8D2790CB-3234-4141-9014-F2DED1D38D0C}
-17063460.2332565,7803865.32814964,7192,Old Harbor,P,16573,3937,35313,9359,26250,10530,217,69,122,59,79,49,141,45,49,23,19,12,0,10,57,36,30,30,24,18,2016,2020,{126AE679-2933-4FD0-B985-FB1844FFBCA3}
-18008305.9955458,8562415.17398092,7193,Oscarville,P,11298,4629,,,81250,76648,95,27,25,15,25,15,48,16,17,12,4,7,0,10,43,20,8,6,5,4,2016,2020,{EADA3236-1E4C-4F64-8A35-0630C3D630AE}
-16976666.0145915,7951214.90047514,7194,Ouzinkie,P,27155,8444,33750,14601,38333,31249,128,59,34,29,21,22,82,39,12,16,24,19,2,4,22,19,7,10,8,15,2016,2020,{758654AC-720A-4314-AC3E-4F1FC39187C4}
-16599712.8974775,8764843.81359529,7195,Palmer,P,25848,1506,60156,4120,72670,6269,7033,119,1159,173,906,163,4250,154,607,142,889,82,98,34,1894,135,201,61,112,34,2016,2020,{EDA8ED1A-C25C-4FF0-8681-021AAF1072C9}
-16196540.7094912,9108212.20575538,7196,Paxson,P,,,,,,,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{6A728042-64AA-46F0-A81D-FDE32F20CFCB}
-17154285.2929459,8352742.85902232,7197,Pedro Bay,P,27333,11724,53125,4037,63750,11804,21,14,2,3,0,10,19,12,0,10,0,10,0,10,2,3,0,10,0,10,2016,2020,{EC18C954-9E22-45E3-BD54-DD7AF4302791}
-15165026.1288301,7959059.7915705,7198,Pelican,P,38651,16563,52188,25832,,,57,18,11,9,11,9,50,16,11,9,7,9,0,10,0,10,0,10,0,10,2016,2020,{ED8A6F74-E397-4BA1-8052-EEF92A6C4F8B}
-17715761.416882,7540834.94765662,7199,Perryville,P,13124,4976,28750,13271,24063,18212,53,24,24,16,19,13,33,17,11,8,4,4,0,10,16,9,8,7,4,4,2016,2020,{4C04DC5F-DBC0-42D6-BFF7-62C40E838EAA}
-14800790.4763991,7721578.12677657,7200,Petersburg,P,34009,2579,68950,3039,75673,9745,3158,79,229,54,149,42,1758,138,82,27,848,163,26,13,552,98,41,18,31,14,2016,2020,{BCB15849-7466-46EB-920C-2A9FAE9E93C5}
-16783406.1501886,8977841.72474573,7201,Petersville,P,,,,,,,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{841E8B3A-9424-4243-B588-EEB808D195AB}
-17541428.4432941,7876342.01149,7202,Pilot Point,P,31902,11157,48750,27086,91250,47991,82,61,10,12,10,12,55,56,4,5,12,9,1,3,15,12,5,9,3,4,2016,2020,{6C3B7B41-3AE1-40AB-AA91-33A20E34131E}
-18132067.7415223,8844267.79717352,7203,Pilot Station,P,10079,3138,25750,9101,26000,9063,421,82,250,65,216,65,224,45,119,34,25,13,2,3,172,46,95,37,42,16,2016,2020,{E1D5467A-F8D6-443B-B722-DE5C4F46B5F8}
-18177027.8565442,8866690.02949746,7204,Pitkas Point,P,11455,4526,50833,32291,50417,27040,130,41,66,34,66,34,68,19,35,15,7,8,0,10,55,23,31,22,9,6,2016,2020,{67B1D591-0300-4A96-A31C-7A141B8120D2}
-18013135.6099103,8182220.55941463,7205,Platinum,P,25638,23753,,,,,8,7,2,5,1,4,3,5,1,4,5,5,0,10,0,10,0,10,0,10,2016,2020,{B31B12CB-15A8-477A-A113-F6ACBD1D3120}
-16347842.0739484,9576235.32016767,7206,Pleasant Valley,P,28742,8501,53926,23526,90245,86153,444,338,0,10,0,10,259,196,0,10,48,76,0,10,137,157,0,10,0,10,2016,2020,{5DF24C5B-4FE5-4FFA-AE4F-CBDF97ACB787}
-14874645.1217256,7628682.66313674,7207,Point Baker,P,,,,,,,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{406CA174-D318-4E54-BB1E-2B47EE0719E4}
-18560774.2481443,10551220.9335945,7208,Point Hope,P,21765,6489,59375,18693,61000,10319,658,178,195,57,134,47,337,107,67,22,52,25,3,4,269,68,64,28,34,14,2016,2020,{717918EA-EB98-4319-B4C9-D70D262F7CE2}
-18146094.2078674,10985618.6862481,7209,Point Lay,P,21322,6267,60250,8568,61094,7662,176,59,44,19,37,18,99,38,21,10,6,6,1,2,71,25,15,9,7,5,2016,2020,{ACCCEEDB-EFD5-4240-87ED-B1D77CEB08B8}
-16699130.5119596,8707839.29968711,7210,Point MacKenzie,P,16460,6134,81875,19426,81875,19861,577,286,62,62,37,54,344,173,24,34,68,53,0,10,165,133,13,20,12,17,2016,2020,{5736B8FC-BE6B-44A6-8A67-0A66F497EDC5}
-16740042.0404059,8633873.20918176,7211,Point Possession,P,,,,,,,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{31997E44-F3ED-4BD0-87C7-471DA4CF099D}
-17198669.1317882,8301257.21371689,7212,Pope-Vannoy Landing,P,,,,,,,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{966F0EEE-4376-4C8B-B1B8-6201D91E3EB4}
-14988834.9849211,7608192.66916027,7213,Port Alexander,P,22726,9198,49688,17523,44643,24400,74,40,11,10,11,10,38,22,9,8,15,10,2,4,21,18,0,10,3,4,2016,2020,{5A7529F3-5CC9-423D-AF30-9EE44F9D5E43}
-17179723.69548,8443509.99769365,7214,Port Alsworth,P,19718,5780,89688,12482,96875,31446,194,86,10,10,4,5,125,62,0,10,9,10,0,10,60,35,4,5,0,10,2016,2020,{2C14D0F5-3E1B-4BEC-ABCB-6AEED5368B0C}
-18573603.1596675,9677685.99167838,7215,Port Clarence,P,26435,6195,,,,,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{6969DC3C-BFDA-4D1D-B7F5-4BCBF7C5318A}
-16901830.2430217,8256764.0324507,7216,Port Graham,P,25702,6802,42500,16550,74167,59671,150,50,40,17,37,15,110,40,25,10,13,8,1,3,27,15,11,9,8,6,2016,2020,{21416EC2-769C-45C8-9643-767865EF7130}
-17657388.0453865,7745840.42395497,7217,Port Heiden,P,19111,6586,46250,14657,57500,33125,62,36,22,18,17,16,40,23,8,7,5,7,2,4,17,14,7,9,2,3,2016,2020,{58FEECD6-E89F-44AF-B707-E2BF0B91605A}
-17018906.9014725,7939351.09939377,7218,Port Lions,P,33673,5912,43750,25552,76250,33593,145,48,20,13,10,10,95,37,9,10,33,14,0,10,17,13,1,2,3,5,2016,2020,{DDC4A50C-4C3E-4DEF-B660-9185BACAD8C5}
-14873087.3303524,7622856.10259486,7219,Port Protection,P,,,,,,,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{F783848B-F9FA-4D67-B681-88C19008013B}
-17557289.3545486,8159923.18468303,7220,Portage Creek,P,,,,,,,3,5,3,5,0,10,3,5,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{23F7C06A-DD1B-40D8-854F-09BE816DD5EB}
-16625854.2494228,8479794.59008735,7221,Primrose,P,43013,8845,70938,26588,71875,44964,117,89,0,10,0,10,93,90,0,10,24,25,0,10,0,10,0,10,0,10,2016,2020,{52520FE3-9874-4E97-BFD4-38DEE36B1FFD}
-16512821.5697,11152322.8883704,7222,Prudhoe Bay,P,106660,9946,,,,,1414,321,4,9,4,9,1354,304,4,9,60,44,0,10,0,10,0,10,0,10,2016,2020,{A86C2FBC-0704-4117-9A7E-E4A3DD3415BD}
-18022693.7423965,8344602.51586286,7223,Quinhagak,P,11658,1497,34667,8458,46563,11884,856,102,471,96,278,72,403,54,136,35,85,29,10,6,368,61,132,46,44,15,2016,2020,{B6E9CAAD-60A0-4BA0-9CA6-A849C3DAFC42}
-16717050.1891427,9742232.5129247,7224,Rampart,P,22020,7136,51875,37487,,,52,26,22,18,12,14,18,10,4,4,8,8,0,10,26,17,8,11,2,3,2016,2020,{6202BDF2-C7DB-4E68-839D-27ED74C85EA2}
-17514413.7748041,8807696.69847597,7225,Red Devil,P,20626,13907,,,,,19,16,0,10,0,10,15,15,0,10,2,5,0,10,2,2,0,10,0,10,2016,2020,{60E24BB4-83DC-44A8-9CFE-7E855DA6622B}
-18128841.6338836,10468340.5094955,7226,Red Dog Mine,P,,,,,,,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{1A6B04A0-B2D4-4ED2-9956-796E120EA73D}
-16818268.2429901,8518988.99464746,7227,Ridgeway,P,42088,6896,101466,20150,111821,33119,2631,521,272,161,196,184,1622,338,119,98,366,144,12,19,643,238,65,100,27,33,2016,2020,{43789012-2A4F-4391-8762-748A33755153}
-17308950.6609477,9540015.86793776,7228,Ruby,P,16226,3054,32188,11431,53750,17038,190,45,60,27,52,26,102,26,23,12,20,9,2,3,68,25,27,17,8,5,2016,2020,{E0D07527-6185-42A6-87A3-465F20FDF512}
-17958449.4341672,8808069.09365902,7229,Russian Mission,P,6541,2185,,,,,193,78,98,56,65,44,94,43,29,23,11,8,4,4,88,37,32,22,9,6,2016,2020,{8DA86262-15AB-46C9-B997-7983A9FF34AB}
-16846360.4237045,8538573.48551882,7230,Salamatof,P,21459,4674,61750,19381,103750,27488,685,202,105,37,92,37,455,179,53,22,114,31,10,9,116,45,29,23,11,8,2016,2020,{2606EF00-243D-41F4-890F-E340AD1ACFA5}
-16361428.1365655,9473341.78828841,7231,Salcha,P,33922,5787,57895,11619,64250,21328,930,206,69,96,69,96,656,183,62,97,89,62,0,10,185,87,7,9,0,10,2016,2020,{3AAD6031-4B4D-40A2-86B3-B59C6AE4046D}
-17866565.6586608,7428311.42002969,7232,Sand Point,P,37722,3413,85833,20594,111250,33871,1181,162,171,44,120,41,851,133,87,34,167,48,0,10,163,42,33,16,30,18,2016,2020,{BCCD0BE5-1002-4368-A664-108C425C91DD}
-18978195.0516515,9272224.04900901,7233,Savoonga,P,10608,1294,48000,13267,47813,13725,849,110,408,100,317,83,438,73,144,41,60,17,29,13,351,50,144,42,52,17,2016,2020,{72DFDB08-C634-4DC3-BA13-8C7F1E889436}
-14649379.7994303,7424010.4608575,7234,Saxman,P,22031,5080,41923,7244,44375,6500,327,72,76,28,63,27,208,51,41,18,63,26,5,7,56,27,17,13,13,9,2016,2020,{19994FB4-B48F-4B91-B7EA-9D86BD4F52BD}
-18432456.2977122,8821966.22863412,7235,Scammon Bay,P,9165,2148,35625,13696,33125,16502,455,88,276,78,245,74,214,43,109,32,37,15,14,9,204,49,122,43,44,15,2016,2020,{95BD0825-5CB3-4695-B177-4D026DA5894C}
-17812243.9906867,10044255.6550047,7236,Selawik,P,9072,1869,33438,9021,37875,7335,724,112,491,103,400,87,356,59,180,43,43,19,14,8,325,57,206,49,58,14,2016,2020,{E0F2C831-698F-4BCE-8AC1-4162BE7D6DCD}
-16881595.6604411,8283625.15742751,7237,Seldovia Village,P,40618,7276,70625,23062,88750,11960,175,48,6,7,4,6,104,42,4,6,48,24,0,10,23,16,0,10,0,10,2016,2020,{87E87454-91AC-49AF-B812-E5B5DF65D0C8}
-16889234.3859769,8276232.43753431,7238,Seldovia,P,36980,5021,80250,13270,81875,13038,160,47,1,3,0,10,87,28,0,10,45,22,0,10,28,18,0,10,0,10,2016,2020,{A8F5B7D5-CE39-47C3-BAB5-4BA4EDCEF514}
-16635498.343599,8422734.06749095,7239,Seward,P,30301,4406,74110,8950,104688,47048,2329,134,333,171,200,138,1391,175,53,44,275,148,38,44,663,182,109,104,23,28,2016,2020,{86E9E60C-762A-4D26-A7CC-57DC74916D5B}
-17758864.8987936,9016241.33130953,7240,Shageluk,P,23429,14588,,,,,56,23,25,16,23,16,40,17,12,7,1,3,0,10,15,14,11,13,1,2,2016,2020,{C1B6F29B-4A04-42DE-9F90-6F108C6C13A9}
-17944073.6571674,9440376.2922384,7241,Shaktoolik,P,15936,2539,60417,8480,61458,12199,324,51,57,31,39,23,164,33,27,15,31,12,0,10,129,29,12,10,6,5,2016,2020,{CEDC63C2-3647-4702-B72B-D9E842E711FE}
-18486912.9341124,9947017.19873905,7242,Shishmaref,P,16077,2706,51111,5816,45833,10038,499,65,180,40,163,39,258,38,90,23,62,19,3,3,179,34,70,23,33,9,2016,2020,{D1F96C65-49BF-4E7B-AA32-F9C4C50BB628}
-17492543.3497459,10124235.6567402,7243,Shungnak,P,16739,3620,60000,28711,49583,15266,208,50,81,34,61,33,116,31,30,16,18,8,6,7,74,22,25,20,9,6,2016,2020,{9177B2E0-91EE-4644-A900-570CEA299846}
-16178300.9077316,8861767.02927969,7244,Silver Springs,P,62694,23032,110694,99436,111806,99488,171,81,8,13,8,13,140,72,0,10,8,13,8,13,23,22,0,10,0,10,2016,2020,{EFEF6D9F-D6F7-4657-8942-88A418AFEAD4}
-15065826.601253,7770144.80039453,7245,Sitka,P,41082,2707,81708,6571,93977,8672,8383,55,821,213,551,126,5303,35,328,78,1342,37,41,29,1738,49,182,71,95,34,2016,2020,{99E9981F-255D-4678-9D2E-704DC07798D6}
-15062828.5556362,8279546.78541121,7246,Skagway,P,42347,5631,80333,4040,91250,16840,1189,158,110,61,75,32,916,170,57,29,107,27,2,3,166,38,16,10,7,5,2016,2020,{F040B0E7-B5F6-47BE-82E0-63A3AC90CEC9}
-16831655.677238,8851493.4549969,7247,Skwentna,P,72437,51870,,,,,30,22,10,15,10,15,16,17,10,15,14,14,0,10,0,10,0,10,5,7,2016,2020,{6F43A244-13B0-42B5-92FB-6D2ACE90ED71}
-16026660.3157166,9028660.18236215,7248,Slana,P,,,,,,,27,40,0,10,0,10,0,10,0,10,27,40,0,10,0,10,0,10,0,10,2016,2020,{92647992-DE7B-4457-BD55-CB46CE9A4C4E}
-17496129.9813628,8788985.34345363,7249,Sleetmute,P,21440,10110,53750,35912,31250,18425,78,26,29,19,19,17,41,17,10,8,9,8,0,10,28,13,9,11,2,5,2016,2020,{0250F433-FD97-4CC6-8D40-1385C394201D}
-16816573.7192222,8509749.46241112,7250,Soldotna,P,36433,7799,59668,5956,70875,13266,4654,70,969,368,676,332,2869,253,345,178,854,196,134,90,931,227,197,198,206,115,2016,2020,{D7CCEBD6-7236-44C6-9E78-19F98183CFFC}
-16621730.3033367,8762001.83151571,7251,South Lakes,P,34882,3567,87000,16475,107039,11788,6119,614,926,334,747,259,3798,404,347,114,638,148,81,99,1683,267,319,153,148,68,2016,2020,{84B4826F-176E-4EF4-B844-179B36558677}
-17477930.8702166,8118669.23946321,7252,South Naknek,P,33495,13519,45417,4223,,,42,21,3,4,3,4,33,18,3,4,7,7,0,10,2,3,0,10,1,2,2016,2020,{8C659093-914F-41E2-BE61-E3576613F3BC}
-16448483.2921245,9558782.70932766,7253,South Van Horn,P,23861,6190,56288,5853,56250,34015,396,129,138,87,40,37,244,82,33,28,30,37,0,10,122,67,7,11,6,9,2016,2020,{06C11331-3BBB-4E38-B7C8-8E9706C868E8}
-18873694.235669,7679086.13284621,7254,Saint George,P,24850,6110,64583,39659,88750,5665,100,47,5,9,3,7,56,35,3,7,27,16,0,10,17,8,0,10,0,10,2016,2020,{55AFA1A4-5677-44A5-A22C-9F9D370747CE}
-18164575.8369719,8871357.89380939,7255,Saint Mary's,P,15072,3856,40625,12780,35208,9199,660,106,254,63,202,58,377,75,99,29,32,12,3,4,251,47,100,34,40,14,2016,2020,{8AB67F75-EAB7-4DEB-8885-83230D155E9C}
-18038200.3079044,9218516.75661929,7256,Saint Michael,P,10473,1787,42813,14539,40833,16540,337,52,96,28,75,28,165,29,46,17,14,9,0,10,158,31,29,17,16,7,2016,2020,{9BB36ABC-66B2-4E89-99FA-C2128E2AFCC9}
-18955737.62556,7784767.20005179,7257,Saint Paul,P,27829,9749,67500,9284,68750,22152,373,84,107,95,84,97,210,66,72,96,58,13,0,10,105,45,12,8,7,6,2016,2020,{B7D914E8-D125-49F0-B374-8AE610E5DBC7}
-18066206.884487,9229858.29627611,7258,Stebbins,P,14589,5544,50625,13865,46875,17133,620,93,301,54,210,49,285,62,94,27,66,25,12,7,269,44,104,36,39,11,2016,2020,{28ACD99B-0BF6-4373-A5BA-4F063E34485C}
-16418305.3284638,9580072.56957883,7259,Steele Creek,P,46693,7851,105938,23293,137654,36059,7272,1230,145,116,85,77,4987,945,73,78,580,180,0,14,1705,521,12,20,0,14,2016,2020,{70C8E48C-BFDB-49A3-ABA9-0B244839932A}
-16786649.3061846,8520284.43898784,7260,Sterling,P,53987,14462,90799,17511,120050,22900,5129,660,583,266,495,240,2931,437,218,99,1125,277,95,72,1073,320,182,163,61,47,2016,2020,{DC7B95CA-114F-4D3E-95BE-B7965D32E2EF}
-16596003.7469611,9878084.30819833,7261,Stevens Village,P,10022,6510,26250,21055,,,9,8,3,3,3,3,7,9,2,3,2,3,1,3,0,10,0,10,0,10,2016,2020,{169CE60B-858B-4A5D-801B-CB9E3179349B}
-17431324.8567822,8808850.30175766,7262,Stony River,P,21600,10195,101875,61495,,,35,21,19,19,19,19,16,11,4,6,0,10,0,10,19,13,15,14,3,4,2016,2020,{3C0B8851-31F2-4CA0-B3E0-A7DE145D4BB3}
-16634040.7618088,8599247.16217456,7263,Sunrise,P,93003,5637,,,,,39,48,0,10,0,10,29,47,0,10,10,14,0,10,0,10,0,10,0,10,2016,2020,{C94A527A-FE5F-481B-BCAA-88435D1E5189}
-16768487.3163038,8741164.29201236,7264,Susitna,P,,,,,,,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2016,2020,{42EFB0E5-DFC0-4003-A9E2-0CA2A1F23F56}
-16702776.4610578,8890322.91977757,7265,Susitna North,P,34202,9401,48750,16985,68393,25721,1261,297,198,114,78,45,826,259,65,32,251,85,0,10,184,95,13,20,10,15,2016,2020,{3366F161-F33D-48D6-A9DD-79C2B203D73C}
-16572949.7240962,8790607.99952188,7266,Sutton-Alpine,P,23433,3496,52891,10265,61667,20566,930,159,161,66,102,51,553,110,52,25,180,44,26,19,197,67,24,33,19,12,2016,2020,{126A149F-F9BD-42EC-8D66-E4883B8016E2}
-17372737.0858399,9097299.16392271,7267,Takotna,P,11796,6064,33750,26127,28750,21481,53,34,30,27,30,27,22,14,10,9,2,3,0,10,29,23,20,20,5,6,2016,2020,{85E095CB-FA7C-489E-81CF-7471581BE04A}
-16710391.3289343,8936181.57566601,7268,Talkeetna,P,25568,2793,73947,17168,81250,15624,1199,298,136,78,91,68,672,178,85,67,128,66,6,10,399,154,0,10,23,36,2016,2020,{3EC46053-F188-4C9A-B758-A0D57EF8F834}
-15958316.6300582,9193115.8464888,7269,Tanacross,P,17138,4646,53750,31784,70833,32057,145,59,26,25,7,8,96,44,7,8,21,14,0,10,28,17,0,10,0,10,2016,2020,{57519FBB-A615-4BD0-A451-9E4C5B1C2E43}
