X,Y,CommunityName,HFRetailGal,EntityName,ReportingPeriod,ReportingYear,AsOfDate,OBJECTID,ReportingSeason,ReportingDate
-299104.583730028,1371169.35640814,Holy Cross,6.05,Holy Cross Oil Company,Jan,2021,2021/02/25 09:00:00+00,2935,Winter,2021/02/10 09:00:00+00
138629.431092521,1075412.72159425,Homer,2.55,Petro Marine (HF/P),Jan,2021,2021/02/25 09:00:00+00,2936,Winter,2021/02/10 09:00:00+00
1076331.88668661,1052302.38252826,Hoonah,3.44,Hoonah Trading,Jan,2021,2021/02/25 09:00:00+00,2937,Winter,2021/02/10 09:00:00+00
-637703.69598663,1341749.41966851,Hooper Bay,5.3,Crowley Marine,Jan,2021,2021/02/25 09:00:00+00,2938,Winter,2021/02/10 09:00:00+00
-11727.409237893,1787572.07370767,Hughes,9,Hughes City Council,Jan,2021,2021/02/25 09:00:00+00,2939,Winter,2021/02/10 09:00:00+00
-110126.419518891,1751240.80768989,Huslia,6.25,Huslia Gas & Oil,Jan,2021,2021/02/25 09:00:00+00,2940,Winter,2021/02/10 09:00:00+00
1128714.87957736,1089944.96465042,Juneau,2.53,Petro One,Jan,2021,2021/02/25 09:00:00+00,2941,Winter,2021/02/10 09:00:00+00
1198537.96643152,956568.247197351,Kake,3.8,Kake Tribal Fuel,Jan,2021,2021/02/25 09:00:00+00,2942,Winter,2021/02/10 09:00:00+00
399600.549366245,2270028.55604022,Kaktovik,2.5,Kaktovik Inupiat Corporation,Jan,2021,2021/02/25 09:00:00+00,2943,Winter,2021/02/10 09:00:00+00
-228052.174361995,1604048.17941984,Kaltag,3.75,Kaltag Cooperative,Jan,2021,2021/02/25 09:00:00+00,2944,Winter,2021/02/10 09:00:00+00
-281947.629636162,1904401.94665282,Kiana,5.67,City of Kiana,Jan,2021,2021/02/25 09:00:00+00,2945,Winter,2021/02/10 09:00:00+00
-529656.810844552,593924.882474006,King Cove,3.04,Peter Pan Seafood,Jan,2021,2021/02/25 09:00:00+00,2946,Winter,2021/02/10 09:00:00+00
95027.5224326542,866747.9369809,Kodiak,2.74,Petro Marine,Jan,2021,2021/02/25 09:00:00+00,2947,Winter,2021/02/10 09:00:00+00
-42350.9527616402,1049908.85482454,Kokhanok,7,Kokhanok Tribal Council,Jan,2021,2021/02/25 09:00:00+00,2948,Winter,2021/02/10 09:00:00+00
-480768.456775202,1486120.89410419,Kotlik,4.74,Kotlik Yupik Enterprises,Jan,2021,2021/02/25 09:00:00+00,2949,Winter,2021/02/10 09:00:00+00
-377013.715648148,1906544.48611949,Kotzebue,5.89,Crowley,Jan,2021,2021/02/25 09:00:00+00,2950,Winter,2021/02/10 09:00:00+00
-338182.669797935,1681583.81082618,Koyuk,4.85,Koyuk Native Corporation,Jan,2021,2021/02/25 09:00:00+00,2951,Winter,2021/02/10 09:00:00+00
-509341.421585239,1133719.63178881,Kwigillingok,5.05,KWIK Marina Inc.,Jan,2021,2021/02/25 09:00:00+00,2952,Winter,2021/02/10 09:00:00+00
1110.1843822052,837018.823366526,Larsen Bay,4.22,City of Larsen Bay,Jan,2021,2021/02/25 09:00:00+00,2953,Winter,2021/02/10 09:00:00+00
-422939.120937902,1348502.57937497,Marshall,5.5,City of Marshall,Jan,2021,2021/02/25 09:00:00+00,2954,Winter,2021/02/10 09:00:00+00
-80396.1108252345,1443158.11815246,McGrath,5.69,Northern Petroleum,Jan,2021,2021/02/25 09:00:00+00,2955,Winter,2021/02/10 09:00:00+00
218083.07061332,1695656.59737064,Minto,3.55,North Fork Store,Jan,2021,2021/02/25 09:00:00+00,2956,Winter,2021/02/10 09:00:00+00
-504640.533465355,1383006.48491385,Mountain Village,6.18,Azachorak Fuel,Jan,2021,2021/02/25 09:00:00+00,2957,Winter,2021/02/10 09:00:00+00
-447900.339245922,689960.464606835,Nelson Lagoon,5.25,Nelson Lagoon Enterprises,Jan,2021,2021/02/25 09:00:00+00,2958,Winter,2021/02/10 09:00:00+00
234989.287041507,1630972.24399515,Nenana,2.58,Nenana Heating (HF) /Chevron (gas),Jan,2021,2021/02/25 09:00:00+00,2959,Winter,2021/02/10 09:00:00+00
-187051.232425995,1055625.0881875,New Stuyahok,5.96,New Stuyahok Village Corp.,Jan,2021,2021/02/25 09:00:00+00,2960,Winter,2021/02/10 09:00:00+00
-47715.5850566393,1109006.41072581,Nondalton,,City of Nondalton,Jan,2021,2021/02/25 09:00:00+00,2961,Winter,2021/02/10 09:00:00+00
-310203.95042872,1891560.16964191,Noorvik,5.64,Noorvik Native Store,Jan,2021,2021/02/25 09:00:00+00,2962,Winter,2021/02/10 09:00:00+00
115434.355028723,2251263.44261842,Nuiqsut,2.3,North Slope Borough,Jan,2021,2021/02/25 09:00:00+00,2963,Winter,2021/02/10 09:00:00+00
-195453.203694237,1646254.07648895,Nulato,4,City of Nulato,Jan,2021,2021/02/25 09:00:00+00,2964,Winter,2021/02/10 09:00:00+00
-456125.054896778,1241722.08129476,Nunapitchuk,5.36,Nunapitchuk LTD.,Jan,2021,2021/02/25 09:00:00+00,2965,Winter,2021/02/10 09:00:00+00
43179.509619964,801115.998141873,Old Harbor,3.81,City of Old Harbor,Jan,2021,2021/02/25 09:00:00+00,2966,Winter,2021/02/10 09:00:00+00
88385.3853077032,881147.13012034,Ouzinkie,3.01,Ouzinkie Native Corporation,Jan,2021,2021/02/25 09:00:00+00,2967,Winter,2021/02/10 09:00:00+00
1036362.75188977,1023817.93801456,Pelican,3.64,Pelican Fuel,Jan,2021,2021/02/25 09:00:00+00,2968,Winter,2021/02/10 09:00:00+00
1261271.08419403,957469.206997323,Petersburg,2.88,Petro Marine,Jan,2021,2021/02/25 09:00:00+00,2969,Winter,2021/02/10 09:00:00+00
-463440.278725839,1359992.70645285,Pilot Station,6.25,Pilot Station Native Corporation,Jan,2021,2021/02/25 09:00:00+00,2970,Winter,2021/02/10 09:00:00+00
1238268.67859453,896185.506006416,Point Baker,5.35,Point Baker Trading Post,Jan,2021,2021/02/25 09:00:00+00,2971,Winter,2021/02/10 09:00:00+00
-526202.60112902,2093518.87211088,Point Hope,2.09,Tigara Corporation,Jan,2021,2021/02/25 09:00:00+00,2972,Winter,2021/02/10 09:00:00+00
66076.0433834472,874380.056336525,Port Lions,3.35,Kizhuyak Oil Sales,Jan,2021,2021/02/25 09:00:00+00,2973,Winter,2021/02/10 09:00:00+00
-441451.852918794,1110782.82189395,Quinhagak,5.41,Qanirtuuq Corporation,Jan,2021,2021/02/25 09:00:00+00,2974,Winter,2021/02/10 09:00:00+00
-70886.7990080763,1642768.92037799,Ruby,4.75,Dineega Fuel Company,Jan,2021,2021/02/25 09:00:00+00,2975,Winter,2021/02/10 09:00:00+00
-384325.307776448,1333013.66724658,Russian Mission,4.8,Russian Mission Corporation,Jan,2021,2021/02/25 09:00:00+00,2976,Winter,2021/02/10 09:00:00+00
-944349.868773236,843619.420781122,Saint George,6.95,Delta Western,Jan,2021,2021/02/25 09:00:00+00,2977,Winter,2021/02/10 09:00:00+00
-398870.645006686,1525392.61226927,Saint Michael,4,Crater Fuel Services,Jan,2021,2021/02/25 09:00:00+00,2978,Winter,2021/02/10 09:00:00+00
-411466.861134354,612219.93928279,Sand Point,4.65,TDX Svcs,Jan,2021,2021/02/25 09:00:00+00,2979,Winter,2021/02/10 09:00:00+00
-805515.136213651,1625678.78277187,Savoonga,5.51,ANICA (Savoonga Native Store),Jan,2021,2021/02/25 09:00:00+00,2980,Winter,2021/02/10 09:00:00+00
-604790.129936927,1371265.24459968,Scammon Bay,5.85,Askinuk Corporation,Jan,2021,2021/02/25 09:00:00+00,2981,Winter,2021/02/10 09:00:00+00
128947.580591873,1051951.17416714,Seldovia,3.72,Seldovia Fuel and Lube,Jan,2021,2021/02/25 09:00:00+00,2982,Winter,2021/02/10 09:00:00+00
-541048.640165177,1860130.42371255,Shishmaref,3.11,Shishmaref Native Store,Jan,2021,2021/02/25 09:00:00+00,2983,Winter,2021/02/10 09:00:00+00
-167084.821254186,1306713.95158893,Sleetmute,5.5,Henry Hill Store,Jan,2021,2021/02/25 09:00:00+00,2984,Winter,2021/02/10 09:00:00+00
-410655.966695141,1531965.84908907,Stebbins,5.04,Tapraq Fuel Company,Jan,2021,2021/02/25 09:00:00+00,2985,Winter,2021/02/10 09:00:00+00
90121.6496562936,1691441.77576932,Tanana,3.25,Tanana Tribal Council,Jan,2021,2021/02/25 09:00:00+00,2986,Winter,2021/02/10 09:00:00+00
-574543.17179758,1754008.50735403,Teller,5.73,Teller Native Fuel Business,Jan,2021,2021/02/25 09:00:00+00,2987,Winter,2021/02/10 09:00:00+00
1326319.36788725,846815.094827237,Thorne Bay,2.88,Petro Marine,Jan,2021,2021/02/25 09:00:00+00,2988,Winter,2021/02/10 09:00:00+00
-364120.520402744,1024741.77608156,Togiak,4.48,Togiak Natives Limited,Jan,2021,2021/02/25 09:00:00+00,2989,Winter,2021/02/10 09:00:00+00
-604707.768126036,1222202.94569942,Toksook Bay,5.87,Nunakauiak Yupik Corporation,Jan,2021,2021/02/25 09:00:00+00,2990,Winter,2021/02/10 09:00:00+00
-475945.642041781,1181762.44420864,Tuntutuliak,5.45,Qinarmiut Corporation,Jan,2021,2021/02/25 09:00:00+00,2991,Winter,2021/02/10 09:00:00+00
-332652.664299918,1562728.30203533,Unalakleet,3.99,Unalakleet Native Corporation,Jan,2021,2021/02/25 09:00:00+00,2992,Winter,2021/02/10 09:00:00+00
-821101.945279297,506511.382085757,Unalaska,2.93,Delta,Jan,2021,2021/02/25 09:00:00+00,2993,Winter,2021/02/10 09:00:00+00
-334222.042316608,1300232.52489235,Upper Kalskag,4.75,City of Upper Kalskag,Jan,2021,2021/02/25 09:00:00+00,2994,Winter,2021/02/10 09:00:00+00
-101341.337283207,2367854.79997794,Utqiagvik,,Eskimos Inc.,Jan,2021,2021/02/25 09:00:00+00,2995,Winter,2021/02/10 09:00:00+00
409518.872278663,1262298.70131742,Valdez,2.72,Cap'n Joe's (Gas) / Crowley (HF/P),Jan,2021,2021/02/25 09:00:00+00,2996,Winter,2021/02/10 09:00:00+00
-227607.668616794,2305095.9767901,Wainwright,1.5,Olgoonik Corporation,Jan,2021,2021/02/25 09:00:00+00,2997,Winter,2021/02/10 09:00:00+00
-645492.756304416,1807658.53281773,Wales,4.64,Wales Fuel House,Jan,2021,2021/02/25 09:00:00+00,2998,Winter,2021/02/10 09:00:00+00
-447479.312091524,1667267.50587921,White Mountain,3.03,White Mountain Native Store,Jan,2021,2021/02/25 09:00:00+00,2999,Winter,2021/02/10 09:00:00+00
1306628.34428561,932518.315928681,Wrangell,2.91,Petro Marine,Jan,2021,2021/02/25 09:00:00+00,3000,Winter,2021/02/10 09:00:00+00
-299104.583730028,1371169.35640814,Holy Cross,6.05,Holy Cross Oil Company,Jul,2021,2021/08/23 08:00:00+00,3001,Summer,2021/07/20 08:00:00+00
138629.431092521,1075412.72159425,Homer,2.7,Petro Marine (HF/P),Jul,2021,2021/08/23 08:00:00+00,3002,Summer,2021/07/20 08:00:00+00
1076331.88668661,1052302.38252826,Hoonah,4.12,Hoonah Trading,Jul,2021,2021/08/23 08:00:00+00,3003,Summer,2021/07/20 08:00:00+00
-637703.69598663,1341749.41966851,Hooper Bay,5.3,Crowley Marine,Jul,2021,2021/08/23 08:00:00+00,3004,Summer,2021/07/20 08:00:00+00
-11727.409237893,1787572.07370767,Hughes,9,Hughes City Council,Jul,2021,2021/08/23 08:00:00+00,3005,Summer,2021/07/20 08:00:00+00
-110126.419518891,1751240.80768989,Huslia,6.25,Huslia Gas & Oil,Jul,2021,2021/08/23 08:00:00+00,3006,Summer,2021/07/20 08:00:00+00
1128714.87957736,1089944.96465042,Juneau,3.17,Petro One,Jul,2021,2021/08/23 08:00:00+00,3007,Summer,2021/07/20 08:00:00+00
1198537.96643152,956568.247197351,Kake,4.65,Kake Tribal Fuel,Jul,2021,2021/08/23 08:00:00+00,3008,Summer,2021/07/20 08:00:00+00
399600.549366245,2270028.55604022,Kaktovik,2.5,Kaktovik Inupiat Corporation,Jul,2021,2021/08/23 08:00:00+00,3009,Summer,2021/07/20 08:00:00+00
-228052.174361995,1604048.17941984,Kaltag,4.25,Kaltag Cooperative,Jul,2021,2021/08/23 08:00:00+00,3010,Summer,2021/07/20 08:00:00+00
-281947.629636162,1904401.94665282,Kiana,6.18,City of Kiana,Jul,2021,2021/08/23 08:00:00+00,3011,Summer,2021/07/20 08:00:00+00
-529656.810844552,593924.882474006,King Cove,4.04,Peter Pan Seafood,Jul,2021,2021/08/23 08:00:00+00,3012,Summer,2021/07/20 08:00:00+00
95027.5224326542,866747.9369809,Kodiak,3.33,Petro Express (Gas) / Petro Marine (HF),Jul,2021,2021/08/23 08:00:00+00,3013,Summer,2021/07/20 08:00:00+00
-42350.9527616402,1049908.85482454,Kokhanok,7,Kokhanok Tribal Council,Jul,2021,2021/08/23 08:00:00+00,3014,Summer,2021/07/20 08:00:00+00
-480768.456775202,1486120.89410419,Kotlik,4.88,Kotlik Yupik Enterprises,Jul,2021,2021/08/23 08:00:00+00,3015,Summer,2021/07/20 08:00:00+00
-377013.715648148,1906544.48611949,Kotzebue,5.81,Crowley,Jul,2021,2021/08/23 08:00:00+00,3016,Summer,2021/07/20 08:00:00+00
-338182.669797935,1681583.81082618,Koyuk,4.85,Koyuk Native Corporation,Jul,2021,2021/08/23 08:00:00+00,3017,Summer,2021/07/20 08:00:00+00
-509341.421585239,1133719.63178881,Kwigillingok,5.2,KWIK Marina Inc.,Jul,2021,2021/08/23 08:00:00+00,3018,Summer,2021/07/20 08:00:00+00
1110.1843822052,837018.823366526,Larsen Bay,4.22,City of Larsen Bay,Jul,2021,2021/08/23 08:00:00+00,3019,Summer,2021/07/20 08:00:00+00
-422939.120937902,1348502.57937497,Marshall,5.81,City of Marshall,Jul,2021,2021/08/23 08:00:00+00,3020,Summer,2021/07/20 08:00:00+00
-80396.1108252345,1443158.11815246,McGrath,6.54,Northern Petroleum,Jul,2021,2021/08/23 08:00:00+00,3021,Summer,2021/07/20 08:00:00+00
218083.07061332,1695656.59737064,Minto,4.15,North Fork Store,Jul,2021,2021/08/23 08:00:00+00,3022,Summer,2021/07/20 08:00:00+00
-504640.533465355,1383006.48491385,Mountain Village,6.18,Azachorak Fuel,Jul,2021,2021/08/23 08:00:00+00,3023,Summer,2021/07/20 08:00:00+00
-447900.339245922,689960.464606835,Nelson Lagoon,5.25,Nelson Lagoon Enterprises,Jul,2021,2021/08/23 08:00:00+00,3024,Summer,2021/07/20 08:00:00+00
234989.287041507,1630972.24399515,Nenana,3.22,Nenana Heating (HF) /Chevron (Gas),Jul,2021,2021/08/23 08:00:00+00,3025,Summer,2021/07/20 08:00:00+00
-187051.232425995,1055625.0881875,New Stuyahok,5.96,New Stuyahok Village Corp.,Jul,2021,2021/08/23 08:00:00+00,3026,Summer,2021/07/20 08:00:00+00
-47715.5850566393,1109006.41072581,Nondalton,,City of Nondalton,Jul,2021,2021/08/23 08:00:00+00,3027,Summer,2021/07/20 08:00:00+00
-310203.95042872,1891560.16964191,Noorvik,5.64,Noorvik Native Store,Jul,2021,2021/08/23 08:00:00+00,3028,Summer,2021/07/20 08:00:00+00
115434.355028723,2251263.44261842,Nuiqsut,2.3,North Slope Borough,Jul,2021,2021/08/23 08:00:00+00,3029,Summer,2021/07/20 08:00:00+00
-195453.203694237,1646254.07648895,Nulato,4.7,City of Nulato,Jul,2021,2021/08/23 08:00:00+00,3030,Summer,2021/07/20 08:00:00+00
-456125.054896778,1241722.08129476,Nunapitchuk,5.36,Nunapitchuk LTD.,Jul,2021,2021/08/23 08:00:00+00,3031,Summer,2021/07/20 08:00:00+00
43179.509619964,801115.998141873,Old Harbor,4.22,City of Old Harbor (HF) / Larionoff's Gas Station (Gas),Jul,2021,2021/08/23 08:00:00+00,3032,Summer,2021/07/20 08:00:00+00
88385.3853077032,881147.13012034,Ouzinkie,3.61,Ouzinkie Native Corporation,Jul,2021,2021/08/23 08:00:00+00,3033,Summer,2021/07/20 08:00:00+00
1036362.75188977,1023817.93801456,Pelican,4.16,Pelican Fuel,Jul,2021,2021/08/23 08:00:00+00,3034,Summer,2021/07/20 08:00:00+00
1261271.08419403,957469.206997323,Petersburg,3.22,SE Island Fuel (Gas) / Arrowhead (P) / Petro Marine (HF),Jul,2021,2021/08/23 08:00:00+00,3035,Summer,2021/07/20 08:00:00+00
-463440.278725839,1359992.70645285,Pilot Station,6.51,Pilot Station Native Corporation,Jul,2021,2021/08/23 08:00:00+00,3036,Summer,2021/07/20 08:00:00+00
1238268.67859453,896185.506006416,Point Baker,5.35,Point Baker Trading Post,Jul,2021,2021/08/23 08:00:00+00,3037,Summer,2021/07/20 08:00:00+00
-390087.745779022,1235043.28228904,Akiak,4.69,Kokarmiut Corporation,Jul,2021,2021/08/23 08:00:00+00,3038,Summer,2021/07/20 08:00:00+00
-766479.910475392,525927.743350198,Akutan,2.55,City of Akutan,Jul,2021,2021/08/23 08:00:00+00,3039,Summer,2021/07/20 08:00:00+00
57879.5116973947,1844678.29560101,Alatna,7,City of Allakaket,Jul,2021,2021/08/23 08:00:00+00,3040,Summer,2021/07/20 08:00:00+00
94894.1751459759,2021732.21131396,Anaktuvuk Pass,1.44,North Slope Borough,Jul,2021,2021/08/23 08:00:00+00,3041,Summer,2021/07/20 08:00:00+00
231980.126647679,1606209.55215741,Anderson,3.06,Nenana Heating,Jul,2021,2021/08/23 08:00:00+00,3042,Summer,2021/07/20 08:00:00+00
1144736.49530355,1001399.30409643,Angoon,4.15,Angoon Oil and Gas (HF/G) / Angoon Trading Co. (P),Jul,2021,2021/08/23 08:00:00+00,3043,Summer,2021/07/20 08:00:00+00
-316464.020166387,1423712.40568258,Anvik,5,Deloyges,Jul,2021,2021/08/23 08:00:00+00,3044,Summer,2021/07/20 08:00:00+00
354055.304168875,2041227.33626006,Arctic Village,12,Arctic Village Traditional Council,Jul,2021,2021/08/23 08:00:00+00,3045,Summer,2021/07/20 08:00:00+00
-1366062.6920054,452266.93070329,Atka,7.5,Atka Native Store,Jul,2021,2021/08/23 08:00:00+00,3046,Summer,2021/07/20 08:00:00+00
-446969.846134871,1236061.98697927,Atmautluak,4.96,Atmautluak Limited,Jul,2021,2021/08/23 08:00:00+00,3047,Summer,2021/07/20 08:00:00+00
-130178.283503762,2281005.01007065,Atqasuk,1.4,North Slope Borough,Jul,2021,2021/08/23 08:00:00+00,3048,Summer,2021/07/20 08:00:00+00
-420708.278583235,1225426.14136511,Bethel,3.95,Crowley,Jul,2021,2021/08/23 08:00:00+00,3049,Summer,2021/07/20 08:00:00+00
-578884.171153793,1762943.25312878,Brevig Mission,3.78,Brevig Mission Native Store,Jul,2021,2021/08/23 08:00:00+00,3050,Summer,2021/07/20 08:00:00+00
331739.412198896,1134592.127647,Chenega,5.52,Chenega Bay Utility,Jul,2021,2021/08/23 08:00:00+00,3051,Summer,2021/07/20 08:00:00+00
-272640.696692714,708170.914671806,Chignik,3.94,City of Chignik (HF)/Trident (Gas/P),Jul,2021,2021/08/23 08:00:00+00,3052,Summer,2021/07/20 08:00:00+00
505210.692464188,1318323.26146793,Chitina,2.68,Wrangell View Store (Gas) / Crowley (HF/P),Jul,2021,2021/08/23 08:00:00+00,3053,Summer,2021/07/20 08:00:00+00
453138.587430948,1797102.49217214,Circle,3.45,Central Corner (Gas) / Crowley (HF),Jul,2021,2021/08/23 08:00:00+00,3054,Summer,2021/07/20 08:00:00+00
-261536.801805181,990939.243875891,Clark's Point,,City of Clarks Point (Gas)/ Clarks Point Village Council (HF),Jul,2021,2021/08/23 08:00:00+00,3055,Summer,2021/07/20 08:00:00+00
449342.259478468,1201051.13508385,Cordova,3.32,Shoreside Petro,Jul,2021,2021/08/23 08:00:00+00,3056,Summer,2021/07/20 08:00:00+00
1296030.65760968,812250.477347349,Craig,3.22,Petro Marine,Jul,2021,2021/08/23 08:00:00+00,3057,Summer,2021/07/20 08:00:00+00
-394885.190734183,1816964.93492238,Deering,3.09,Deering IRA,Jul,2021,2021/08/23 08:00:00+00,3058,Summer,2021/07/20 08:00:00+00
402016.95373835,1589787.53174982,Delta Junction,2.93,Buffalo Service Center (Gas) / Crowley (HF/Propane),Jul,2021,2021/08/23 08:00:00+00,3059,Summer,2021/07/20 08:00:00+00
-255124.356889429,1013454.33727143,Dillingham,4.67,Delta Western (HF/G) / Bristol Alliance Fuel (P),Jul,2021,2021/08/23 08:00:00+00,3060,Summer,2021/07/20 08:00:00+00
604270.153138677,1705897.93684688,Eagle,4.5,Eagle Trading,Jul,2021,2021/08/23 08:00:00+00,3061,Summer,2021/07/20 08:00:00+00
-533862.500488994,1465251.0985118,Emmonak,5.16,Emmonak Corp. Tank Farm,Jul,2021,2021/08/23 08:00:00+00,3062,Summer,2021/07/20 08:00:00+00
297451.122482249,1667250.52584127,Fairbanks,3.26,Alaska Petroleum (HF)/University Chevron (Gas/P),Jul,2021,2021/08/23 08:00:00+00,3063,Summer,2021/07/20 08:00:00+00
-136929.048131091,1645322.79517116,Galena,5.17,Crowley Marine (HF/P) / Galena Liquor Store (G),Jul,2021,2021/08/23 08:00:00+00,3064,Summer,2021/07/20 08:00:00+00
-861997.814284141,1650244.02734943,Gambell,4.65,ANICA (Gambell Native Store),Jul,2021,2021/08/23 08:00:00+00,3065,Summer,2021/07/20 08:00:00+00
439627.705608474,1376652.70899664,Glennallen,2.68,Hub of Alaska (Gas) / Crowley (HF/P),Jul,2021,2021/08/23 08:00:00+00,3066,Summer,2021/07/20 08:00:00+00
-431919.643857906,1649447.6365716,Golovin,3.1,Golovin Public Utilities (HF/Gas) / Chignik Traditional Store (P),Jul,2021,2021/08/23 08:00:00+00,3067,Summer,2021/07/20 08:00:00+00
-431808.216810717,1038370.39728577,Goodnews Bay,2.79,Mumtram Pikkai Village Corp.,Jul,2021,2021/08/23 08:00:00+00,3068,Summer,2021/07/20 08:00:00+00
-307074.484708072,1451345.5736835,Grayling,5,HYL Grayling Fuel Company,Jul,2021,2021/08/23 08:00:00+00,3069,Summer,2021/07/20 08:00:00+00
1050532.36181576,1080255.03184299,Gustavus,3.89,Gustavus Dray - Gustavus Propane,Jul,2021,2021/08/23 08:00:00+00,3070,Summer,2021/07/20 08:00:00+00
244851.204268498,1554216.24330167,Healy,2.65,Fisher Fuel,Jul,2021,2021/08/23 08:00:00+00,3071,Summer,2021/07/20 08:00:00+00
-526202.60112902,2093518.87211088,Point Hope,1.74,Tigara Corporation,Jul,2021,2021/08/23 08:00:00+00,3072,Summer,2021/07/20 08:00:00+00
66076.0433834472,874380.056336525,Port Lions,3.4,Kizhuyak Oil Sales,Jul,2021,2021/08/23 08:00:00+00,3073,Summer,2021/07/20 08:00:00+00
-441451.852918794,1110782.82189395,Quinhagak,5.41,Qanirtuuq Corporation,Jul,2021,2021/08/23 08:00:00+00,3074,Summer,2021/07/20 08:00:00+00
-70886.7990080763,1642768.92037799,Ruby,4.75,Dineega Fuel Company,Jul,2021,2021/08/23 08:00:00+00,3075,Summer,2021/07/20 08:00:00+00
-384325.307776448,1333013.66724658,Russian Mission,4.68,Russian Mission Corporation,Jul,2021,2021/08/23 08:00:00+00,3076,Summer,2021/07/20 08:00:00+00
-944349.868773236,843619.420781122,Saint George,6.95,Delta Western,Jul,2021,2021/08/23 08:00:00+00,3077,Summer,2021/07/20 08:00:00+00
-398870.645006686,1525392.61226927,Saint Michael,4,Crater Fuel Services,Jul,2021,2021/08/23 08:00:00+00,3078,Summer,2021/07/20 08:00:00+00
-411466.861134354,612219.93928279,Sand Point,4.52,TDX Svcs (HF) /Trident (gas),Jul,2021,2021/08/23 08:00:00+00,3079,Summer,2021/07/20 08:00:00+00
-805515.136213651,1625678.78277187,Savoonga,5.51,ANICA (Savoonga Native Store),Jul,2021,2021/08/23 08:00:00+00,3080,Summer,2021/07/20 08:00:00+00
-604790.129936927,1371265.24459968,Scammon Bay,5.85,Askinuk Corporation,Jul,2021,2021/08/23 08:00:00+00,3081,Summer,2021/07/20 08:00:00+00
128947.580591873,1051951.17416714,Seldovia,5.02,Seldovia Fuel and Lube,Jul,2021,2021/08/23 08:00:00+00,3082,Summer,2021/07/20 08:00:00+00
-541048.640165177,1860130.42371255,Shishmaref,3.11,Shishmaref Native Store,Jul,2021,2021/08/23 08:00:00+00,3083,Summer,2021/07/20 08:00:00+00
-167084.821254186,1306713.95158893,Sleetmute,5.6,Henry Hill Store,Jul,2021,2021/08/23 08:00:00+00,3084,Summer,2021/07/20 08:00:00+00
-410655.966695141,1531965.84908907,Stebbins,5.07,Tapraq Fuel Company,Jul,2021,2021/08/23 08:00:00+00,3085,Summer,2021/07/20 08:00:00+00
90121.6496562936,1691441.77576932,Tanana,3.32,Tanana Tribal Council,Jul,2021,2021/08/23 08:00:00+00,3086,Summer,2021/07/20 08:00:00+00
-574543.17179758,1754008.50735403,Teller,6.11,Teller Native Fuel Business,Jul,2021,2021/08/23 08:00:00+00,3087,Summer,2021/07/20 08:00:00+00
1326319.36788725,846815.094827237,Thorne Bay,3.22,Bayview (Gas) / Petro  Marine (HF/P),Jul,2021,2021/08/23 08:00:00+00,3088,Summer,2021/07/20 08:00:00+00
-364120.520402744,1024741.77608156,Togiak,4.5,Togiak Natives Limited,Jul,2021,2021/08/23 08:00:00+00,3089,Summer,2021/07/20 08:00:00+00
