X,Y,OBJECTID,Place,Geo_Src,e_Pop_Total,m_Pop_Total,e_Pop_Male,m_Pop_Male,e_Pop_Female,m_Pop_Female,Start_Year,End_Year,PlaceID,IsMostRecent
-16225948.4460254,8521876.53212947,3174,Cordova,P,2829,293,1563,243,1266,190,2015,2019,{3921BE55-50DD-4433-8958-D5D2F2D001AE},
-15138316.180303,8265975.50286927,3175,Covenant Life,P,37,47,15,23,22,27,2015,2019,{E4085300-359F-4509-9843-50524D6A0692},
-14822310.7172787,7454810.18503479,3176,Craig,P,1189,94,625,61,564,52,2015,2019,{CAEF7CF3-5B35-45C3-9D11-A9E32B99E79B},
-17600258.9864611,8828483.63717886,3177,Crooked Creek,P,75,23,45,15,30,12,2015,2019,{8B69F4F5-9833-40B1-B264-CBE2A5544BC8},
-16627741.9393352,8493690.12094984,3178,Crown Point,P,73,52,35,23,38,31,2015,2019,{07E54FE2-DCBE-4AD4-8894-6E012A80DDB1},
-18114891.8501924,9897862.18415849,3179,Deering,P,143,34,79,21,64,19,2015,2019,{A2CE0B1C-09FD-4927-A2E9-B20CC0109806},
-16223331.6925964,9361751.89718577,3180,Delta Junction,P,993,169,565,103,428,88,2015,2019,{763EEB4F-118C-4AEA-A931-D707FE999A12},
-16160672.5513182,9321163.46278051,3181,Deltana,P,2430,289,1238,148,1192,175,2015,2019,{AB4874F1-29EA-49F7-9573-6DC9A2C45F81},
-16577349.7774737,9282113.07382764,3182,Denali Park,P,872,851,427,337,445,536,2015,2019,{10BA1AD9-39AC-440F-BCE9-40BC75DAD436},
-16871303.7259016,8327977.94967564,3183,Diamond Ridge,P,1245,141,610,80,635,82,2015,2019,{C8495E9B-FA1E-4A9D-90EA-248D8DB63522},
-17640029.2383221,8188902.08219489,3184,Dillingham,P,2215,151,1086,112,1129,107,2015,2019,{08E18522-8DAC-4DFC-975E-26751FE81958},
-18807627.4390229,9811020.63817553,3185,Diomede,P,93,28,47,13,46,19,2015,2019,{9E47594D-5392-4A49-8FCD-026556C904AE},
-16036561.2555728,9263429.15495555,3186,Dot Lake,P,0,9,0,9,0,9,2015,2019,{03A313E3-0987-4B72-8EC9-6C92E01A12A2},
-16035499.1835844,9262839.66483944,3187,Dot Lake Village,P,36,20,18,13,18,15,2015,2019,{4B63BED6-48D5-4881-B4C0-D73B0D2651F2},
-16097000.0382138,9267756.62343433,3188,Dry Creek,P,119,85,28,17,91,72,2015,2019,{64B2729B-A777-4917-9D20-77822FE68CFE},
-15701145.1188037,9541571.00919845,3189,Eagle Village,P,48,32,28,20,20,16,2015,2019,{F6BC6030-25E0-4E0A-BA46-B294A0338BDA},
-15719157.8167796,9552995.61796396,3190,Eagle,P,86,41,46,21,40,27,2015,2019,{99E4149C-E691-4714-88EC-9EDCEF72C195},
-14878758.0609857,7549487.03891262,3191,Edna Bay,P,35,34,18,19,17,15,2015,2019,{85B7409D-F9A3-4D1C-8587-BA31448CD26E},
-18037041.1291412,8448636.97364217,3192,Eek,P,523,58,271,37,252,40,2015,2019,{59543E82-DA08-4E48-BAA3-B0E7C0FF4767},
-17518988.4125428,8011365.49685887,3193,Egegik,P,58,22,50,20,8,6,2015,2019,{F7D03E2F-5588-4343-BE94-44E824B7A836},
-16372988.328609,9522017.29511211,3194,Eielson AFB,P,3229,468,1836,286,1393,231,2015,2019,{A74F371F-C334-4DC3-88A4-A4FCC1B1E8FD},
-17530376.0001536,8256476.2989067,3195,Ekwok,P,78,24,37,12,41,16,2015,2019,{FAF5958B-8A56-4E28-B3B1-66B772A5A166},
-15177910.0843907,8008163.78366283,3196,Elfin Cove,P,4,6,4,6,0,9,2015,2019,{4BAA8104-672E-401E-88E8-341E10A478B8},
-18063202.2799259,9508086.85094371,3197,Elim,P,268,41,153,32,115,22,2015,2019,{962DB38D-BABD-43F0-AF8E-6B3C0964C131},
-18315378.7724165,9045765.64857705,3198,Emmonak,P,855,88,447,45,408,55,2015,2019,{6E142FF4-3A51-4D60-9F7A-8B65E66A9133},
-16472701.2757039,9570394.18361401,3199,Ester,P,1622,648,955,411,667,283,2015,2019,{C975E5F6-90CB-420B-9766-C43941847789},
-16382673.0104282,8844601.11827285,3200,Eureka Roadhouse,P,0,9,0,9,0,9,2015,2019,{463333A9-778A-4087-B2B6-C834DF7F1809},
-16865546.7834434,10134617.5060728,3201,Evansville,P,11,8,6,7,5,4,2015,2019,{FF9ACB36-15C3-4C3B-831F-7686F69D80ED},
-15077462.2436435,8055392.88265615,3202,Excursion Inlet,P,32,18,28,19,4,9,2015,2019,{E209147C-83F5-4D19-AD3F-CB78B1F679F5},
-16444254.1310858,9566271.87088456,3203,Fairbanks,P,31551,38,16848,420,14703,423,2015,2019,{7102AFBB-6F0A-4C7A-92FF-6F5A6D66AB18},
-18191245.5091054,7333781.24025852,3204,False Pass,P,56,28,33,17,23,14,2015,2019,{223C147A-542C-4057-8AE2-C5C99FC10AB1},
-16602782.7855767,8774282.41258619,3205,Farm Loop,P,1170,154,565,84,605,89,2015,2019,{803C9DC0-CB68-4FB4-8746-A65C69A5905F},
-16448634.4496328,9579406.8471837,3206,Farmers Loop,P,5214,858,2652,444,2562,493,2015,2019,{69F4E278-CF90-4297-B76E-3E6C8AF33FFF},
-16599487.2199191,9354104.28255344,3207,Ferry,P,20,31,13,23,7,10,2015,2019,{6271DC39-C422-443B-AB71-71A2246047FD},
-16614286.7218702,8786763.92855068,3208,Fishhook,P,6788,720,3551,453,3237,357,2015,2019,{90DA2B6B-1B09-4D7A-A466-E6B55B21AEE8},
-17589314.4415182,8967508.78411107,3209,Flat,P,0,9,0,9,0,9,2015,2019,{3C695476-5C5E-4120-9E30-BF42C37A0EAF},
-16221914.8450569,9347686.74831746,3210,Fort Greely,P,144,82,82,41,62,46,2015,2019,{025A0F26-3C9F-4F08-ADB2-F18FEC8DF739},
-16168185.7498793,10033547.7525708,3211,Fort Yukon,P,561,67,296,48,265,33,2015,2019,{641D75DC-10FB-4C68-9F27-A8720C97B6C0},
-16599728.6961623,9503867.71164907,3212,Four Mile Road,P,3,5,3,5,0,9,2015,2019,{1A2DC081-51F5-4F8F-AE9B-516B4A83C31C},
-16432793.9877687,9597343.51160326,3213,Fox,P,448,463,334,326,114,153,2015,2019,{DF0AA24E-FAFB-4033-9E30-014BC53D341A},
-16799889.6251575,8367196.72013879,3214,Fox River,P,517,107,244,53,273,70,2015,2019,{B93DB68F-0ECD-4E8C-8511-88FA35BB40CF},
-16842489.7784406,8338861.63035312,3215,Fritz Creek,P,2074,187,1142,115,932,104,2015,2019,{4B339CC2-7B7F-4B2F-8003-C1DE90E459CD},
-16782773.8061664,8512348.26522147,3216,Funny River,P,1331,453,698,246,633,222,2015,2019,{CF70B6E1-31BB-4019-97D8-DD470A6AD914},
-16174930.5308121,8931084.928701,3217,Gakona,P,154,69,103,57,51,26,2015,2019,{ED284F88-6827-4DC4-B028-5F0BFA6CF129},
-17463481.4673962,9540909.30970136,3218,Galena,P,495,61,229,42,266,30,2015,2019,{9CB98028-F75A-4D46-A951-AB787D2CF82E},
-19115652.3162477,9293331.31835673,3219,Gambell,P,591,74,307,43,284,43,2015,2019,{961462BD-8155-4FFF-863B-A652CC389066},
-15084889.2779131,7979062.95814535,3220,Game Creek,P,0,9,0,9,0,9,2015,2019,{6506427D-91A9-4004-B55F-B5D8AC6ECBEC},
-16613317.4039532,8758849.9036378,3221,Gateway,P,7076,423,3495,268,3581,235,2015,2019,{A1A00D41-E402-42E4-B4DE-FF2EE4036F66},
-16444783.7969041,8810336.16300173,3222,Glacier View,P,220,77,101,42,119,46,2015,2019,{723F2211-DF24-4A26-B478-AC2F7B43D3AF},
-16200078.5853976,8885907.89955149,3223,Glennallen,P,411,223,107,62,304,179,2015,2019,{0F6D14AC-19B0-4FFB-87AF-FBC82152C2A8},
-16461866.9911581,9589250.74599279,3224,Goldstream,P,3592,787,2000,457,1592,419,2015,2019,{C63A334D-9CE5-410F-9042-CB548BBECC87},
-18149163.7092426,9488854.6563609,3225,Golovin,P,142,39,80,26,62,19,2015,2019,{D18E8CFB-89C1-437A-ADAA-399023E0587C},
-17987254.5448644,8205983.87575918,3226,Goodnews Bay,P,182,37,85,21,97,21,2015,2019,{86CBBCFB-1DC1-4C75-A1A2-84F6C19F0635},
-17818435.347773,9077346.19079628,3227,Grayling,P,183,45,87,22,96,28,2015,2019,{DD04D244-B150-4D0C-83D9-26AAE567CC97},
-16182723.4384067,8923110.2138984,3228,Gulkana,P,84,42,44,24,40,29,2015,2019,{5A851423-1D34-45BF-9EE7-8765E762667F},
-15110403.2200725,8054653.85527571,3229,Gustavus,P,454,102,205,50,249,65,2015,2019,{3D5231FD-4F19-414E-A871-FAFF3941FF8F},
-15077988.5827901,8231204.39941615,3230,Haines,P,1863,242,939,139,924,171,2015,2019,{0E1213D7-970C-4532-B874-5742D6D4989B},
-16834155.0181038,8310709.31435036,3231,Halibut Cove,P,91,42,52,22,39,22,2015,2019,{74696C73-F1AA-4DBA-8D8F-2D4FFAEFCC7E},
-16891397.2203785,8385282.91736017,3232,Happy Valley,P,588,106,304,60,284,63,2015,2019,{452DEEAD-0063-4786-BCAF-5835043C441F},
-16319358.7215527,9444737.68062037,3233,Harding-Birch Lakes,P,154,91,78,47,76,47,2015,2019,{55DEA83C-221E-4084-B00F-536B59BE5069},
-16587254.777931,9316925.80601147,3234,Healy,P,968,394,507,190,461,222,2015,2019,{8905A89B-A676-4C0A-BEB5-C17AD570F833},
-16111658.2040413,9349746.071627,3235,Healy Lake,P,7,9,6,7,1,3,2015,2019,{093A0B52-9C15-4F33-8872-681E456A939D},
-14844209.8903727,7855606.08949882,3236,Hobart Bay,P,0,9,0,9,0,9,2015,2019,{6882E91E-F23E-4649-BC1E-168B1173F2E7},
-14766533.0256532,7456025.7270008,3237,Hollis,P,193,75,114,39,79,40,2015,2019,{6B0D4814-B112-41E9-8F10-11A29507E7CA},
-17785718.6399316,8906350.75108969,3238,Holy Cross,P,220,38,133,26,87,24,2015,2019,{6F84CE74-EDA0-4424-A080-4A7C0F08E5DF},
-16868465.81571,8321603.53233034,3239,Homer,P,5709,40,2736,103,2973,101,2015,2019,{74B62695-129C-4E06-A228-C50EFCC9A872},
-15077747.2756412,7990363.35004359,3240,Hoonah,P,808,108,471,68,337,58,2015,2019,{67C77481-D454-4AD4-8099-C6A3005285DE},
-18489770.3696312,8748753.13931634,3241,Hooper Bay,P,1141,270,601,144,540,136,2015,2019,{8D01840C-135C-49A1-A1FE-5C63881EEF8A},
-16655870.3446364,8607003.67067398,3242,Hope,P,70,45,39,30,31,25,2015,2019,{B94A5304-F56C-49FE-A615-8E72E73F6255},
-16675818.5394593,8772227.92788698,3243,Houston,P,1977,201,1035,108,942,125,2015,2019,{15846556-C6AB-448D-B51D-2DE0E8727969},
-17171946.3984402,9889412.09162593,3244,Hughes,P,72,18,39,11,33,15,2015,2019,{9D089209-6790-456D-85A0-4D3282C8B989},
-17409778.5580137,9795714.29290359,3245,Huslia,P,369,61,165,38,204,33,2015,2019,{049CEFC6-7BD3-4DA4-98C6-3D0DBE9942E3},
-14785845.8993254,7401935.14035916,3246,Hydaburg,P,342,51,173,29,169,31,2015,2019,{BDF65BBA-7D3D-4EFD-8DC7-59E48EA68082},
-14474374.0343285,7541662.57032641,3247,Hyder,P,14,20,0,9,14,20,2015,2019,{BC2CDE0E-83BC-4AC5-8095-1EB202D71049},
-17355102.7045931,8251041.6914682,3248,Igiugig,P,71,33,30,18,41,21,2015,2019,{729C1584-C0E2-49D1-B9B4-275E3D55B9D1},
-17244068.1727719,8345325.87716697,3249,Iliamna,P,55,28,25,17,30,16,2015,2019,{5ADEA6FC-9615-4F6E-9B68-F73ADD743B06},
-17753695.8436945,7539216.10761165,3250,Ivanof Bay,P,0,9,0,9,0,9,2015,2019,{1D96F2EA-F1A3-4CC9-868D-090FD22E1CD6},
-14962078.6937559,8030570.02206249,3251,Juneau,P,32227,,16504,189,15723,189,2015,2019,{E5B6208B-DD7F-4DBA-951C-0C5D616E79BF},
-16859641.2601891,8325962.6009038,3252,Kachemak,P,474,70,248,38,226,39,2015,2019,{3D257994-65F8-4489-A35E-C42F284CB327},
-14910666.7973801,7754898.24217148,3253,Kake,P,570,75,306,47,264,47,2015,2019,{2F5F6904-B47C-439D-9AC1-64135C4403A6},
-15986909.7903373,11110050.6733152,3254,Kaktovik,P,178,44,106,23,72,25,2015,2019,{9B8441F9-AEFE-4E1D-BD2C-725FCCBB0299},
-16825114.5363892,8508889.41408404,3255,Kalifornsky,P,8581,759,4478,513,4103,439,2015,2019,{644B47A1-3B29-48C4-8EF0-4585B2204F2E},
-17669178.6093313,9433180.26880334,3256,Kaltag,P,180,46,120,39,60,25,2015,2019,{5790AC9E-408E-42C0-BDC7-490DB0451EAD},
-17191812.8544779,7875966.31581525,3257,Karluk,P,29,26,15,13,14,15,2015,2019,{BF30433A-BCB7-443D-A9C4-767CA6C76820},
-14739137.9815801,7467308.14069165,3258,Kasaan,P,72,31,46,20,26,15,2015,2019,{559A9BCF-E97B-4506-925E-E21FB8E9FED9},
-18091584.5955234,8601655.73883504,3259,Kasigluk,P,543,85,287,45,256,45,2015,2019,{3816D857-92C5-45BF-B884-7D2529E878D4},
-16837835.1503007,8472439.76775224,3260,Kasilof,P,754,530,401,326,353,228,2015,2019,{CB8D5160-2521-4803-9207-2BBA48832C17},
-16836940.0550994,8525261.80014671,3261,Kenai,P,7742,23,3926,225,3816,227,2015,2019,{C4939227-7B0D-42C1-9C0D-69118EE45B96},
-16135471.4316221,8797146.85900219,3262,Kenny Lake,P,135,112,76,78,59,44,2015,2019,{FF44E793-74FE-4F17-9EB7-78D774DF5F63},
-14654990.9162499,7428611.09414802,3263,Ketchikan,P,8228,27,4202,88,4026,88,2015,2019,{081D88E7-5D78-4E36-AC3C-F753262F026C},
-17859800.6739083,10148712.9875954,3264,Kiana,P,285,49,135,25,150,31,2015,2019,{A1701483-F114-4FB2-A478-D0F6039C3EA8},
-18068407.5166425,7373424.0257155,3265,King Cove,P,1147,126,682,89,465,72,2015,2019,{E3FB0AD1-05D8-4D22-919A-F24830556C1F},
-17440162.6519755,8111835.38200596,3266,King Salmon,P,361,62,226,44,135,31,2015,2019,{DEFFD70D-72D8-4A79-B7DF-81586E965AFF},
-18260619.958368,8385588.62001007,3267,Kipnuk,P,511,76,267,43,244,43,2015,2019,{6A1D2CBB-7422-4993-9496-87DE4AB29609},
-18316505.1749368,10366459.5653727,3268,Kivalina,P,683,102,355,41,328,88,2015,2019,{88062838-37F6-4578-9FDD-4DBF5CACD276},
-14816182.7919307,7470236.42532992,3269,Klawock,P,831,96,472,69,359,39,2015,2019,{F3CDD092-3609-4B82-9B09-D35DB0E7375F},
-15127859.6907318,8267444.07424887,3270,Klukwan,P,72,21,43,14,29,12,2015,2019,{F28EF005-C4A1-4868-9B6A-826AD9633025},
-16580028.1120657,8740873.84114758,3271,Knik River,P,866,135,492,90,374,70,2015,2019,{77794617-74AE-484C-B2E5-D017D4597CC2},
-16655714.6823623,8745478.90504789,3272,Knik-Fairview,P,17457,724,8989,523,8468,459,2015,2019,{7BF57869-7BB6-44A4-ADAF-FCBC10DFC7D2},
-17464065.8494158,10129812.4308815,3273,Kobuk,P,140,29,76,20,64,20,2015,2019,{319107E2-FB9A-474B-8237-6A8CFF382E09},
-16976634.2280902,7912500.5859791,3274,Kodiak Station,P,1536,251,818,148,718,155,2015,2019,{FCB82B0A-C4D2-4840-9D71-C3A5B6E31DA6},
-16964810.0032464,7923958.71370175,3275,Kodiak,P,6022,18,3409,141,2613,143,2015,2019,{98F61372-E8BA-41BD-8291-B2318BB0C9F0},
-17226600.518734,8276102.93550347,3276,Kokhanok,P,180,63,95,38,85,32,2015,2019,{89EB5E58-676F-4DA4-9449-8BD556A1E98C},
-17508963.5754292,8339075.78973649,3277,Koliganek,P,202,46,104,26,98,26,2015,2019,{BF86DFB1-D998-4FF0-A370-8AF716F5C4BE},
-18132505.0153914,8390712.90338429,3278,Kongiganak,P,433,67,246,40,187,36,2015,2019,{833744EB-91EC-4A96-AD90-A5E91FAB1250},
-18207030.3691102,9108375.1410012,3279,Kotlik,P,853,103,468,56,385,59,2015,2019,{9A6475BE-BEC0-49DA-8979-2C6E5FFF39CB},
-18099768.7786604,10126683.8369314,3280,Kotzebue,P,3287,25,1766,111,1521,109,2015,2019,{209A76C3-F9A4-4015-987C-78C5A44BE669},
-17940791.6661426,9590131.05061116,3281,Koyuk,P,291,50,159,29,132,27,2015,2019,{DF841D28-31A1-4978-A650-B56C189E60FD},
-17555384.4663315,9577302.8184872,3282,Koyukuk,P,58,18,25,14,33,14,2015,2019,{25A4F514-7ADF-4F62-873B-6D2F16141D13},
-14803010.3126139,7722744.71658289,3283,Kupreanof,P,7,10,4,5,3,6,2015,2019,{3F03290E-B081-4B92-9E0F-33F6E0CD513B},
-17971145.4974555,8582606.65894544,3284,Kwethluk,P,613,82,319,45,294,45,2015,2019,{FF083E35-08C8-468F-B328-F69992F18FB7},
-18162622.9977728,8372425.50262535,3285,Kwigillingok,P,399,54,205,36,194,29,2015,2019,{67C5F12A-3F7F-4EAB-88E0-136D880F8DD0},
-16318130.0675161,8930597.59519651,3286,Lake Louise,P,0,9,0,9,0,9,2015,2019,{5B35CAEA-BA8D-4EF3-A4F3-802613A8240F},
-16955593.3935033,9320016.71615323,3287,Lake Minchumina,P,20,13,8,9,12,8,2015,2019,{3087F3EA-5475-4180-9982-992F736DFD19},
-16619604.312013,8762834.60561781,3288,Lakes,P,10206,637,5314,407,4892,398,2015,2019,{1A5924D4-515F-4E65-8236-07D030FB3C05},
-17141134.9695474,7870692.35234777,3289,Larsen Bay,P,42,21,22,13,20,14,2015,2019,{9F0EF727-1805-4199-AD1B-40C49AF1B61C},
-16591724.6508932,8771546.38230086,3290,Lazy Mountain,P,1650,160,846,97,804,101,2015,2019,{2F86B48B-D348-47DD-ABED-46CE01770ECC},
-17461297.2333809,8204734.30143702,3291,Levelock,P,67,26,39,15,28,14,2015,2019,{C99D0CCC-0034-4A9E-8A97-37B371CDC3CF},
-17303170.2041395,8707886.2976349,3292,Lime Village,P,13,8,9,6,4,4,2015,2019,{A4767A4D-9554-40BC-9D6F-F4FDD3C05647},
-16536343.4316493,9747450.1731674,3293,Livengood,P,11,11,7,7,4,5,2015,2019,{0A72A6CB-FAC9-4A65-9C48-A47E796CCA85},
-14653808.2147877,7479750.7540715,3294,Loring,P,0,9,0,9,0,9,2015,2019,{CA4E1D93-D6D4-4CA8-8FC7-F518777BE58C},
-16635708.391233,8415896.93445414,3295,Lowell Point,P,177,239,140,179,37,82,2015,2019,{338A7ACA-098D-4B9F-A871-233477997E11},
-17851683.5351611,8744430.24802144,3296,Lower Kalskag,P,270,43,141,21,129,28,2015,2019,{511EBD11-DE52-4BAB-8C3E-D2E9F870E1EC},
-15088934.3864226,8248350.92947506,3297,Lutak,P,158,201,74,99,84,103,2015,2019,{EA2C7BBD-7821-4F3C-9291-9F797D30FF7B},
-16768852.5220459,9607288.16563892,3298,Manley Hot Springs,P,44,18,16,11,28,13,2015,2019,{DFE91156-E4B0-4DC7-B3F9-6A61A37FF0D4},
-17705913.8131994,8175966.41116261,3299,Manokotak,P,733,175,371,75,362,111,2015,2019,{3DF92237-DB7B-4CEB-88DE-A1481F4072AD},
-18043572.4903501,8831085.13782125,3300,Marshall,P,261,52,118,32,143,33,2015,2019,{2F8EE675-06A4-4B7A-9275-369FEB17B896},
-15910193.5326733,8725903.36024418,3301,McCarthy,P,0,9,0,9,0,9,2015,2019,{878A4A85-1B32-43DD-9856-7A7FE62F6DE6},
-17320016.2456881,9088035.75716921,3302,McGrath,P,304,58,131,34,173,40,2015,2019,{44BA33DB-984D-44E1-BF2D-7E1A353E586D},
-16653791.2223806,8770592.36336415,3303,Meadow Lakes,P,8149,560,4103,332,4046,299,2015,2019,{2DB58EF7-4C06-407F-9B11-35502BBDB0CC},
-18500504.6828178,8486293.83389184,3304,Mekoryuk,P,248,34,124,20,124,23,2015,2019,{06A5691A-049B-426D-85BC-73439735D4DB},
-16312568.937712,8870865.86834204,3305,Mendeltna,P,24,25,24,25,0,9,2015,2019,{E3BABD89-94E5-4656-A111-C38FD33CFD08},
-16007473.5812763,9082960.2236536,3306,Mentasta Lake,P,266,105,138,70,128,59,2015,2019,{138A74FA-943C-4AC3-B538-9484C09C2AD1},
-18312850.5233261,8584353.38864479,3307,Mertarvik,P,0,9,0,9,0,9,2015,2019,{52F580FF-4AE6-48D4-920A-DD72272CB458},
-14646673.5424591,7386373.0340335,3308,Metlakatla,P,1654,114,885,70,769,66,2015,2019,{179D4B3A-A5AC-43B1-9AE0-6F7B6B7A3CB3},
-16625372.2633009,9648562.63957605,3309,Minto,P,177,40,106,24,71,25,2015,2019,{D3D709DB-0DF6-43DD-ACE0-FAF53A544273},
-16380722.0850337,9532036.72492509,3310,Moose Creek,P,795,352,503,261,292,165,2015,2019,{7656A688-D4F7-4599-B494-E946C7AC2CF6},
-16627600.5420972,8508842.83181085,3311,Moose Pass,P,315,191,156,109,159,99,2015,2019,{9A5F6C32-F2B9-425E-86F6-1C856BB6FFA8},
-15142952.2694062,8277526.31402885,3312,Mosquito Lake,P,244,144,142,96,102,79,2015,2019,{4D3AB901-46B6-47E7-B8D1-D6869F97799F},
-18225925.6316089,8880405.82604958,3313,Mountain Village,P,784,235,468,214,316,46,2015,2019,{EDB9EEBA-7A73-42DB-9658-44DA2280EBE3},
-15069876.6494535,8215047.31303803,3314,Mud Bay,P,114,93,66,50,48,56,2015,2019,{81BDA0B4-0CF3-41FD-B749-2E3923D9E10F},
-15919999.1890567,8947883.20778217,3315,Nabesna,P,0,9,0,9,0,9,2015,2019,{8DFCE93A-8EBA-43DF-B553-ABE121D98529},
-17479376.8443896,8121874.34956953,3316,Naknek,P,468,69,264,41,204,36,2015,2019,{BECA4B02-6040-43FA-93A9-D551AD5AB86B},
-16911648.2488555,8257391.34851405,3317,Nanwalek,P,212,64,93,35,119,41,2015,2019,{69A94C10-7F0D-42A7-93D9-CE014277D75A},
-18030710.251107,8555972.40526561,3318,Napakiak,P,386,54,186,27,200,33,2015,2019,{16F1264E-DF67-4828-9E72-1AB821AB3F99},
-18006283.530458,8559134.86082334,3319,Napaskiak,P,342,63,174,33,168,36,2015,2019,{6D864316-582B-4749-A178-D9BAD04003D1},
-14828054.3032904,7532374.78884243,3320,Naukati Bay,P,126,55,86,38,40,22,2015,2019,{D95D0788-C59A-4F16-AB72-3A049B1E1AFC},
-16339354.2411854,8856734.61993626,3321,Nelchina,P,116,114,58,55,58,61,2015,2019,{53719238-336A-4B67-82E2-32339DE9CD8E},
-17944907.8374528,7558655.74748399,3322,Nelson Lagoon,P,86,30,48,18,38,15,2015,2019,{AFAD8F2B-A3E7-42E7-A5D7-3AC28A5988D4},
-16596705.4106321,9494118.57909316,3323,Nenana,P,341,56,161,39,180,32,2015,2019,{3AC29D09-E0DD-4840-9E31-13F575B4BFF4},
-17511812.5389782,8278631.08924201,3324,New Stuyahok,P,546,97,289,40,257,87,2015,2019,{0C233779-E987-4620-A2DB-33C5FF299964},
-17242810.2824521,8337875.4437307,3325,Newhalen,P,131,46,71,30,60,21,2015,2019,{510DC86B-4E8B-482F-9372-E63914E50E7D},
-18326462.7845401,8611340.58389327,3326,Newtok,P,315,51,167,29,148,30,2015,2019,{258C640B-3DF8-425C-8445-188CD6A6A660},
-18337655.9794882,8507384.34559754,3327,Nightmute,P,175,37,85,21,90,22,2015,2019,{A83F4C9F-FA93-4FC6-974A-39BA917BA023},
-16842296.7149326,8565135.78311455,3328,Nikiski,P,4316,496,2366,329,1950,254,2015,2019,{18EF53D7-2321-4285-A7D2-2F20CC22AEE6},
-16877494.7269881,8357850.89811094,3329,Nikolaevsk,P,246,67,120,36,126,37,2015,2019,{8CB3E4E0-D9F5-4B0C-93D8-C436A193A465},
-17184970.4341065,9103618.82484689,3330,Nikolai,P,143,30,95,24,48,14,2015,2019,{A9A591D6-DAB0-4694-9B95-1A56A7F5914D},
-18797429.6399184,6971927.37217408,3331,Nikolski,P,21,14,13,12,8,6,2015,2019,{4B756DDD-55AC-49E9-AD29-8868DF25D4E3},
-16884395.0269268,8409329.21584389,3332,Ninilchik,P,836,146,482,96,354,68,2015,2019,{95A8CBA5-6323-4734-AA72-89B097FBD56F},
-18143796.8286104,10320918.1028848,3333,Noatak,P,415,49,227,35,188,31,2015,2019,{03C93982-6D21-4D8C-B2D5-1090F45A812A},
-18413196.6569092,9477390.9548207,3334,Nome,P,3850,28,1926,71,1924,74,2015,2019,{72E9842F-ABE0-4390-9A93-917EDB1CF17B},
-17238665.9936197,8392588.83172381,3335,Nondalton,P,110,39,60,26,50,17,2015,2019,{C36AA39B-6B83-4B74-A7C0-A5500A611AFB},
-17927650.6375876,10108740.5135686,3336,Noorvik,P,623,117,368,95,255,41,2015,2019,{E4853413-2729-4F25-AE7D-845D797872A7},
-16403093.5556691,9544105.931038,3337,North Pole,P,2740,467,1431,283,1309,243,2015,2019,{CD260976-029D-40A9-8CC4-1ECF3F63EEFC},
-15800040.489472,9090883.18343825,3338,Northway,P,102,48,43,21,59,32,2015,2019,{F89998A2-A9FA-47B5-9FAB-810B69A3E21F},
-15785120.1338497,9102841.80007589,3339,Northway Junction,P,41,28,24,19,17,13,2015,2019,{E9BBD5A8-04BF-4188-BB0D-C5C816F5822E},
-15801990.9612395,9095887.63704185,3340,Northway Village,P,82,41,49,25,33,20,2015,2019,{75CCDD7A-C559-4B30-B62B-5EC8E663CFF8},
-16809133.5953391,11139817.5718352,3341,Nuiqsut,P,496,175,236,66,260,118,2015,2019,{E24B0E44-1B59-4C79-8A8F-F7A2113EFF2F},
-17600207.5728864,9535893.19480848,3342,Nulato,P,236,37,119,20,117,24,2015,2019,{95F04BB3-8B3B-4FFF-841A-95C8338ED9C6},
-18351241.1290629,8986179.48097778,3343,Nunam Iqua,P,158,45,85,26,73,23,2015,2019,{9E739177-0E1D-4131-A1AD-63F6A6F5E677},
-18084675.6015324,8602260.85547479,3344,Nunapitchuk,P,990,371,481,185,509,189,2015,2019,{8D2790CB-3234-4141-9014-F2DED1D38D0C},
-17063460.2332565,7803865.32814964,3345,Old Harbor,P,231,70,101,32,130,49,2015,2019,{126AE679-2933-4FD0-B985-FB1844FFBCA3},
-18008305.9955458,8562415.17398092,3346,Oscarville,P,94,24,46,14,48,13,2015,2019,{EADA3236-1E4C-4F64-8A35-0630C3D630AE},
-16976666.0145915,7951214.90047514,3347,Ouzinkie,P,149,56,63,28,86,36,2015,2019,{758654AC-720A-4314-AC3E-4F1FC39187C4},
-16599712.8974775,8764843.81359529,3348,Palmer,P,7131,38,3690,123,3441,123,2015,2019,{EDA8ED1A-C25C-4FF0-8681-021AAF1072C9},
-16196540.7094912,9108212.20575538,3349,Paxson,P,0,9,0,9,0,9,2015,2019,{6A728042-64AA-46F0-A81D-FDE32F20CFCB},
-17154285.2929459,8352742.85902232,3350,Pedro Bay,P,31,17,15,11,16,11,2015,2019,{EC18C954-9E22-45E3-BD54-DD7AF4302791},
-15165026.1288301,7959059.7915705,3351,Pelican,P,67,25,32,15,35,17,2015,2019,{ED8A6F74-E397-4BA1-8052-EEF92A6C4F8B},
-17715761.416882,7540834.94765662,3352,Perryville,P,97,39,46,21,51,23,2015,2019,{4C04DC5F-DBC0-42D6-BFF7-62C40E838EAA},
-14800790.4763991,7721578.12677657,3353,Petersburg,P,3136,96,1661,106,1475,91,2015,2019,{BCB15849-7466-46EB-920C-2A9FAE9E93C5},
-16783406.1501886,8977841.72474573,3354,Petersville,P,0,9,0,9,0,9,2015,2019,{841E8B3A-9424-4243-B588-EEB808D195AB},
