X,Y,OBJECTID,Place,Geo_Src,e_Total_Pop,m_Total_Pop,e_One_Race,m_One_Race,e_AmInd_AKNat,m_AmInd_AKNat,e_Asian,m_Asian,e_Black_AfricanAm,m_Black_AfricanAm,e_NatHI_PacIslander,m_NatHI_PacIslander,e_Other_Race,m_Other_Race,e_White,m_White,e_Two_or_More,m_Two_or_More,e_Black_AfrAm_and_AmInd_AKNat,m_Black_AfrAm_and_AmInd_AKNat,e_White_and_AmInd_AKNat,m_White_and_AmInd_AKNat,e_White_and_Asian,m_White_and_Asian,e_White_and_Black_AfricanAm,m_White_and_Black_AfricanAm,Start_Year,End_Year,IsMostRecent,PlaceID
-16275253.7983699,8509303.46796899,4240,Chugach Census Area,C,7015,,6441,165,405,108,440,92,116,107,77,14,297,120,5106,170,574,165,0,14,291,108,64,73,7,9,2017,2021,,{70E419B7-B871-4400-8F35-A912DC710D65}
-16021342.3888323,8867322.973484,4241,Copper River Census Area,C,2635,,2288,125,728,145,15,17,3,5,0,10,7,16,1535,144,347,125,0,10,191,91,11,24,0,10,2017,2021,,{6E6F335B-34AD-45BE-A9A8-3351C21F50A9}
-16587254.777931,9316925.80601147,4242,Denali Borough,C,2187,433,1912,374,54,43,48,37,26,27,0,10,36,36,1748,433,275,133,0,10,78,57,88,82,0,10,2017,2021,,{E39576F3-5473-4050-AD4E-430B55770A08}
-17649411.3818178,8181381.18887475,4243,Dillingham Census Area,C,4899,,4497,125,3597,126,10,9,66,93,3,5,28,23,793,46,402,125,15,11,328,115,0,10,4,5,2017,2021,,{B7761367-B709-408C-BD0F-D9C9E2C5943F}
-16444751.118177,9567696.47175318,4244,Fairbanks North Star Borough,C,97149,,88142,1004,7366,713,3269,301,4428,412,568,118,1623,474,70888,658,9007,1004,104,107,3165,612,1207,297,1429,362,2017,2021,,{B5ACCECA-F853-4F79-AD96-1CCA33463183}
-15077988.5827901,8231204.39941615,4245,Haines Borough,C,2098,,1989,70,140,73,39,37,0,10,0,10,2,15,1808,113,109,70,2,4,17,14,48,44,5,11,2017,2021,,{EE7CEC95-7451-4BA9-B25F-B1C7F2362518}
-15048736.4948378,7983383.94265552,4246,Hoonah-Angoon Census Area,C,2327,,2023,70,812,130,30,29,45,88,0,10,0,10,1136,121,304,70,8,7,208,55,14,20,7,15,2017,2021,,{967B027B-54A6-488D-841D-F748CE107A1A}
-14962078.6937559,8030570.02206249,4247,Juneau,C,32240,,27628,620,3259,398,2153,233,322,99,435,20,586,283,20873,283,4612,620,21,21,1971,425,616,222,140,83,2017,2021,,{E5B6208B-DD7F-4DBA-951C-0C5D616E79BF}
-16817185.4041281,8509544.53082017,4248,Kenai Peninsula Borough,C,58711,,54425,498,4385,335,1060,167,409,86,213,38,980,487,47378,507,4286,498,12,15,2514,347,418,153,164,75,2017,2021,,{3D00FF95-7311-402B-9DD4-1CE3321F245E}
-14657139.8094437,7429930.42392975,4249,Ketchikan Gateway Borough,C,13939,,12573,192,2060,177,1182,66,111,25,32,18,218,80,8970,114,1366,192,15,16,752,145,119,45,50,22,2017,2021,,{E60C34A3-5913-4148-9A40-D84C112C6316}
-16964836.6934302,7923993.22957199,4250,Kodiak Island Borough,C,13218,,11598,327,1460,206,2913,236,139,61,15,17,147,118,6924,188,1620,327,30,44,602,203,115,78,54,48,2017,2021,,{2A6D400C-A4AB-4D07-92B6-DA9584C8C852}
-18166327.890096,8926584.6256831,4251,Kusilvak Census Area,C,8354,,8155,72,7789,145,8,9,2,4,9,8,69,128,278,8,199,72,9,8,161,68,0,14,0,14,2017,2021,,{EF9C5E4E-265E-4453-B87F-401952925FE6}
-17461200.9527081,7980415.41283284,4252,Lake and Peninsula Borough,C,986,433,925,411,632,293,27,29,22,18,3,4,1,3,240,120,61,36,5,6,48,28,8,17,0,10,2017,2021,,{08965FEC-CECD-4B69-9010-FEC9535D56A9}
-16598667.700856,8764845.10272645,4253,Matanuska-Susitna Borough,C,106807,,97571,565,6653,422,1787,213,1426,120,396,112,1234,284,86075,415,9236,565,68,42,4867,450,1094,218,526,156,2017,2021,,{851E4746-8FE8-4393-9369-E3F9F1633855}
-18284961.2940734,9564519.04249024,4254,Nome Census Area,C,10070,,9457,128,7755,120,126,46,90,12,2,3,17,13,1467,17,613,128,13,16,401,104,68,45,7,9,2017,2021,,{6825185D-29C7-42DB-A603-4F37EDDF219C}
-17452941.2456418,11502979.9634856,4255,North Slope Borough,C,10865,,10119,195,6004,193,587,77,92,60,207,16,121,87,3108,55,746,195,46,33,389,110,109,70,16,20,2017,2021,,{2DA35656-FC1D-4370-A191-64BB54EB5787}
-18100557.8568522,10126255.5868285,4256,Northwest Arctic Borough,C,7776,,7470,94,6386,72,99,13,87,19,9,12,19,20,870,52,306,94,3,4,143,62,15,13,35,35,2017,2021,,{351F5989-A7A7-4518-A5E4-E67316B8C2DD}
-14800790.4763991,7721578.12677657,4257,Petersburg Borough,C,3368,,3006,95,222,66,560,128,34,27,5,9,10,9,2175,135,362,95,3,4,142,55,25,20,9,7,2017,2021,,{3D32B916-2AAC-4B36-A357-1CCB20E08A73}
-14791655.2627998,7442966.61866863,4258,Prince of Wales-Hyder Census Area,C,5886,,5199,96,2357,91,87,25,16,10,0,14,21,16,2718,42,687,96,6,5,465,78,44,23,2,3,2017,2021,,{7ED5387A-A8FC-42E5-B364-246EE5926A4D}
-15065826.601253,7770144.80039453,4259,Sitka,C,8518,,7035,150,881,132,621,49,51,30,3,7,66,39,5413,66,1483,150,0,14,900,156,129,52,58,27,2017,2021,,{99E9981F-255D-4678-9D2E-704DC07798D6}
-15062828.5556362,8279546.78541121,4260,Skagway,C,1329,160,1152,156,58,73,35,29,39,53,0,10,3,4,1017,122,177,97,0,10,13,9,100,67,2,3,2017,2021,,{F040B0E7-B5F6-47BE-82E0-63A3AC90CEC9}
-15943021.6241255,9315564.93027635,4261,Southeast Fairbanks Census Area,C,6849,,6522,94,946,78,203,14,74,36,19,19,167,135,5113,109,327,94,9,12,166,68,0,14,46,43,2017,2021,,{9E47F9E2-5A8D-4DD2-96DE-4A9F52F35A57}
-14736875.9211032,7652635.44015356,4262,Wrangell,C,2162,,1891,81,495,89,41,53,3,4,45,27,32,36,1275,118,271,81,0,10,222,76,13,15,1,2,2017,2021,,{587C69F7-2A28-4CEE-BA2C-1A7F7DCCBED1}
-15556902.4498982,8302149.31659159,4263,Yakutat,C,562,113,473,102,176,40,80,75,18,18,2,4,21,16,176,60,89,63,0,10,43,26,4,5,0,10,2017,2021,,{BF799AFC-92DA-47A3-89EF-4BB1B31FDE2B}
-16812037.2290032,9668260.5175691,4264,Yukon-Koyukuk Census Area,C,5433,,5069,79,3785,77,40,43,5,4,2,2,12,11,1225,28,364,79,15,15,309,67,7,16,12,12,2017,2021,,{1F2FC561-C032-423A-85B7-32591979EA75}
-19663507.7911574,6776337.60629079,4265,Adak,P,190,68,180,68,8,7,50,52,16,16,0,10,9,8,97,50,10,11,0,10,2,2,0,10,2,3,2017,2021,,{C712D789-18CD-4C6C-A0FB-E5B7BB9B1B86}
-17162487.1875705,7749255.80747254,4266,Akhiok,P,114,60,103,58,102,57,0,10,0,10,0,10,0,10,1,4,11,17,0,10,0,10,0,10,0,10,2017,2021,,{68670103-A544-40F0-AD9E-7215DEC2434C}
-17972431.0159371,8606059.10759937,4267,Akiachak,P,469,101,433,95,419,95,0,10,0,10,3,4,0,10,11,10,36,26,7,9,16,18,0,10,0,10,2017,2021,,{D381614D-1B3D-4C01-A916-B139441D4A88}
-17948041.6926256,8604612.88598838,4268,Akiak,P,293,80,293,80,290,82,0,10,0,10,0,10,0,10,3,7,0,10,0,10,0,10,0,10,0,10,2017,2021,,{B9E3D976-5DA3-4850-884A-E7818D521898}
-18453825.976754,7195635.68739133,4269,Akutan,P,700,186,665,187,185,41,186,96,62,45,0,10,130,69,102,62,35,21,5,6,16,11,0,10,0,10,2017,2021,,{D57C95FC-45D5-44E0-B99B-5325C15EBE66}
-18330707.5476733,9023905.19268546,4270,Alakanuk,P,1065,187,1057,188,1056,188,0,10,0,10,1,2,0,10,0,10,8,11,0,10,8,11,0,10,0,10,2017,2021,,{8142710A-7405-430F-9A0B-C44338B4B31A}
-16998632.6281501,10030290.617505,4271,Alatna,P,41,22,41,22,41,22,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2017,2021,,{88A2EC6A-4FB2-4D64-9FA0-19C13D5A37FB}
-15697227.7428421,9008184.66778997,4272,Alcan Border,P,170,119,170,119,12,17,131,85,0,10,0,10,2,4,25,26,0,10,0,10,0,10,0,10,0,10,2017,2021,,{3A2BEA63-41B6-445E-BF20-B04461C94803}
-17657678.5273638,8240980.59809748,4273,Aleknagik,P,125,37,88,26,82,24,0,10,0,10,0,10,0,10,6,7,37,24,0,10,37,24,0,10,0,10,2017,2021,,{D9F6FF1F-CC12-41CB-B678-41BBCC900FF9}
-17018639.3674516,7968179.28755084,4274,Aleneva,P,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2017,2021,,{29D4602C-A471-4961-BBEC-AB22938F5F26}
-16992862.437114,10031835.3089084,4275,Allakaket,P,213,64,208,63,160,41,6,13,0,10,0,10,0,10,42,50,5,6,0,10,5,6,0,10,0,10,2017,2021,,{D9E1C7EB-2990-486A-BEC6-DF457C95E944}
-17572508.2979883,10180738.1984948,4276,Ambler,P,273,108,273,108,223,50,0,10,0,10,0,10,0,10,50,92,0,10,0,10,0,10,0,10,0,10,2017,2021,,{E98663F6-E635-4427-85F1-48E3042D196E}
-16891159.3456548,10489279.941021,4277,Anaktuvuk Pass,P,261,85,212,74,204,68,0,10,0,10,0,10,0,10,8,12,49,33,3,5,43,32,0,10,3,3,2017,2021,,{C8F22DE3-2D24-49CD-A867-3855226D712F}
-16902085.2269946,8350131.34239944,4278,Anchor Point,P,2288,257,2097,234,107,56,17,22,0,10,0,10,15,23,1958,230,191,80,0,10,107,59,0,10,3,7,2017,2021,,{C20E1D6B-1DBC-4F69-B3F3-1AEC09EDDD83}
-16686218.0875525,8675653.72291914,4279,Anchorage,P,292545,,257966,2244,21150,1380,28339,996,15668,661,8568,409,7962,1315,176279,1342,34579,2244,1344,418,12185,1427,5651,796,4394,652,2017,2021,,{41989645-CCA3-466B-9817-909C7EBD3FF1}
-16607841.8425473,9437496.73630837,4280,Anderson,P,191,83,180,80,5,5,0,10,11,23,0,10,0,10,164,80,11,17,0,10,5,7,0,10,0,10,2017,2021,,{3999FA6E-F8E0-4528-9406-C991F8BB8C52}
-14981471.2754118,7862919.3185571,4281,Angoon,P,501,153,450,158,306,71,0,10,41,88,0,10,0,10,103,89,51,27,0,10,32,17,0,10,0,10,2017,2021,,{B81542E6-6232-4F35-AEC4-F6C46F2BBDE1}
-17758530.6291833,8759944.08337012,4282,Aniak,P,564,109,541,109,419,96,10,16,11,22,0,10,0,10,101,71,23,11,0,10,22,12,1,3,0,10,2017,2021,,{4D22DC8A-9F5A-4C83-B835-F1133D6A8060}
-17833307.7073289,9015553.00610678,4283,Anvik,P,93,29,93,29,92,29,0,10,0,10,0,10,0,10,1,2,0,10,0,10,0,10,0,10,0,10,2017,2021,,{AED9D55C-5519-4DA0-A4A7-28349D8498CD}
-16200942.2921759,10485277.8122488,4284,Arctic Village,P,225,58,213,59,211,60,0,10,0,10,0,10,0,10,2,4,12,16,0,10,12,16,0,10,0,10,2017,2021,,{3FD9E5F5-DE1E-47BC-A8FC-ECEFCA7C2EA8}
-19391877.4279502,6835970.93964706,4285,Atka,P,38,17,34,17,34,17,0,10,0,10,0,10,0,10,0,10,4,5,0,10,4,5,0,10,0,10,2017,2021,,{C80F8014-AF4E-4834-B4A8-DED62C0786C1}
-18064527.563622,8593130.12141586,4286,Atmautluak,P,147,56,147,56,147,56,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2017,2021,,{887F3239-34EE-4A3A-9B7A-522E212DA730}
-17524309.1239729,11227484.1041681,4287,Atqasuk,P,181,60,181,60,177,60,0,10,0,10,0,10,0,10,4,7,0,10,0,10,0,10,0,10,0,10,2017,2021,,{A79A606F-AA69-4994-A5A0-5E8AFE9EBA9A}
19277285.2935183,6950872.61663701,4288,Attu Station,P,19,42,19,42,0,10,0,10,0,10,0,10,0,10,19,42,0,10,0,10,0,10,0,10,0,10,2017,2021,,{4B169010-F268-45A8-8444-F0B5873ABDEE}
-16409897.2332955,9557080.87200411,4289,Badger,P,19226,1583,17762,1600,1386,581,213,135,544,251,480,168,247,128,14892,1632,1464,468,20,30,643,307,233,155,79,82,2017,2021,,{DAC7203E-0D8F-434C-A2FA-C699EDD5B8CB}
-16631388.3051022,8437358.45632469,4290,Bear Creek,P,1524,408,1429,402,114,108,12,27,0,10,0,10,0,10,1303,417,95,69,0,10,13,18,43,47,33,42,2017,2021,,{2B076D8C-6D9B-439C-90F1-92FEAE651E60}
-16408175.5504662,9976173.30142884,4291,Beaver,P,93,35,93,35,93,35,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2017,2021,,{FF43C1B1-9D83-4F8A-B3B2-E404ACC9D5B1}
-16814033.880103,8665458.63172155,4292,Beluga,P,3,5,3,5,0,10,0,10,0,10,0,10,0,10,3,5,0,10,0,10,0,10,0,10,0,10,2017,2021,,{D72A5701-11AB-4596-AA0D-A2881CCB42B1}
-18008351.1575292,8578036.2426842,4293,Bethel,P,6273,19,6005,101,4089,207,242,26,151,41,36,55,43,61,1444,138,268,97,4,7,169,65,0,14,24,36,2017,2021,,{7B1302D1-C2B4-402C-8C43-141B93681692}
-16865833.0263745,10133834.8462918,4294,Bettles,P,2,3,2,3,2,3,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2017,2021,,{C4674250-987C-40CD-B550-D246607343D4}
-16234228.4764685,9387246.18503888,4295,Big Delta,P,521,200,507,200,20,27,0,10,0,10,0,10,0,10,487,204,14,18,0,10,14,18,0,10,0,10,2017,2021,,{3DD78FBE-F02D-4634-B206-835BAF4DDD8E}
-16677792.4607889,8753752.14376509,4296,Big Lake,P,2888,365,2734,315,272,101,25,26,5,9,15,17,31,34,2386,308,154,80,0,10,133,78,8,12,0,10,2017,2021,,{2AA584CB-3B03-4D75-8F91-A995C37D4C4D}
-16232379.5305256,9949191.5835814,4297,Birch Creek,P,3,4,3,4,3,4,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2017,2021,,{6EA0B92C-E267-478F-99A6-DA6EAC948390}
-18533827.0925877,9697033.79061887,4298,Brevig Mission,P,673,132,648,132,632,132,0,10,0,10,0,10,0,10,16,13,25,21,13,16,12,12,0,10,0,10,2017,2021,,{01088110-F1CF-4DF6-A7C8-446D20A2B257}
-17936800.4854698,9870732.665245,4299,Buckland,P,677,104,677,104,658,98,0,10,0,10,0,10,0,10,19,26,0,10,0,10,0,10,0,10,0,10,2017,2021,,{2FD931D4-12DB-45C2-834A-4B4559E54BA5}
-16587840.1502488,8786318.64725492,4300,Buffalo Soapstone,P,949,150,849,130,44,34,7,11,0,10,0,10,0,10,798,122,100,64,0,10,83,59,0,10,0,10,2017,2021,,{2D6814D6-89F0-4625-BF64-3C6A59C5FA97}
-16590548.7890119,8751263.55536645,4301,Butte,P,3857,275,3497,261,138,53,98,53,37,33,8,8,29,21,3187,259,360,89,0,10,219,75,43,39,37,43,2017,2021,,{9A9D4747-657F-4044-BB90-7E45B94AB987}
-16574958.5798197,9197127.80929988,4302,Cantwell,P,136,85,112,68,7,7,0,10,0,10,0,10,0,10,105,66,24,26,0,10,24,26,0,10,0,10,2017,2021,,{E263C114-3707-494D-84BF-BCBDC754E133}
-16121504.109879,9760330.07088335,4303,Central,P,51,53,51,53,0,10,0,10,0,10,0,10,0,10,51,53,0,10,0,10,0,10,0,10,0,10,2017,2021,,{5729F5A2-2D55-4611-8C20-838834BEA9AA}
-15999716.2175498,10057166.2574094,4304,Chalkyitsik,P,110,48,110,48,85,45,0,10,0,10,0,10,0,10,25,24,0,10,0,10,0,10,0,10,0,10,2017,2021,,{98D5F010-433A-452A-8E40-1DC756B3B809}
-16703629.7221717,8966595.56435427,4305,Chase,P,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2017,2021,,{427130A7-E294-4C77-9945-66799C9AE903}
-18287603.8577055,8435002.51586496,4306,Chefornak,P,375,98,372,97,372,97,0,10,0,10,0,10,0,10,0,10,3,4,3,4,0,10,0,10,0,10,2017,2021,,{A446B551-74BE-4F56-B131-523C342C41BA}
-16471851.3428201,9562652.6716704,4307,Chena Ridge,P,5643,716,4994,691,599,309,112,74,125,107,0,14,250,235,3908,673,649,308,0,14,227,144,253,179,75,102,2017,2021,,{ED0D2D29-01A6-4CF8-83BC-B974F9DDF83B}
-16476658.3627789,8414356.69050082,4308,Chenega,P,55,29,43,28,26,25,0,10,0,10,0,10,0,10,17,15,12,13,0,10,12,13,0,10,0,10,2017,2021,,{05CB5D5F-15BA-4574-8F40-04CAFA9B5770}
-18433453.2225289,8748225.03058707,4309,Chevak,P,777,306,768,305,611,162,0,10,0,10,0,10,0,10,157,259,9,21,0,10,0,10,0,10,0,10,2017,2021,,{8ECE306F-1205-474A-AF5D-5A82326AFDD3}
-16528585.7995315,8810988.71208775,4310,Chickaloon,P,188,60,167,57,0,10,0,10,0,10,0,10,0,10,167,57,21,24,0,10,17,22,0,10,0,10,2017,2021,,{CF24E3C4-5B20-4D19-BAA0-498A17870CA8}
-15799981.5073964,9368230.73085785,4311,Chicken,P,12,17,12,17,0,10,0,10,0,10,0,10,0,10,12,17,0,10,0,10,0,10,0,10,0,10,2017,2021,,{0C46910A-CF22-422A-A69E-499EC6219D46}
-17648342.8318143,7620462.28603756,4312,Chignik Lagoon,P,31,24,27,24,20,20,0,10,0,10,3,4,0,10,4,5,4,6,0,10,4,6,0,10,0,10,2017,2021,,{5FBF89C8-6F1F-4610-B81F-18286B0993C8}
-17673425.6845703,7609093.07634509,4313,Chignik Lake,P,40,28,32,21,31,20,0,10,0,10,0,10,0,10,1,3,8,11,5,6,3,5,0,10,0,10,2017,2021,,{F821657B-F119-4950-BB18-F827B06C680C}
-17634583.1537608,7618623.8936503,4314,Chignik,P,44,33,40,31,23,17,11,15,0,10,0,10,0,10,6,9,4,7,0,10,4,7,0,10,0,10,2017,2021,,{99F023D0-9290-48CE-8E68-5683A57192DC}
-16945366.5635001,7887490.67201661,4315,Chiniak,P,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2017,2021,,{9C0DF89A-A248-470E-82A5-F25ED75A098A}
-15811293.2362289,8873304.3872249,4316,Chisana,P,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2017,2021,,{6DF664D4-9279-4A4A-9BF8-BCA1A2EF6222}
-16103943.6835133,8994702.92422141,4317,Chistochina,P,42,34,42,34,42,34,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2017,2021,,{72692AC5-B991-4B3E-A2AD-8EA498D7AF48}
-16079111.6919015,8745393.57916078,4318,Chitina,P,81,46,57,30,23,24,0,10,0,10,0,10,0,10,34,19,24,26,0,10,24,26,0,10,0,10,2017,2021,,{5CD6634F-015C-4D3A-8F00-755FB6A3D186}
-17726740.7758825,8759043.86328533,4319,Chuathbaluk,P,93,26,89,24,85,24,0,10,0,10,0,10,0,10,4,5,4,6,0,10,4,6,0,10,0,10,2017,2021,,{493BC9A8-7869-476D-9319-B88C76EB388A}
-16037437.1538392,9829561.30812307,4320,Circle,P,29,19,24,18,20,17,0,10,0,10,0,10,0,10,4,5,5,6,0,10,5,6,0,10,0,10,2017,2021,,{98B27D83-9E27-4EE6-A6AB-CEED07523629}
-16854020.1963051,8450323.80317593,4321,Clam Gulch,P,230,133,230,133,8,10,0,10,0,10,0,10,0,10,222,133,0,10,0,10,0,10,0,10,0,10,2017,2021,,{EC16CE1C-0D9C-429D-A6DE-133FCC9D3FF9}
-17649480.0562589,8144709.0209932,4322,Clark's Point,P,42,26,42,26,41,25,0,10,0,10,0,10,0,10,1,6,0,10,0,10,0,10,0,10,0,10,2017,2021,,{16FFACBB-CCBD-4A00-829F-F89904105FD5}
-14786374.5823039,7561211.62728565,4323,Coffman Cove,P,206,74,206,74,5,7,0,10,0,10,0,10,0,10,201,74,0,10,0,10,0,10,0,10,0,10,2017,2021,,{1F684F46-814E-4675-B09B-A8449105B5E9}
-16844818.5447846,8482380.58204922,4324,Cohoe,P,1557,337,1458,323,169,115,27,30,0,10,0,10,43,48,1219,297,99,59,0,10,85,56,5,9,0,10,2017,2021,,{9F0FE231-3223-4A37-89B8-9182CD7AB22F}
-18113349.5399095,7402060.39389685,4325,Cold Bay,P,103,44,81,35,12,10,42,30,2,5,0,10,0,10,25,9,22,16,0,10,22,16,0,10,0,10,2017,2021,,{E5A46A8B-30C9-4FDF-A19D-A6A96277A26C}
-16719029.6188946,10229447.6395967,4326,Coldfoot,P,223,151,223,151,89,137,15,33,0,10,0,10,0,10,119,145,0,10,0,10,0,10,0,10,0,10,2017,2021,,{1210EAEB-20DF-40DD-8BAB-A09C48AE9887}
-16453332.4338201,9570778.8919546,4327,College,P,11797,989,10154,894,705,399,1148,380,575,239,0,16,35,71,7691,761,1643,608,0,16,440,178,144,120,199,175,2017,2021,,{BF7F929A-CAE2-486C-83EF-C7AF2FADFA2B}
-16676595.5791161,8510749.69663507,4328,Cooper Landing,P,217,146,217,146,0,10,2,5,0,10,0,10,0,10,215,146,0,10,0,10,0,10,0,10,0,10,2017,2021,,{CB929A5F-AF01-4DE3-8855-87193B97F75F}
-16175312.0055638,8848480.42628687,4329,Copper Center,P,345,109,312,105,189,80,2,3,3,5,0,10,0,10,118,54,33,28,0,10,33,28,0,10,0,10,2017,2021,,{609CFD2F-EC75-4F32-BDD7-C33D0C9FECE2}
-16225948.4460254,8521876.53212947,4330,Cordova,P,2588,121,2313,173,144,58,334,141,16,18,26,29,37,44,1756,171,275,147,0,10,117,71,62,74,0,10,2017,2021,,{3921BE55-50DD-4433-8958-D5D2F2D001AE}
-15138316.180303,8265975.50286927,4331,Covenant Life,P,9,13,9,13,0,10,0,10,0,10,0,10,0,10,9,13,0,10,0,10,0,10,0,10,0,10,2017,2021,,{E4085300-359F-4509-9843-50524D6A0692}
-14822310.7172787,7454810.18503479,4332,Craig,P,1102,102,862,84,170,40,24,17,6,5,0,10,7,7,655,72,240,55,3,4,141,34,20,12,2,3,2017,2021,,{CAEF7CF3-5B35-45C3-9D11-A9E32B99E79B}
-17600258.9864611,8828483.63717886,4333,Crooked Creek,P,65,23,61,24,61,24,0,10,0,10,0,10,0,10,0,10,4,5,0,10,4,5,0,10,0,10,2017,2021,,{8B69F4F5-9833-40B1-B264-CBE2A5544BC8}
-16627741.9393352,8493690.12094984,4334,Crown Point,P,63,53,63,53,0,10,0,10,0,10,0,10,0,10,63,53,0,10,0,10,0,10,0,10,0,10,2017,2021,,{07E54FE2-DCBE-4AD4-8894-6E012A80DDB1}
-18114891.8501924,9897862.18415849,4335,Deering,P,163,47,156,45,147,42,7,18,0,10,0,10,0,10,2,4,7,9,0,10,0,10,7,9,0,10,2017,2021,,{A2CE0B1C-09FD-4927-A2E9-B20CC0109806}
-16223331.6925964,9361751.89718577,4336,Delta Junction,P,1259,227,1151,222,44,41,9,19,2,5,14,16,5,8,1077,219,108,64,0,10,29,22,0,10,17,25,2017,2021,,{763EEB4F-118C-4AEA-A931-D707FE999A12}
-16160672.5513182,9321163.46278051,4337,Deltana,P,2022,266,1907,266,7,11,43,76,64,36,0,10,84,118,1709,259,115,67,0,10,71,58,0,10,27,32,2017,2021,,{AB4874F1-29EA-49F7-9573-6DC9A2C45F81}
-16577349.7774737,9282113.07382764,4338,Denali Park,P,855,1118,792,996,5,11,22,20,9,14,0,10,21,27,735,1013,63,124,0,10,0,10,0,10,0,10,2017,2021,,{10BA1AD9-39AC-440F-BCE9-40BC75DAD436}
-16871303.7259016,8327977.94967564,4339,Diamond Ridge,P,1409,199,1335,200,29,26,30,26,0,10,0,10,0,10,1276,195,74,48,0,10,43,37,2,5,0,10,2017,2021,,{C8495E9B-FA1E-4A9D-90EA-248D8DB63522}
-17640029.2383221,8188902.08219489,4340,Dillingham,P,2133,183,1885,186,1259,144,6,8,24,21,3,5,28,23,565,151,248,74,4,6,186,65,0,10,4,5,2017,2021,,{08E18522-8DAC-4DFC-975E-26751FE81958}
-18807627.4390229,9811020.63817553,4341,Diomede,P,80,30,80,30,80,30,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2017,2021,,{9E47594D-5392-4A49-8FCD-026556C904AE}
-16036561.2555728,9263429.15495555,4342,Dot Lake,P,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2017,2021,,{03A313E3-0987-4B72-8EC9-6C92E01A12A2}
-16035499.1835844,9262839.66483944,4343,Dot Lake Village,P,11,13,11,13,11,13,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,2017,2021,,{4B63BED6-48D5-4881-B4C0-D73B0D2651F2}
-16097000.0382138,9267756.62343433,4344,Dry Creek,P,232,123,232,123,0,10,0,10,0,10,0,10,0,10,232,123,0,10,0,10,0,10,0,10,0,10,2017,2021,,{64B2729B-A777-4917-9D20-77822FE68CFE}
-15701145.1188037,9541571.00919845,4345,Eagle Village,P,33,34,23,29,9,12,0,10,0,10,0,10,0,10,14,18,10,10,0,10,3,4,0,10,2,5,2017,2021,,{F6BC6030-25E0-4E0A-BA46-B294A0338BDA}
-15719157.8167796,9552995.61796396,4346,Eagle,P,107,51,107,51,1,4,0,10,0,10,0,10,4,7,102,49,0,10,0,10,0,10,0,10,0,10,2017,2021,,{99E4149C-E691-4714-88EC-9EDCEF72C195}
19382070.3129475,6932217.96050267,4347,Eareckson Station,P,202,87,167,68,6,10,0,10,14,19,0,10,0,10,147,54,35,42,0,10,18,27,0,10,0,10,2017,2021,,{17AA4233-9435-4013-B2C1-D61FBB303CCE}
-14878758.0609857,7549487.03891262,4348,Edna Bay,P,39,29,39,29,0,10,0,10,0,10,0,10,0,10,39,29,0,10,0,10,0,10,0,10,0,10,2017,2021,,{85B7409D-F9A3-4D1C-8587-BA31448CD26E}
-18037041.1291412,8448636.97364217,4349,Eek,P,624,91,613,92,613,92,0,10,0,10,0,10,0,10,0,10,11,11,0,10,11,11,0,10,0,10,2017,2021,,{59543E82-DA08-4E48-BAA3-B0E7C0FF4767}
-17518988.4125428,8011365.49685887,4350,Egegik,P,47,21,39,27,5,6,6,15,0,10,0,10,0,10,28,28,8,17,0,10,0,10,8,17,0,10,2017,2021,,{F7D03E2F-5588-4343-BE94-44E824B7A836}
-16372988.328609,9522017.29511211,4351,Eielson AFB,P,3240,466,2710,470,37,63,44,38,160,91,0,10,91,68,2378,462,530,255,17,22,19,18,85,62,200,200,2017,2021,,{A74F371F-C334-4DC3-88A4-A4FCC1B1E8FD}
-17530376.0001536,8256476.2989067,4352,Ekwok,P,53,30,49,30,48,31,0,10,0,10,0,10,0,10,1,3,4,5,0,10,4,5,0,10,0,10,2017,2021,,{FAF5958B-8A56-4E28-B3B1-66B772A5A166}
-15177910.0843907,8008163.78366283,4353,Elfin Cove,P,19,16,19,16,0,10,0,10,0,10,0,10,0,10,19,16,0,10,0,10,0,10,0,10,0,10,2017,2021,,{4BAA8104-672E-401E-88E8-341E10A478B8}
