X,Y,OBJECTID,CommunityName,EntityName,LocalTaxableFullValue,StateTaxableOilandGasFullValue,TotalFVD,Population,PerCapitaFullValue,FVDYear,TaxableDatabaseLink,PeriodStartDate,PeriodEndDate,DataYear,AsOfDate
-166.53768178,53.8730924600001,83,Unalaska,City of Unalaska,650564100,0,650564100,4448,146259,2017,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2017/01/01 00:00:00+00,2017/12/31 00:00:00+00,2017,2018/08/10 00:00:00+00
-146.35508078,61.13023788,84,Valdez,City of Valdez,457380800,1920886870,2378267670,3939,603774,2017,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2017/01/01 00:00:00+00,2017/12/31 00:00:00+00,2017,2018/08/10 00:00:00+00
-148.68597259,60.7722882300001,85,Whittier,City of Whittier,94495300,1570630,96065930,248,387362,2017,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2017/01/01 00:00:00+00,2017/12/31 00:00:00+00,2017,2018/08/10 00:00:00+00
-160.48211409,55.3445109900001,86,Aleutians East Borough,Aleutians East Borough,194483200,0,194483200,2969,65504,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-165.77353925,54.13431811,87,Akutan,City of Akutan,28728900,0,28728900,933,30791,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-162.71498738,55.2065679500001,88,Cold Bay,City of Cold Bay,19274400,0,19274400,78,247107,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-163.41473878,54.8550308600001,89,False Pass,City of False Pass,4686200,0,4686200,73,64194,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-162.31126632,55.0595082400001,90,King Cove,City of King Cove,61721900,0,61721900,900,68579,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-160.49809006,55.34090243,91,Sand Point,City of Sand Point,53894800,0,53894800,951,56671,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-149.89484742,61.21627757,92,Municipality of Anchorage,Municipality of Anchorage,40223956800,283201540,40507158340,298908,135517,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-157.01727128,58.7273345300001,93,Bristol Bay Borough,Bristol Bay Borough,398658900,0,398658900,887,449446,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-149.00584489,63.8703844300001,94,Denali Borough,Denali Borough,363719900,0,363719900,1781,204222,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-149.19078163,64.34335795,95,Anderson,City of Anderson,12369300,0,12369300,217,57001,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-147.72571273,64.8451325500001,96,Fairbanks North Star Borough,Fairbanks North Star Borough,10395799600,729316710,11125116310,98645,112779,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-147.72124822,64.83969225,97,Fairbanks,City of Fairbanks,3721170000,51469240,3772639240,32116,117469,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-147.35149648,64.7549026500001,98,North Pole,City of North Pole,312711400,0,312711400,2138,146263,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-135.44794697,59.2343054,99,Haines Borough,Haines Borough,422534000,0,422534000,2493,169488,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-134.40663973,58.2998397100001,100,City and Borough of Juneau,City and Borough of Juneau,5223862200,0,5223862200,33277,156981,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-151.07134684,60.4895404100001,101,Kenai Peninsula Borough,Kenai Peninsula Borough,8654977200,1467352620,10122329820,57763,175239,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-151.53200662,59.64718757,102,Homer,City of Homer,913500500,0,913500500,5153,177275,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-151.45273429,59.66696928,103,Kachemak,City of Kachemak,81350700,0,81350700,483,168427,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-151.24880589,60.5590139000001,104,Kenai,City of Kenai,947941500,52256440,1000197940,7229,138359,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-151.71857386,59.44059723,105,Seldovia,City of Seldovia,46043000,0,46043000,226,203730,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-149.43922421,60.10312795,106,Seward,City of Seward,397385500,0,397385500,2740,145031,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-151.06585198,60.4904472100001,107,Soldotna,City of Soldotna,732456100,0,732456100,4319,169589,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-131.66732712,55.3491724900001,108,Ketchikan Gateway Borough,Ketchikan Gateway Borough,1746438900,0,1746438900,13778,126755,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-131.64802329,55.3424333300001,109,Ketchikan,City of Ketchikan,1037624100,0,1037624100,8277,125362,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-131.59761777,55.3189242300001,110,Saxman,City of Saxman,32453400,0,32453400,413,78579,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-152.39772094,57.7931666200001,111,Kodiak Island Borough,Kodiak Island Borough,1553650700,0,1553650700,13819,112428,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-154.17324554,56.9468146400001,112,Akhiok,City of Akhiok,1676300,0,1676300,90,18625,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-152.39748118,57.7930013600001,113,Kodiak,City of Kodiak,771172600,0,771172600,6288,122641,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-153.9814353,57.5370683300001,114,Larsen Bay,City of Larsen Bay,14414400,0,14414400,85,169581,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-153.28367127,57.21341891,115,Old Harbor,City of Old Harbor,11379900,0,11379900,228,49911,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-152.50398554,57.9232638,116,Ouzinkie,City of Ouzinkie,5655500,0,5655500,172,32880,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-152.88344189,57.86662239,117,Port Lions,City of Port Lions,18031200,0,18031200,174,103627,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-156.66764668,58.6813712700001,118,Lake and Peninsula Borough,Lake and Peninsula Borough,168259300,0,168259300,1668,100874,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-158.41415576,56.3012632000001,119,Chignik,City of Chignik,26089300,0,26089300,95,274624,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-157.37575053,58.2090702300001,120,Egegik,City of Egegik,23798800,0,23798800,104,228834,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-154.89480018,59.72097095,121,Newhalen,City of Newhalen,36404700,0,36404700,196,185738,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-154.8575714,59.9678738700001,122,Nondalton,City of Nondalton,23402300,0,23402300,152,153962,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-157.57733276,57.5642993500001,123,Pilot Point,City of Pilot Point,9385500,0,9385500,76,123493,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-158.61901559,56.93007699,124,Port Heiden,City of Port Heiden,6490600,0,6490600,114,56935,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-149.10836892,61.5997112700001,125,Matanuska-Susitna Borough,Matanuska Susitna Borough,10975864300,9962530,10985826830,100178,109663,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-149.80142669,61.6312394,126,Houston,City of Houston,153450300,0,153450300,2096,73211,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-149.11775808,61.5997057600001,127,Palmer,City of Palmer,692203200,0,692203200,6135,112828,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-149.44420328,61.58209845,128,Wasilla,City of Wasilla,1573064700,2436520,1575501220,8468,186053,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-156.78243874,71.29234396,129,North Slope Borough,North Slope Borough,1460784500,20267142560,21727927060,10420,2085213,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-151.73586607,68.1418507700001,130,Anaktuvuk Pass,City of Anaktuvuk Pass,9637300,0,9637300,393,24522,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-157.4235473,70.48213652,131,Atqasuk,City of Atqasuk,10645700,0,10645700,248,42926,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-156.76100969,71.2893977300001,132,Utqiagvik,City of Utqiagvik,417905100,0,417905100,4933,84716,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-143.6128541,70.1266124700001,133,Kaktovik,City of Kaktovik,14723900,0,14723900,262,56198,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-150.99901621,70.21731414,134,Nuiqsut,City of Nuiqsut,21883600,0,21883600,446,49066,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-166.73427192,68.34808223,135,Point Hope,City of Point Hope,10757300,0,10757300,711,15129,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-160.03223052,70.63853949,136,Wainwright,City of Wainwright,28076900,0,28076900,557,50407,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-162.60007774,66.8951658300001,137,Northwest Arctic Borough,Northwest Arctic Borough,723761000,0,723761000,7889,91743,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-157.85652784,67.0864707800001,138,Ambler,City of Ambler,7360200,0,7360200,277,26571,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-161.12902024,65.9776538400001,139,Buckland,City of Buckland,7111700,0,7111700,463,15360,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-162.72884219,66.07667336,140,Deering,City of Deering,3705200,0,3705200,157,23600,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-160.43731917,66.9742028200001,141,Kiana,City of Kiana,11564700,0,11564700,425,27211,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-164.5399655,67.7273868300001,142,Kivalina,City of Kivalina,3865300,0,3865300,412,9381,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-156.88237275,66.9077009200001,143,Kobuk,City of Kobuk,3749600,0,3749600,148,25335,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-162.59298933,66.8966754200001,144,Kotzebue,City of Kotzebue,296443600,0,296443600,3267,90738,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-161.04682576,66.83334504,145,Noorvik,City of Noorvik,12578400,0,12578400,638,19715,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-160.01011021,66.60439151,146,Selawik,City of Selawik,17042900,0,17042900,873,19522,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-157.13819049,66.8880443,147,Shungnak,City of Shungnak,5525800,0,5525800,290,19054,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-132.95776302,56.8109592000001,148,Petersburg Borough,Petersburg Borough,437616700,0,437616700,3199,136797,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-132.97770415,56.81669536,149,Kupreanof,City of Kupreanof,3808100,0,3808100,20,190405,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-135.33862304,57.0490212600001,150,City and Borough of Sitka,City and Borough of Sitka,1245005400,0,1245005400,8929,139433,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-135.31169114,59.45573152,151,Municipality of Skagway,Municipality of Skagway,358953400,0,358953400,1040,345147,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-132.3836088,56.470404,152,Wrangell,City and Borough of Wrangell,231719400,0,231719400,2442,94889,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-139.75003244,59.5587609,153,City and Borough of Yakutat,City and Borough of Yakutat,84505900,0,84505900,613,137856,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-145.76017488,60.54406292,154,Cordova,City of Cordova,298210900,9385570,307596470,2321,132527,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-133.15108263,55.4760442100001,155,Craig,City of Craig,161715700,0,161715700,1180,137047,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-158.46307877,59.0393744300001,156,Dillingham,City of Dillingham,247047300,0,247047300,2386,103540,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-141.2075972,64.7889396800001,157,Eagle,City of Eagle,11556900,0,11556900,79,146289,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-156.87712316,64.7426528600001,158,Galena,City of Galena,38167700,0,38167700,484,78858,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-135.44570828,58.10953807,159,Hoonah,City of Hoonah,81564600,0,81564600,783,104169,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-132.8235136,55.2059259000001,160,Hydaburg,City of Hydaburg,18874900,0,18874900,402,46952,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-133.9447988,56.9744498800001,161,Kake,City of Kake,36038600,0,36038600,620,58126,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-133.09603454,55.55450419,162,Klawock,City of Klawock,67136100,0,67136100,820,81873,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-149.09074136,64.56270921,163,Nenana,City of Nenana,29291600,0,29291600,380,77083,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-165.40855986,64.49808969,164,Nome,City of Nome,427904600,0,427904600,3819,112046,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-136.22974756,57.9606687,165,Pelican,City of Pelican,14429800,0,14429800,101,142869,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-163.17516104,62.0514716000001,166,Saint Mary's,City of Saint Mary's,32459200,0,32459200,561,57859,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-152.0777034,65.17118315,167,Tanana,City of Tanana,14936400,0,14936400,240,62235,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-166.53768178,53.8730924600001,168,Unalaska,City of Unalaska,635446900,0,635446900,4605,137990,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-146.35508078,61.13023788,169,Valdez,City of Valdez,440093000,1920790660,2360883660,4011,588602,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-148.68597259,60.7722882300001,170,Whittier,City of Whittier,101048700,1585240,102633940,253,405667,2016,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2016/01/01 00:00:00+00,2016/12/31 00:00:00+00,2016,2018/08/01 00:00:00+00
-160.48211409,55.3445109900001,171,Aleutians East Borough,Aleutians East Borough,226156300,,226156300,3096,73047,2015,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2015/01/01 00:00:00+00,2015/12/31 00:00:00+00,2015,2018/08/01 00:00:00+00
-165.77353925,54.13431811,172,Akutan,City of Akutan,50070300,,50070300,1052,47595,2015,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2015/01/01 00:00:00+00,2015/12/31 00:00:00+00,2015,2018/08/01 00:00:00+00
-162.71498738,55.2065679500001,173,Cold Bay,City of Cold Bay,16940400,,16940400,89,190341,2015,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2015/01/01 00:00:00+00,2015/12/31 00:00:00+00,2015,2018/08/01 00:00:00+00
-163.41473878,54.8550308600001,174,False Pass,City of False Pass,5457200,,5457200,60,90953,2015,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2015/01/01 00:00:00+00,2015/12/31 00:00:00+00,2015,2018/08/01 00:00:00+00
-162.31126632,55.0595082400001,175,King Cove,City of King Cove,68925400,,68925400,905,76160,2015,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2015/01/01 00:00:00+00,2015/12/31 00:00:00+00,2015,2018/08/01 00:00:00+00
-160.49809006,55.34090243,176,Sand Point,City of Sand Point,78576100,,78576100,946,83061,2015,https://www.commerce.alaska.gov/dcra/dcrarepoext/Pages/AlaskaTaxableDatabase.aspx,2015/01/01 00:00:00+00,2015/12/31 00:00:00+00,2015,2018/08/01 00:00:00+00
