X,Y,OBJECTID,Place,Geo_Src,e_Total_Units,m_Total_Units,e_Total_Occupied_Units,m_Total_Occupied_Units,e_Vacant_Units,m_Vacant_Units,e_Owner_Vacancy_Rate,m_Owner_Vacancy_Rate,e_Rental_Vacancy_Rate,m_Rental_Vacancy_Rate,Start_Year,End_Year,PlaceID
-16723946.420688,8934519.32735454,4592,Trapper Creek,P,652,54,164,37,488,46,5.8,5.9,0,100,2017,2021,{68659E20-597A-4214-97E4-BE2A722B888B}
-17917591.2190741,8648518.00957927,4593,Tuluksak,P,87,16,61,14,26,8,0,46.6,0,43,2017,2021,{08AE02CD-C624-4EB1-9BDE-DC0B7B5D224E}
-18109049.0672711,8476453.63268147,4594,Tuntutuliak,P,177,23,159,23,18,8,0,17.8,0,36.7,2017,2021,{E53D762F-9715-4E78-AE62-1FFB0D35EC03}
-18395700.7877218,8531414.38513811,4595,Tununak,P,59,17,52,16,7,5,0,43,0,56.6,2017,2021,{2AAC0BD8-1ED0-49FE-B5DA-1371DF532197}
-17842355.5861123,8196642.74751999,4596,Twin Hills,P,27,9,19,9,8,4,0,71.2,0,93.3,2017,2021,{70F9D3F0-0A22-421F-B1A4-0FF83845DECA}
-16368238.5102819,9576121.96361816,4597,Two Rivers,P,234,162,179,139,55,89,23.5,34.2,,,2017,2021,{2416B7D2-6E1E-47A0-8550-530D41B50117}
-16825205.8154774,8641473.78364105,4598,Tyonek,P,190,45,135,44,55,22,0,20.7,0,39.5,2017,2021,{961296AC-3BF0-47EF-AA6B-7D67C6031EDD}
-17521637.0889508,7865554.71115681,4599,Ugashik,P,39,6,1,3,38,6,66.7,66.7,,,2017,2021,{A3F13BA5-7501-4638-B3B8-55A7131B5C17}
-17899279.685261,9318504.75151891,4600,Unalakleet,P,209,29,166,31,43,10,0,19.8,5.8,6.4,2017,2021,{C3143A12-95C5-434E-A174-05E3A93C6CB4}
-18538889.9333079,7146158.06822584,4601,Unalaska,P,947,141,811,142,136,15,1,1.5,1.9,1.2,2017,2021,{F020D8C7-7FD0-4AFE-85DC-43D1C0A0B5F0}
-17846269.0949462,8750459.42220165,4602,Upper Kalskag,P,77,11,52,12,25,7,5.4,7.2,0,59.8,2017,2021,{50BD3072-1166-4F66-BB42-2E68C28DE654}
-17450559.5702569,11501957.3747615,4603,Utqiagvik,P,1700,62,1425,77,275,56,0,3.7,4.4,2.5,2017,2021,{2697EF3A-7387-4208-B455-A046543D1AA7}
-16292173.0672154,8655789.26258689,4604,Valdez,P,1918,165,1610,162,308,106,2.3,3.3,6,9,2017,2021,{BDF957A0-FB1E-48AC-835A-A24FB2DFE444}
-16299601.2523058,10160823.0619457,4605,Venetie,P,63,14,35,13,28,7,0,48.4,30.8,33.8,2017,2021,{A3641C8B-440A-4FFF-AFC3-1602263D4212}
-17814706.4118869,11279797.9826226,4606,Wainwright,P,170,32,138,33,32,9,1,2.3,0,37.1,2017,2021,{0B9370B1-7BCB-4AA4-B8CF-A63AECD907D3}
-18711833.4971617,9770649.64422587,4607,Wales,P,99,21,75,21,24,8,0,30.7,5.9,19.7,2017,2021,{F8A9EA5F-A5D3-4A9C-B4B3-EDACC1AD5746}
-16636052.6106908,8760724.04599611,4608,Wasilla,P,4264,242,3900,225,364,91,1.8,1.3,4.9,2.4,2017,2021,{8805779A-5590-497A-82CB-9053953A6555}
-14819080.2747477,7581770.65035956,4609,Whale Pass,P,84,28,46,28,38,17,0,37.1,0,100,2017,2021,{4999C06C-E2C7-48C4-9BD9-E95833F9D114}
-18190772.5383038,9524915.03552746,4610,White Mountain,P,82,12,63,12,19,5,0,37.1,0,56.6,2017,2021,{7B4ACF01-3330-4839-B43B-E98C4902C151}
-16241007.0976359,9388310.4942788,4611,Whitestone,P,26,18,8,11,18,14,,,0,87.2,2017,2021,{9B99FA70-E5CE-4C65-94D1-2ABCA3426E73}
-15077357.902549,7986050.26291035,4612,Whitestone Logging Camp,P,10,7,0,10,10,7,,,,,2017,2021,{1026755E-5B75-45B6-98C8-6284B2D3C08B}
-16551646.7565988,8573723.60971377,4613,Whittier,P,298,42,123,38,175,21,2.3,6.7,20,11.5,2017,2021,{52F6D695-370B-4814-8DA9-00DCC073CA83}
-16702990.3514406,8798697.77507172,4614,Willow,P,1879,96,807,91,1072,86,1.7,1.8,0,18.5,2017,2021,{60E92328-3CA2-4968-A065-270130CCEE76}
-16161929.7217349,8811864.2712632,4615,Willow Creek,P,51,38,41,36,10,14,0,38.5,,,2017,2021,{4957115F-806A-43E5-BBCE-B3E79864940B}
-16709890.4642513,10273864.7421366,4616,Wiseman,P,39,12,4,6,35,11,0,100,,,2017,2021,{7DC57B05-77B0-4489-8056-CFFC5747990D}
-16985380.8557374,7905712.35927335,4617,Womens Bay,P,447,93,409,97,38,38,0,5.8,0,41.7,2017,2021,{8BB6EEE9-AF35-4E67-98F1-D901D6743094}
-14736875.9211032,7652635.44015356,4618,Wrangell,P,1294,76,842,74,452,53,0.5,0.6,10.5,5.3,2017,2021,{587C69F7-2A28-4CEE-BA2C-1A7F7DCCBED1}
-15556902.4498982,8302149.31659159,4619,Yakutat,P,325,52,216,50,109,17,1.9,2.6,7.5,6,2017,2021,{BF799AFC-92DA-47A3-89EF-4BB1B31FDE2B}
-16911618.9820708,9826137.26375013,4634,Alaska,S,326188,564,264376,1393,61812,1289,1.3,0.2,7.8,0.8,2018,2022,{FBDAD97E-3A9C-4408-A295-197720B2C16C}
-17864787.2224834,7429017.81475925,4635,Aleutians East Borough,C,1089,86,899,88,190,19,0.9,0.8,4.1,1.7,2018,2022,{A09E0C50-C6BB-40A4-BE7F-FDEBE561CD5C}
-19852584.4046835,6792787.78010287,4636,Aleutians West Census Area,C,1403,123,969,117,434,35,0.4,0.9,3.4,1.4,2018,2022,{62DAD683-3FFC-4453-9FD2-D2EE794E9231}
-16686218.0875525,8675653.72291914,4637,Anchorage,C,118938,166,107134,887,11804,876,1.7,0.6,9.1,1.4,2018,2022,{41989645-CCA3-466B-9817-909C7EBD3FF1}
-17828194.9368115,8609515.82662756,4638,Bethel Census Area,C,6003,51,4565,116,1438,106,1,0.7,3.8,1.7,2018,2022,{5F365A90-E7FE-4110-A895-042798D82840}
-17479082.6841936,8121685.35202224,4639,Bristol Bay Borough,C,875,40,284,36,591,36,0,15.7,13.2,5.5,2018,2022,{CBAA2CFE-4E76-4196-AD94-319FF272CF9A}
-16275253.7983699,8509303.46796899,4640,Chugach Census Area,C,3760,109,2755,134,1005,132,1.9,2.3,7.2,4.2,2018,2022,{70E419B7-B871-4400-8F35-A912DC710D65}
-16021342.3888323,8867322.973484,4641,Copper River Census Area,C,2564,105,1090,105,1474,100,2.2,2.1,8.3,5.1,2018,2022,{6E6F335B-34AD-45BE-A9A8-3351C21F50A9}
-16587254.777931,9316925.80601147,4642,Denali Borough,C,1385,83,525,89,860,69,1.9,2,18.9,13.2,2018,2022,{E39576F3-5473-4050-AD4E-430B55770A08}
-17649411.3818178,8181381.18887475,4643,Dillingham Census Area,C,2417,756,1384,759,1033,53,0.4,0.6,4.8,8,2018,2022,{B7761367-B709-408C-BD0F-D9C9E2C5943F}
-16444751.118177,9567696.47175318,4644,Fairbanks North Star Borough,C,42772,57,35824,687,6948,680,1.3,0.6,9.4,2.1,2018,2022,{B5ACCECA-F853-4F79-AD96-1CCA33463183}
-15077988.5827901,8231204.39941615,4645,Haines Borough,C,1410,124,786,103,624,98,6.9,5.7,2,2.6,2018,2022,{EE7CEC95-7451-4BA9-B25F-B1C7F2362518}
-15048736.4948378,7983383.94265552,4646,Hoonah-Angoon Census Area,C,1708,83,867,90,841,56,0.6,0.7,8.9,4,2018,2022,{967B027B-54A6-488D-841D-F748CE107A1A}
-14962078.6937559,8030570.02206249,4647,Juneau,C,14073,40,13017,205,1056,207,0.6,0.9,3.3,1.3,2018,2022,{E5B6208B-DD7F-4DBA-951C-0C5D616E79BF}
-16817185.4041281,8509544.53082017,4648,Kenai Peninsula Borough,C,32567,73,23201,460,9366,436,0.8,0.3,5.9,1.9,2018,2022,{3D00FF95-7311-402B-9DD4-1CE3321F245E}
-14657139.8094437,7429930.42392975,4649,Ketchikan Gateway Borough,C,6615,30,5568,117,1047,111,0.8,0.5,7,2.2,2018,2022,{E60C34A3-5913-4148-9A40-D84C112C6316}
-16964836.6934302,7923993.22957199,4650,Kodiak Island Borough,C,5798,25,4415,243,1383,239,1.5,1.4,9.5,4.8,2018,2022,{2A6D400C-A4AB-4D07-92B6-DA9584C8C852}
-18166327.890096,8926584.6256831,4651,Kusilvak Census Area,C,2335,20,1864,59,471,54,0,1.9,1.3,1.2,2018,2022,{EF9C5E4E-265E-4453-B87F-401952925FE6}
-17461200.9527081,7980415.41283284,4652,Lake and Peninsula Borough,C,1380,57,326,35,1054,42,0.9,1.2,14.4,6.7,2018,2022,{08965FEC-CECD-4B69-9010-FEC9535D56A9}
-16598667.700856,8764845.10272645,4653,Matanuska-Susitna Borough,C,50491,85,39290,319,11201,303,1.1,0.3,5.1,1.1,2018,2022,{851E4746-8FE8-4393-9369-E3F9F1633855}
-18284961.2940734,9564519.04249024,4654,Nome Census Area,C,4116,68,2786,103,1330,80,0.6,0.5,2.1,1.2,2018,2022,{6825185D-29C7-42DB-A603-4F37EDDF219C}
-17452941.2456418,11502979.9634856,4655,North Slope Borough,C,2625,106,2168,120,457,62,0.2,0.3,4.5,2.2,2018,2022,{2DA35656-FC1D-4370-A191-64BB54EB5787}
-18100557.8568522,10126255.5868285,4656,Northwest Arctic Borough,C,2726,32,1776,54,950,47,0,2.3,1,1,2018,2022,{351F5989-A7A7-4518-A5E4-E67316B8C2DD}
-14800790.4763991,7721578.12677657,4657,Petersburg Borough,C,1792,109,1254,102,538,62,0.8,0.6,16.7,7.8,2018,2022,{3D32B916-2AAC-4B36-A357-1CCB20E08A73}
-14791655.2627998,7442966.61866863,4658,Prince of Wales-Hyder Census Area,C,3252,66,2334,101,918,83,0.8,0.6,9.7,2.8,2018,2022,{7ED5387A-A8FC-42E5-B364-246EE5926A4D}
-15065826.601253,7770144.80039453,4659,Sitka,C,4138,49,3459,146,679,136,0.5,0.5,6.2,3.4,2018,2022,{99E9981F-255D-4678-9D2E-704DC07798D6}
-15062828.5556362,8279546.78541121,4660,Skagway,C,631,64,410,65,221,22,2.2,2.3,7.4,3.9,2018,2022,{F040B0E7-B5F6-47BE-82E0-63A3AC90CEC9}
-15943021.6241255,9315564.93027635,4661,Southeast Fairbanks Census Area,C,3537,22,2189,118,1348,113,2,1.3,9.1,3.6,2018,2022,{9E47F9E2-5A8D-4DD2-96DE-4A9F52F35A57}
-14736875.9211032,7652635.44015356,4662,Wrangell,C,1350,77,928,69,422,58,0.6,0.9,8.1,5.2,2018,2022,{587C69F7-2A28-4CEE-BA2C-1A7F7DCCBED1}
-15556902.4498982,8302149.31659159,4663,Yakutat,C,420,50,231,47,189,22,1.5,2.2,11.3,8.9,2018,2022,{BF799AFC-92DA-47A3-89EF-4BB1B31FDE2B}
-16812037.2290032,9668260.5175691,4664,Yukon-Koyukuk Census Area,C,4018,28,2078,78,1940,83,0.7,0.5,6.3,2.5,2018,2022,{1F2FC561-C032-423A-85B7-32591979EA75}
-19663507.7911574,6776337.60629079,4665,Adak,P,292,32,77,26,215,20,0,61.3,5.8,6.2,2018,2022,{C712D789-18CD-4C6C-A0FB-E5B7BB9B1B86}
-17162487.1875705,7749255.80747254,4666,Akhiok,P,34,19,19,17,15,8,0,72.1,0,100,2018,2022,{68670103-A544-40F0-AD9E-7215DEC2434C}
-17972431.0159371,8606059.10759937,4667,Akiachak,P,118,20,98,20,20,8,0,29.2,0,49.2,2018,2022,{D381614D-1B3D-4C01-A916-B139441D4A88}
-17948041.6926256,8604612.88598838,4668,Akiak,P,77,19,65,18,12,7,0,37.5,0,63.1,2018,2022,{B9E3D976-5DA3-4850-884A-E7818D521898}
-18453825.976754,7195635.68739133,4669,Akutan,P,67,23,58,21,9,5,0,47.5,9.7,9.5,2018,2022,{D57C95FC-45D5-44E0-B99B-5325C15EBE66}
-18330707.5476733,9023905.19268546,4670,Alakanuk,P,265,65,246,65,19,9,0,14.1,2.4,3.5,2018,2022,{8142710A-7405-430F-9A0B-C44338B4B31A}
-16998632.6281501,10030290.617505,4671,Alatna,P,24,8,14,8,10,4,0,82.3,0,100,2018,2022,{88A2EC6A-4FB2-4D64-9FA0-19C13D5A37FB}
-15697227.7428421,9008184.66778997,4672,Alcan Border,P,7,11,7,11,0,10,,,0,98.3,2018,2022,{3A2BEA63-41B6-445E-BF20-B04461C94803}
-17657678.5273638,8240980.59809748,4673,Aleknagik,P,117,22,42,21,75,9,0,44,0,92,2018,2022,{D9F6FF1F-CC12-41CB-B678-41BBCC900FF9}
-17018639.3674516,7968179.28755084,4674,Aleneva,P,0,10,0,10,0,10,,,,,2018,2022,{29D4602C-A471-4961-BBEC-AB22938F5F26}
-16992862.437114,10031835.3089084,4675,Allakaket,P,66,21,56,20,10,5,0,43.3,16.7,17.5,2018,2022,{D9E1C7EB-2990-486A-BEC6-DF457C95E944}
-17572508.2979883,10180738.1984948,4676,Ambler,P,117,25,86,23,31,9,0,27.4,0,75.1,2018,2022,{E98663F6-E635-4427-85F1-48E3042D196E}
-16891159.3456548,10489279.941021,4677,Anaktuvuk Pass,P,88,27,67,27,21,7,0,40.6,0,51,2018,2022,{C8F22DE3-2D24-49CD-A867-3855226D712F}
-16902085.2269946,8350131.34239944,4678,Anchor Point,P,1416,105,972,112,444,54,2.7,1.5,0,13.2,2018,2022,{C20E1D6B-1DBC-4F69-B3F3-1AEC09EDDD83}
-16686218.0875525,8675653.72291914,4679,Anchorage,P,118938,166,107134,887,11804,876,1.7,0.6,9.1,1.4,2018,2022,{41989645-CCA3-466B-9817-909C7EBD3FF1}
-16607841.8425473,9437496.73630837,4680,Anderson,P,136,20,55,21,81,14,0,36.7,25,38.2,2018,2022,{3999FA6E-F8E0-4528-9406-C991F8BB8C52}
-14981471.2754118,7862919.3185571,4681,Angoon,P,266,31,162,32,104,15,0,20.3,10.2,10.2,2018,2022,{B81542E6-6232-4F35-AEC4-F6C46F2BBDE1}
-17758530.6291833,8759944.08337012,4682,Aniak,P,231,39,152,38,79,11,2.1,2.9,8.1,6.9,2018,2022,{4D22DC8A-9F5A-4C83-B835-F1133D6A8060}
-17833307.7073289,9015553.00610678,4683,Anvik,P,53,14,30,13,23,6,0,56.8,0,86.7,2018,2022,{AED9D55C-5519-4DA0-A4A7-28349D8498CD}
-16200942.2921759,10485277.8122488,4684,Arctic Village,P,76,18,65,18,11,7,0,36.7,0,63.1,2018,2022,{3FD9E5F5-DE1E-47BC-A8FC-ECEFCA7C2EA8}
-19391877.4279502,6835970.93964706,4685,Atka,P,16,8,6,7,10,4,0,100,,,2018,2022,{C80F8014-AF4E-4834-B4A8-DED62C0786C1}
-18064527.563622,8593130.12141586,4686,Atmautluak,P,18,8,8,6,10,5,0,100,0,100,2018,2022,{887F3239-34EE-4A3A-9B7A-522E212DA730}
-17524309.1239729,11227484.1041681,4687,Atqasuk,P,42,19,33,19,9,4,0,54.2,0,82.3,2018,2022,{A79A606F-AA69-4994-A5A0-5E8AFE9EBA9A}
19277285.2935183,6950872.61663701,4688,Attu Station,P,0,10,0,10,0,10,,,,,2018,2022,{4B169010-F268-45A8-8444-F0B5873ABDEE}
-16409897.2332955,9557080.87200411,4689,Badger,P,7614,457,6552,460,1062,365,1,1.1,20.1,11.5,2018,2022,{DAC7203E-0D8F-434C-A2FA-C699EDD5B8CB}
-16631388.3051022,8437358.45632469,4690,Bear Creek,P,677,162,461,144,216,114,0,8.3,0,13.4,2018,2022,{2B076D8C-6D9B-439C-90F1-92FEAE651E60}
-16408175.5504662,9976173.30142884,4691,Beaver,P,65,20,41,19,24,7,0,47.5,0,78.4,2018,2022,{FF43C1B1-9D83-4F8A-B3B2-E404ACC9D5B1}
-16814033.880103,8665458.63172155,4692,Beluga,P,41,23,4,4,37,22,0,100,,,2018,2022,{D72A5701-11AB-4596-AA0D-A2881CCB42B1}
-18008351.1575292,8578036.2426842,4693,Bethel,P,2451,133,1937,126,514,89,2.7,2.4,3.9,2.5,2018,2022,{7B1302D1-C2B4-402C-8C43-141B93681692}
-16865833.0263745,10133834.8462918,4694,Bettles,P,9,5,0,10,9,5,,,,,2018,2022,{C4674250-987C-40CD-B550-D246607343D4}
-16234228.4764685,9387246.18503888,4695,Big Delta,P,291,70,195,71,96,37,5.4,9.3,0,43.3,2018,2022,{3DD78FBE-F02D-4634-B206-835BAF4DDD8E}
-16677792.4607889,8753752.14376509,4696,Big Lake,P,2902,137,1343,130,1559,115,2.8,2,10.7,7.6,2018,2022,{2AA584CB-3B03-4D75-8F91-A995C37D4C4D}
-16232379.5305256,9949191.5835814,4697,Birch Creek,P,14,9,3,5,11,7,,,0,100,2018,2022,{6EA0B92C-E267-478F-99A6-DA6EAC948390}
-18533827.0925877,9697033.79061887,4698,Brevig Mission,P,137,30,129,30,8,5,0,21.3,0,51,2018,2022,{01088110-F1CF-4DF6-A7C8-446D20A2B257}
-17936800.4854698,9870732.665245,4699,Buckland,P,145,25,133,24,12,7,0,20.2,0,54.2,2018,2022,{2FD931D4-12DB-45C2-834A-4B4559E54BA5}
-16587840.1502488,8786318.64725492,4700,Buffalo Soapstone,P,418,61,341,55,77,31,3.5,2.6,0,40.6,2018,2022,{2D6814D6-89F0-4625-BF64-3C6A59C5FA97}
-16590548.7890119,8751263.55536645,4701,Butte,P,1466,102,1329,99,137,33,1.2,1.2,8,4.9,2018,2022,{9A9D4747-657F-4044-BB90-7E45B94AB987}
-16574958.5798197,9197127.80929988,4702,Cantwell,P,211,31,90,33,121,20,3.8,4.9,0,61.3,2018,2022,{E263C114-3707-494D-84BF-BCBDC754E133}
-16121504.109879,9760330.07088335,4703,Central,P,208,60,56,55,152,22,0,34.2,100,100,2018,2022,{5729F5A2-2D55-4611-8C20-838834BEA9AA}
-15999716.2175498,10057166.2574094,4704,Chalkyitsik,P,60,24,31,22,29,11,0,52,0,100,2018,2022,{98D5F010-433A-452A-8E40-1DC756B3B809}
-16703629.7221717,8966595.56435427,4705,Chase,P,290,48,13,21,277,45,0,72.1,,,2018,2022,{427130A7-E294-4C77-9945-66799C9AE903}
-18287603.8577055,8435002.51586496,4706,Chefornak,P,96,18,90,19,6,6,0,28.3,0,63.1,2018,2022,{A446B551-74BE-4F56-B131-523C342C41BA}
-16471851.3428201,9562652.6716704,4707,Chena Ridge,P,2548,315,2157,321,391,194,3.1,4.8,0,3.9,2018,2022,{ED0D2D29-01A6-4CF8-83BC-B974F9DDF83B}
-16476658.3627789,8414356.69050082,4708,Chenega,P,41,14,22,12,19,9,0,92,12.5,19.6,2018,2022,{05CB5D5F-15BA-4574-8F40-04CAFA9B5770}
-18433453.2225289,8748225.03058707,4709,Chevak,P,128,30,60,27,68,22,0,37.9,0,65,2018,2022,{8ECE306F-1205-474A-AF5D-5A82326AFDD3}
-16528585.7995315,8810988.71208775,4710,Chickaloon,P,270,50,120,43,150,34,0,19.9,0,92,2018,2022,{CF24E3C4-5B20-4D19-BAA0-498A17870CA8}
-15799981.5073964,9368230.73085785,4711,Chicken,P,15,11,0,10,15,11,,,,,2018,2022,{0C46910A-CF22-422A-A69E-499EC6219D46}
-17648342.8318143,7620462.28603756,4712,Chignik Lagoon,P,68,12,14,8,54,9,0,86.7,0,100,2018,2022,{5FBF89C8-6F1F-4610-B81F-18286B0993C8}
-17673425.6845703,7609093.07634509,4713,Chignik Lake,P,30,11,11,9,19,7,0,98.3,0,100,2018,2022,{F821657B-F119-4950-BB18-F827B06C680C}
-17634583.1537608,7618623.8936503,4714,Chignik,P,84,17,21,14,63,11,0,65,37.5,42.1,2018,2022,{99F023D0-9290-48CE-8E68-5683A57192DC}
-16945366.5635001,7887490.67201661,4715,Chiniak,P,0,10,0,10,0,10,,,,,2018,2022,{9C0DF89A-A248-470E-82A5-F25ED75A098A}
-15811293.2362289,8873304.3872249,4716,Chisana,P,0,10,0,10,0,10,,,,,2018,2022,{6DF664D4-9279-4A4A-9BF8-BCA1A2EF6222}
-16103943.6835133,8994702.92422141,4717,Chistochina,P,54,22,26,21,28,9,0,67.2,35.3,36,2018,2022,{72692AC5-B991-4B3E-A2AD-8EA498D7AF48}
-16079111.6919015,8745393.57916078,4718,Chitina,P,118,25,45,24,73,12,7.7,24,0,54.2,2018,2022,{5CD6634F-015C-4D3A-8F00-755FB6A3D186}
-17726740.7758825,8759043.86328533,4719,Chuathbaluk,P,44,14,30,10,14,8,0,56.8,0,86.7,2018,2022,{493BC9A8-7869-476D-9319-B88C76EB388A}
-16037437.1538392,9829561.30812307,4720,Circle,P,53,12,29,12,24,7,0,54.2,0,100,2018,2022,{98B27D83-9E27-4EE6-A6AB-CEED07523629}
-16854020.1963051,8450323.80317593,4721,Clam Gulch,P,158,37,97,36,61,21,0,23.5,0,100,2018,2022,{EC16CE1C-0D9C-429D-A6DE-133FCC9D3FF9}
-17649480.0562589,8144709.0209932,4722,Clark's Point,P,38,10,10,8,28,8,0,98.3,40,60,2018,2022,{16FFACBB-CCBD-4A00-829F-F89904105FD5}
-14786374.5823039,7561211.62728565,4723,Coffman Cove,P,205,39,82,30,123,24,6.4,7.9,43.8,40.7,2018,2022,{1F684F46-814E-4675-B09B-A8449105B5E9}
-16844818.5447846,8482380.58204922,4724,Cohoe,P,1026,115,616,103,410,63,0.7,1.1,8.6,9.5,2018,2022,{9F0FE231-3223-4A37-89B8-9182CD7AB22F}
-18113349.5399095,7402060.39389685,4725,Cold Bay,P,114,39,75,39,39,7,0,100,2.7,4.6,2018,2022,{E5A46A8B-30C9-4FDF-A19D-A6A96277A26C}
-16719029.6188946,10229447.6395967,4726,Coldfoot,P,4,5,0,10,4,5,,,,,2018,2022,{1210EAEB-20DF-40DD-8BAB-A09C48AE9887}
-16453332.4338201,9570778.8919546,4727,College,P,5237,414,4769,439,468,191,0,0.8,9,6.6,2018,2022,{BF7F929A-CAE2-486C-83EF-C7AF2FADFA2B}
-16676595.5791161,8510749.69663507,4728,Cooper Landing,P,323,81,60,36,263,83,0,35.8,70.4,53.6,2018,2022,{CB929A5F-AF01-4DE3-8855-87193B97F75F}
-16175312.0055638,8848480.42628687,4729,Copper Center,P,184,34,112,29,72,17,0,30.2,4.1,6.7,2018,2022,{609CFD2F-EC75-4F32-BDD7-C33D0C9FECE2}
-16225948.4460254,8521876.53212947,4730,Cordova,P,1105,129,883,113,222,78,0,4.1,8.5,8.2,2018,2022,{3921BE55-50DD-4433-8958-D5D2F2D001AE}
-15138316.180303,8265975.50286927,4731,Covenant Life,P,92,45,16,12,76,44,0,98.3,0,86.7,2018,2022,{E4085300-359F-4509-9843-50524D6A0692}
-14822310.7172787,7454810.18503479,4732,Craig,P,589,49,489,48,100,14,0.6,0.9,3.2,2.7,2018,2022,{CAEF7CF3-5B35-45C3-9D11-A9E32B99E79B}
-17600258.9864611,8828483.63717886,4733,Crooked Creek,P,18,7,11,6,7,4,0,100,0,98.3,2018,2022,{8B69F4F5-9833-40B1-B264-CBE2A5544BC8}
-16627741.9393352,8493690.12094984,4734,Crown Point,P,32,28,24,25,8,13,0,53.1,,,2018,2022,{07E54FE2-DCBE-4AD4-8894-6E012A80DDB1}
-18114891.8501924,9897862.18415849,4735,Deering,P,66,11,45,12,21,7,0,40.6,0,100,2018,2022,{A2CE0B1C-09FD-4927-A2E9-B20CC0109806}
-16223331.6925964,9361751.89718577,4736,Delta Junction,P,557,77,420,81,137,26,2.5,2.5,15.7,7.8,2018,2022,{763EEB4F-118C-4AEA-A931-D707FE999A12}
-16160672.5513182,9321163.46278051,4737,Deltana,P,887,88,647,88,240,58,1.8,2.6,7.6,12.7,2018,2022,{AB4874F1-29EA-49F7-9573-6DC9A2C45F81}
-16577349.7774737,9282113.07382764,4738,Denali Park,P,226,39,45,23,181,30,0,52,0,58.2,2018,2022,{10BA1AD9-39AC-440F-BCE9-40BC75DAD436}
-16871303.7259016,8327977.94967564,4739,Diamond Ridge,P,711,62,524,61,187,34,3,2.3,10.7,11.5,2018,2022,{C8495E9B-FA1E-4A9D-90EA-248D8DB63522}
-17640029.2383221,8188902.08219489,4740,Dillingham,P,992,582,713,583,279,36,0.8,1.4,4.7,5.6,2018,2022,{08E18522-8DAC-4DFC-975E-26751FE81958}
-18807627.4390229,9811020.63817553,4741,Diomede,P,41,10,20,10,21,8,0,82.3,0,82.3,2018,2022,{9E47594D-5392-4A49-8FCD-026556C904AE}
-16036561.2555728,9263429.15495555,4742,Dot Lake,P,10,11,0,10,10,11,,,,,2018,2022,{03A313E3-0987-4B72-8EC9-6C92E01A12A2}
-16035499.1835844,9262839.66483944,4743,Dot Lake Village,P,17,8,0,10,17,8,0,100,0,100,2018,2022,{4B63BED6-48D5-4881-B4C0-D73B0D2651F2}
-16097000.0382138,9267756.62343433,4744,Dry Creek,P,64,34,40,29,24,18,0,61.3,0,55.5,2018,2022,{64B2729B-A777-4917-9D20-77822FE68CFE}
-15701145.1188037,9541571.00919845,4745,Eagle Village,P,56,18,26,15,30,10,17.4,23.6,0,86.7,2018,2022,{F6BC6030-25E0-4E0A-BA46-B294A0338BDA}
-15719157.8167796,9552995.61796396,4746,Eagle,P,141,22,48,20,93,14,6.7,9.5,37.5,30.4,2018,2022,{99E4149C-E691-4714-88EC-9EDCEF72C195}
19382070.3129475,6932217.96050267,4747,Eareckson Station,P,0,10,0,10,0,10,,,,,2018,2022,{17AA4233-9435-4013-B2C1-D61FBB303CCE}
-14878758.0609857,7549487.03891262,4748,Edna Bay,P,36,17,16,18,20,7,0,65,,,2018,2022,{85B7409D-F9A3-4D1C-8587-BA31448CD26E}
-18037041.1291412,8448636.97364217,4749,Eek,P,124,20,108,22,16,7,0,26.3,0,49.2,2018,2022,{59543E82-DA08-4E48-BAA3-B0E7C0FF4767}
-17518988.4125428,8011365.49685887,4750,Egegik,P,249,19,10,7,239,19,0,98.3,50,50,2018,2022,{F7D03E2F-5588-4343-BE94-44E824B7A836}
-16372988.328609,9522017.29511211,4751,Eielson AFB,P,904,124,843,124,61,34,,,3.7,2.8,2018,2022,{A74F371F-C334-4DC3-88A4-A4FCC1B1E8FD}
-17530376.0001536,8256476.2989067,4752,Ekwok,P,40,9,19,9,21,5,0,61.3,0,100,2018,2022,{FAF5958B-8A56-4E28-B3B1-66B772A5A166}
-15177910.0843907,8008163.78366283,4753,Elfin Cove,P,58,20,9,10,49,19,0,86.7,,,2018,2022,{4BAA8104-672E-401E-88E8-341E10A478B8}
-18063202.2799259,9508086.85094371,4754,Elim,P,80,16,68,16,12,6,0,36.2,0,63.1,2018,2022,{962DB38D-BABD-43F0-AF8E-6B3C0964C131}
-18315378.7724165,9045765.64857705,4755,Emmonak,P,379,57,343,58,36,12,0,9.9,0,21.3,2018,2022,{6E142FF4-3A51-4D60-9F7A-8B65E66A9133}
-16472701.2757039,9570394.18361401,4756,Ester,P,1689,394,1368,391,321,212,4.3,7,0,3.1,2018,2022,{C975E5F6-90CB-420B-9766-C43941847789}
-16382673.0104282,8844601.11827285,4757,Eureka Roadhouse,P,92,52,0,10,92,52,,,,,2018,2022,{463333A9-778A-4087-B2B6-C834DF7F1809}
-16865546.7834434,10134617.5060728,4758,Evansville,P,28,22,20,20,8,7,0,75.1,0,92,2018,2022,{FF9ACB36-15C3-4C3B-831F-7686F69D80ED}
-15077462.2436435,8055392.88265615,4759,Excursion Inlet,P,68,39,6,11,62,38,0,100,,,2018,2022,{E209147C-83F5-4D19-AD3F-CB78B1F679F5}
-16444254.1310858,9566271.87088456,4760,Fairbanks,P,13806,496,11931,491,1875,301,0.9,1,9.2,3.1,2018,2022,{7102AFBB-6F0A-4C7A-92FF-6F5A6D66AB18}
