X,Y,OBJECTID,Place,Geo_Src,e_Households_Total,m_Households_Total,e_Household_Inc_under_10000,m_Household_Inc_under_10000,e_Household_Inc_10000_14999,m_Household_Inc_10000_14999,e_Household_Inc_25000_34999,m_Household_Inc_25000_34999,e_Household_Inc_35000_49999,m_Household_Inc_35000_49999,e_Household_Inc_50000_74999,m_Household_Inc_50000_74999,e_Household_Inc_75000_99999,m_Household_Inc_75000_99999,e_Household_Inc_100000_149999,m_Household_Inc_100000_149999,e_Household_Inc_15000_24999,m_Household_Inc_15000_24999,e_Household_Inc_150000_199999,m_Household_Inc_150000_199999,e_Household_Inc_200000_Plus,m_Household_Inc_200000_Plus,e_Household_Median_Income,m_Household_Median_Income,e_Household_Mean_Income,m_Household_Mean_Income,e_Household_With_Earnings,m_Household_With_Earnings,e_Household_Mean_Earnings,m_Household_Mean_Earnings,e_Household_With_SS,m_Household_With_SS,e_Household_Mean_SS_Income,m_Household_Mean_SS_Income,e_Household_Mean_Retire_Inc,m_Household_Mean_Retire_Inc,e_Household_Mean_Sup_SS_Inc,m_Household_Mean_Sup_SS_Inc,e_Household_Mean_Assist_Inc,m_Household_Mean_Assist_Inc,Start_Year,End_Year,IsMostRecent,PlaceID
-17572508.2979883,10180738.1984948,3120,Ambler,P,59,19,2,4,2,4,13,9,7,6,6,5,4,5,10,7,10,5,5,4,0,9,46250,27537,65969,16548,48,17,60325,16676,22,9,13373,4188,13707,7932,13440,5459,5800,2568,2015,2019,,{E98663F6-E635-4427-85F1-48E3042D196E}
-16891159.3456548,10489279.941021,3121,Anaktuvuk Pass,P,81,18,6,5,4,4,1,2,4,4,14,8,17,9,13,6,14,8,6,7,2,2,60893,13653,75770,11243,67,18,61488,12746,21,9,21062,5018,17225,7000,8788,8537,,,2015,2019,,{C8F22DE3-2D24-49CD-A867-3855226D712F}
-16902085.2269946,8350131.34239944,3122,Anchor Point,P,800,66,45,19,16,10,64,22,83,30,102,28,157,44,144,42,128,33,34,18,27,14,58636,6785,73866,6085,511,55,70251,6663,374,55,21633,2147,31157,5003,10341,3133,6131,3470,2015,2019,,{C20E1D6B-1DBC-4F69-B3F3-1AEC09EDDD83}
-16686218.0875525,8675653.72291914,3123,Anchorage,P,106567,1023,3449,469,2275,371,5393,572,6726,639,10515,661,18545,894,14685,866,21867,1071,11557,696,11555,606,84928,1508,109988,2328,92653,1123,103351,2218,20853,546,18614,557,37590,1741,11334,666,3508,310,2015,2019,,{41989645-CCA3-466B-9817-909C7EBD3FF1}
-16607841.8425473,9437496.73630837,3124,Anderson,P,56,26,2,3,3,4,0,9,4,5,3,4,5,6,7,9,20,13,9,7,3,5,106875,13888,104686,15920,45,22,107424,19783,10,8,20620,2874,35893,21732,,,,,2015,2019,,{3999FA6E-F8E0-4528-9406-C991F8BB8C52}
-14981471.2754118,7862919.3185571,3125,Angoon,P,130,25,21,12,12,7,19,10,14,10,16,7,21,12,14,11,4,4,3,3,6,5,33750,16239,72516,27260,101,20,67897,32088,43,14,16840,2864,26886,10206,4544,1885,3825,2239,2015,2019,,{B81542E6-6232-4F35-AEC4-F6C46F2BBDE1}
-17758530.6291833,8759944.08337012,3126,Aniak,P,149,24,9,7,1,3,18,8,19,9,29,10,28,10,13,9,20,11,10,5,2,3,49375,11659,65574,9546,126,23,60198,10333,36,14,17350,4121,20773,3610,5850,2288,6363,1135,2015,2019,,{4D22DC8A-9F5A-4C83-B835-F1133D6A8060}
-17833307.7073289,9015553.00610678,3127,Anvik,P,38,10,4,4,5,4,6,5,0,9,11,6,6,5,1,3,5,4,0,9,0,9,41250,5918,46155,13710,29,9,47131,13960,13,7,13054,3236,,,,,,,2015,2019,,{AED9D55C-5519-4DA0-A4A7-28349D8498CD}
-16200942.2921759,10485277.8122488,3128,Arctic Village,P,54,13,14,8,0,9,3,4,8,5,14,7,11,6,4,6,0,9,0,9,0,9,37500,10157,36470,7563,43,12,35609,8829,7,8,12814,4408,,,,,3040,1168,2015,2019,,{3FD9E5F5-DE1E-47BC-A8FC-ECEFCA7C2EA8}
-19391877.4279502,6835970.93964706,3129,Atka,P,12,7,0,9,0,9,3,5,1,2,2,3,3,4,1,1,0,9,1,3,1,2,48750,27408,69508,47573,12,7,60417,35210,1,3,,,,,,,,,2015,2019,,{C80F8014-AF4E-4834-B4A8-DED62C0786C1}
-18064527.563622,8593130.12141586,3130,Atmautluak,P,43,10,7,6,4,4,8,5,2,3,9,7,9,7,0,9,2,3,2,3,0,9,35625,30234,39421,14991,36,9,35128,15349,13,7,12623,1937,,,,,1888,792,2015,2019,,{887F3239-34EE-4A3A-9B7A-522E212DA730}
-17524309.1239729,11227484.1041681,3131,Atqasuk,P,42,16,2,2,1,2,2,3,3,3,4,4,8,7,4,4,13,7,5,5,0,9,86250,35722,83221,15332,35,14,66860,15811,12,6,16275,3038,30056,8823,,,4360,1836,2015,2019,,{A79A606F-AA69-4994-A5A0-5E8AFE9EBA9A}
19277285.2935183,6950872.61663701,3132,Attu Station,P,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,,,,,0,9,,,0,9,,,,,,,,,2015,2019,,{4B169010-F268-45A8-8444-F0B5873ABDEE}
-16409897.2332955,9557080.87200411,3133,Badger,P,6726,469,226,141,162,143,233,135,206,146,792,232,1386,308,868,276,1538,305,770,224,545,191,81111,11952,99084,6843,5840,468,92345,6039,1171,234,18517,2558,32085,5149,9843,4723,3534,2680,2015,2019,,{DAC7203E-0D8F-434C-A2FA-C699EDD5B8CB}
-16631388.3051022,8437358.45632469,3134,Bear Creek,P,473,118,30,33,51,44,57,40,41,46,78,73,27,31,17,26,136,81,36,30,0,9,,,66696,14617,400,110,59178,14644,69,57,15451,8270,57383,41517,,,,,2015,2019,,{2B076D8C-6D9B-439C-90F1-92FEAE651E60}
-16408175.5504662,9976173.30142884,3135,Beaver,P,29,10,9,7,3,4,3,4,0,9,7,5,7,5,0,9,0,9,0,9,0,9,,,30731,8737,26,9,22904,10320,6,5,11383,2834,,,,,,,2015,2019,,{FF43C1B1-9D83-4F8A-B3B2-E404ACC9D5B1}
-16814033.880103,8665458.63172155,3136,Beluga,P,5,5,0,9,0,9,3,4,0,9,0,9,0,9,0,9,2,4,0,9,0,9,,,,,2,4,,,3,4,,,,,,,,,2015,2019,,{D72A5701-11AB-4596-AA0D-A2881CCB42B1}
-18008351.1575292,8578036.2426842,3137,Bethel,P,1934,133,57,42,107,82,122,61,120,63,167,68,304,88,249,77,392,105,245,77,171,75,83367,9985,96848,9669,1772,124,91677,9178,366,88,13237,2404,25730,9566,7011,2762,5026,2733,2015,2019,,{7B1302D1-C2B4-402C-8C43-141B93681692}
-16865833.0263745,10133834.8462918,3138,Bettles,P,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,,,,,0,9,,,0,9,,,,,,,,,2015,2019,,{C4674250-987C-40CD-B550-D246607343D4}
-16234228.4764685,9387246.18503888,3139,Big Delta,P,236,53,13,18,13,20,26,27,0,9,39,27,35,29,47,33,53,37,10,16,0,9,71071,25694,69573,15123,179,53,70046,17608,76,38,17221,6107,32042,12502,,,,,2015,2019,,{3DD78FBE-F02D-4634-B206-835BAF4DDD8E}
-16677792.4607889,8753752.14376509,3140,Big Lake,P,1060,89,112,38,86,34,105,38,93,33,102,34,150,41,114,37,168,49,93,30,37,22,54324,5279,69583,6567,758,75,75560,7101,271,48,19484,2240,29899,7895,13657,2270,3290,1357,2015,2019,,{2AA584CB-3B03-4D75-8F91-A995C37D4C4D}
-16232379.5305256,9949191.5835814,3141,Birch Creek,P,4,4,4,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,,,,,2,3,,,0,9,,,,,,,,,2015,2019,,{6EA0B92C-E267-478F-99A6-DA6EAC948390}
-18533827.0925877,9697033.79061887,3142,Brevig Mission,P,96,14,9,6,7,5,15,7,12,7,14,7,18,8,7,6,10,7,2,3,2,3,40000,8437,52347,10296,88,16,42383,9826,23,9,15561,3819,6300,2823,8710,1078,4950,1277,2015,2019,,{01088110-F1CF-4DF6-A7C8-446D20A2B257}
-17936800.4854698,9870732.665245,3143,Buckland,P,114,17,8,6,1,2,20,14,13,8,30,19,15,12,3,6,11,6,8,10,5,5,42500,10165,65453,18142,94,17,59174,13321,26,9,14604,2222,11600,5560,7057,4804,5952,1797,2015,2019,,{2FD931D4-12DB-45C2-834A-4B4559E54BA5}
-16587840.1502488,8786318.64725492,3144,Buffalo Soapstone,P,307,45,15,11,16,14,27,15,6,8,33,17,86,32,53,29,28,16,26,16,17,14,64727,7993,80022,12084,259,43,76431,11740,69,29,16539,4533,26918,7407,5886,3435,2394,1504,2015,2019,,{2D6814D6-89F0-4625-BF64-3C6A59C5FA97}
-16590548.7890119,8751263.55536645,3145,Butte,P,1135,71,44,18,10,8,82,28,83,28,110,29,205,48,155,31,228,45,115,27,103,31,79583,10385,98663,6937,938,91,91387,6659,329,43,17548,1589,34592,4528,10085,2877,5172,2839,2015,2019,,{9A9D4747-657F-4044-BB90-7E45B94AB987}
-16574958.5798197,9197127.80929988,3146,Cantwell,P,88,31,6,6,0,9,16,8,13,9,6,5,10,10,13,8,15,11,7,7,2,3,58750,27190,72842,18569,68,26,76004,24234,30,15,13507,5251,36167,19981,,,,,2015,2019,,{E263C114-3707-494D-84BF-BCBDC754E133}
-16121504.109879,9760330.07088335,3147,Central,P,30,26,6,6,0,9,7,10,2,16,0,9,13,11,2,4,0,9,0,9,0,9,,,39460,17200,17,14,15453,24319,25,26,12276,4615,25580,110340,,,,,2015,2019,,{5729F5A2-2D55-4611-8C20-838834BEA9AA}
-15999716.2175498,10057166.2574094,3148,Chalkyitsik,P,32,10,6,6,0,9,16,9,4,4,0,9,3,4,1,3,2,3,0,9,0,9,21875,3283,30919,10393,30,9,28120,10257,3,3,,,,,,,,,2015,2019,,{98D5F010-433A-452A-8E40-1DC756B3B809}
-16703629.7221717,8966595.56435427,3149,Chase,P,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,,,,,0,9,,,0,9,,,,,,,,,2015,2019,,{427130A7-E294-4C77-9945-66799C9AE903}
-18287603.8577055,8435002.51586496,3150,Chefornak,P,83,22,5,5,10,7,6,5,6,5,12,8,19,8,8,5,16,8,1,3,0,9,52083,10182,60182,8723,71,17,49024,7775,32,12,13606,2924,14811,4935,6794,1977,5918,1896,2015,2019,,{A446B551-74BE-4F56-B131-523C342C41BA}
-16471851.3428201,9562652.6716704,3151,Chena Ridge,P,2393,218,93,79,37,45,137,92,66,60,50,52,473,162,328,133,577,196,343,136,289,96,100744,13832,123334,17388,2155,223,120517,18623,265,87,21242,5664,30361,9214,,,,,2015,2019,,{ED0D2D29-01A6-4CF8-83BC-B974F9DDF83B}
-16476658.3627789,8414356.69050082,3152,Chenega,P,13,11,0,9,0,9,1,2,1,3,2,6,3,5,4,5,1,2,1,3,0,9,74375,51755,74808,30371,11,9,56800,21541,3,7,,,,,,,,,2015,2019,,{05CB5D5F-15BA-4574-8F40-04CAFA9B5770}
-18433453.2225289,8748225.03058707,3153,Chevak,P,181,38,27,12,8,8,19,9,19,11,49,23,26,12,18,9,13,33,2,5,0,9,40625,7699,45456,12813,154,37,38274,16012,48,16,12527,2637,13105,5612,8113,1229,4664,1239,2015,2019,,{8ECE306F-1205-474A-AF5D-5A82326AFDD3}
-16528585.7995315,8810988.71208775,3154,Chickaloon,P,96,27,4,5,5,7,4,6,18,13,22,14,3,6,10,9,19,13,11,10,0,9,47500,30037,72859,16337,70,21,64201,20595,45,21,28638,4620,16181,11795,,,,,2015,2019,,{CF24E3C4-5B20-4D19-BAA0-498A17870CA8}
-15799981.5073964,9368230.73085785,3155,Chicken,P,7,10,0,9,0,9,0,9,0,9,0,9,0,9,7,10,0,9,0,9,0,9,,,,,7,10,,,0,9,,,,,,,,,2015,2019,,{0C46910A-CF22-422A-A69E-499EC6219D46}
-17648342.8318143,7620462.28603756,3156,Chignik Lagoon,P,25,10,4,4,1,3,2,3,0,9,4,4,1,2,3,4,5,4,4,3,1,2,85417,58991,84704,28268,23,10,80809,28780,3,3,,,,,,,,,2015,2019,,{5FBF89C8-6F1F-4610-B81F-18286B0993C8}
-17673425.6845703,7609093.07634509,3157,Chignik Lake,P,23,9,3,4,1,2,3,4,6,4,4,4,4,4,0,9,2,3,0,9,0,9,34063,5186,41470,13174,20,10,38675,12466,3,4,,,,,,,,,2015,2019,,{F821657B-F119-4950-BB18-F827B06C680C}
-17634583.1537608,7618623.8936503,3158,Chignik,P,18,11,0,9,0,9,2,3,1,3,9,8,1,3,3,3,2,3,0,9,0,9,43750,4110,59956,16446,18,11,54300,15757,2,3,,,,,,,,,2015,2019,,{99F023D0-9290-48CE-8E68-5683A57192DC}
-16945366.5635001,7887490.67201661,3159,Chiniak,P,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,,,,,0,9,,,0,9,,,,,,,,,2015,2019,,{9C0DF89A-A248-470E-82A5-F25ED75A098A}
-15811293.2362289,8873304.3872249,3160,Chisana,P,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,,,,,0,9,,,0,9,,,,,,,,,2015,2019,,{6DF664D4-9279-4A4A-9BF8-BCA1A2EF6222}
-16103943.6835133,8994702.92422141,3161,Chistochina,P,14,8,0,9,0,9,4,6,2,4,0,9,2,5,3,4,0,9,3,4,0,9,53750,52807,73657,44340,12,8,71908,52994,4,6,,,,,,,,,2015,2019,,{72692AC5-B991-4B3E-A2AD-8EA498D7AF48}
-16079111.6919015,8745393.57916078,3162,Chitina,P,12,9,2,4,5,6,0,9,2,3,0,9,1,3,0,9,2,5,0,9,0,9,,,33350,31186,11,9,23155,29553,3,4,,,,,,,,,2015,2019,,{5CD6634F-015C-4D3A-8F00-755FB6A3D186}
-17726740.7758825,8759043.86328533,3163,Chuathbaluk,P,32,10,6,5,0,9,6,4,4,4,8,6,6,5,0,9,2,3,0,9,0,9,35000,15227,37341,9197,28,10,29061,9938,8,5,15000,2347,,,,,1917,203,2015,2019,,{493BC9A8-7869-476D-9319-B88C76EB388A}
-16037437.1538392,9829561.30812307,3164,Circle,P,21,10,2,4,5,4,0,9,5,5,3,5,1,3,2,3,0,9,3,4,0,9,33750,10087,50295,21978,20,9,34040,12903,5,7,22980,14579,,,,,2940,761,2015,2019,,{98B27D83-9E27-4EE6-A6AB-CEED07523629}
-16854020.1963051,8450323.80317593,3165,Clam Gulch,P,90,46,4,6,6,9,4,6,7,10,36,44,4,6,13,11,0,9,12,14,4,6,41563,13566,69220,24544,34,20,111606,46536,58,42,10028,7543,33313,4825,,,3308,2128,2015,2019,,{EC16CE1C-0D9C-429D-A6DE-133FCC9D3FF9}
-17649480.0562589,8144709.0209932,3166,Clark's Point,P,17,8,7,7,0,9,4,4,2,3,1,2,3,4,0,9,0,9,0,9,0,9,16875,15463,23494,14427,11,6,24700,14485,2,2,,,,,,,,,2015,2019,,{16FFACBB-CCBD-4A00-829F-F89904105FD5}
-14786374.5823039,7561211.62728565,3167,Coffman Cove,P,71,26,0,9,11,11,7,10,2,3,10,10,29,19,0,9,5,7,7,9,0,9,51719,17690,61224,19726,59,23,50553,22259,24,14,22996,6187,22000,10632,,,,,2015,2019,,{1F684F46-814E-4675-B09B-A8449105B5E9}
-16844818.5447846,8482380.58204922,3168,Cohoe,P,541,93,26,20,27,17,56,30,35,20,45,21,105,35,118,66,80,31,31,17,18,12,69219,8246,77024,9324,392,75,71870,11030,206,63,24140,7570,26020,9523,12743,3519,2681,823,2015,2019,,{9F0FE231-3223-4A37-89B8-9182CD7AB22F}
-18113349.5399095,7402060.39389685,3169,Cold Bay,P,33,14,0,9,0,9,0,9,5,6,1,4,3,4,7,6,17,11,0,9,0,9,100313,25923,92179,18038,33,14,88391,19053,4,4,,,,,,,,,2015,2019,,{E5A46A8B-30C9-4FDF-A19D-A6A96277A26C}
-16719029.6188946,10229447.6395967,3170,Coldfoot,P,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,,,,,0,9,,,0,9,,,,,,,,,2015,2019,,{1210EAEB-20DF-40DD-8BAB-A09C48AE9887}
-16453332.4338201,9570778.8919546,3171,College,P,4911,309,290,155,78,78,193,97,302,138,516,158,894,238,829,228,829,216,504,154,476,211,80561,12958,104171,12425,4260,374,94512,12033,1144,208,16774,2472,43988,14172,11355,7264,3410,708,2015,2019,,{BF7F929A-CAE2-486C-83EF-C7AF2FADFA2B}
-16676595.5791161,8510749.69663507,3172,Cooper Landing,P,156,55,6,9,0,9,10,11,15,23,0,9,63,43,0,9,62,46,0,9,0,9,69242,33093,74753,14983,109,53,58044,17425,52,40,23683,18527,60113,42078,,,,,2015,2019,,{CB929A5F-AF01-4DE3-8855-87193B97F75F}
-16175312.0055638,8848480.42628687,3173,Copper Center,P,67,27,9,10,0,9,2,3,6,10,11,12,8,7,6,7,18,14,3,4,4,6,69063,42068,81091,25003,51,23,92559,27746,12,12,22950,18641,20670,20652,,,,,2015,2019,,{609CFD2F-EC75-4F32-BDD7-C33D0C9FECE2}
-16225948.4460254,8521876.53212947,3174,Cordova,P,817,122,0,9,33,45,6,8,33,34,49,42,206,79,102,55,194,91,75,41,119,75,94625,19486,112521,13956,781,113,99115,12718,132,70,22180,6897,36353,14359,,,2369,966,2015,2019,,{3921BE55-50DD-4433-8958-D5D2F2D001AE}
-15138316.180303,8265975.50286927,3175,Covenant Life,P,23,27,0,9,0,9,8,14,0,9,0,9,15,23,0,9,0,9,0,9,0,9,,,,,8,14,,,23,27,,,,,,,,,2015,2019,,{E4085300-359F-4509-9843-50524D6A0692}
-14822310.7172787,7454810.18503479,3176,Craig,P,476,35,14,8,22,9,46,15,48,15,66,17,89,23,65,16,69,20,31,12,26,13,63438,6613,77884,7622,422,36,69791,7707,113,27,19375,2704,22472,5184,8080,2793,1963,742,2015,2019,,{CAEF7CF3-5B35-45C3-9D11-A9E32B99E79B}
-17600258.9864611,8828483.63717886,3177,Crooked Creek,P,28,9,8,5,0,9,6,4,2,2,2,2,5,4,5,5,0,9,0,9,0,9,26250,19122,38304,10976,22,8,33177,13180,5,4,13020,2997,,,,,6445,1063,2015,2019,,{8B69F4F5-9833-40B1-B264-CBE2A5544BC8}
-16627741.9393352,8493690.12094984,3178,Crown Point,P,25,18,6,9,0,9,0,9,0,9,5,7,5,9,0,9,9,14,0,9,0,9,63250,63192,62000,37371,19,16,72553,35772,11,12,,,,,,,,,2015,2019,,{07E54FE2-DCBE-4AD4-8894-6E012A80DDB1}
-18114891.8501924,9897862.18415849,3179,Deering,P,34,16,2,4,3,5,4,3,3,4,8,6,8,6,4,5,0,9,2,4,0,9,42500,12525,50468,12489,26,11,51792,17340,7,6,19257,4445,11033,8175,8500,2227,2500,1364,2015,2019,,{A2CE0B1C-09FD-4927-A2E9-B20CC0109806}
-16223331.6925964,9361751.89718577,3180,Delta Junction,P,306,40,19,13,12,10,33,15,15,9,31,16,51,24,58,22,51,20,18,11,18,13,68500,15597,84066,12955,244,38,82074,12994,70,22,15436,3625,34174,8433,11821,5854,2856,1934,2015,2019,,{763EEB4F-118C-4AEA-A931-D707FE999A12}
-16160672.5513182,9321163.46278051,3181,Deltana,P,722,94,9,13,30,29,24,22,68,35,32,27,106,43,132,52,194,74,78,43,49,36,95174,12707,95533,10410,587,90,94436,9782,212,58,17720,2664,30470,7442,,,,,2015,2019,,{AB4874F1-29EA-49F7-9573-6DC9A2C45F81}
-16577349.7774737,9282113.07382764,3182,Denali Park,P,86,43,0,9,0,9,10,12,0,9,22,19,18,18,12,16,24,19,0,9,0,9,54792,46797,71677,16421,81,40,63884,17688,17,16,13559,642,17448,12785,,,,,2015,2019,,{10BA1AD9-39AC-440F-BCE9-40BC75DAD436}
-16871303.7259016,8327977.94967564,3183,Diamond Ridge,P,481,42,4,5,26,15,18,12,25,16,33,16,70,20,82,27,136,36,57,22,30,16,96406,10978,103298,9772,420,43,88641,9888,118,26,19192,3135,42382,10528,12194,2558,2380,1408,2015,2019,,{C8495E9B-FA1E-4A9D-90EA-248D8DB63522}
-17640029.2383221,8188902.08219489,3184,Dillingham,P,742,72,15,12,35,18,60,26,29,14,100,32,136,33,128,30,110,35,84,33,45,21,74524,8381,90289,9139,659,71,86307,9434,156,29,16144,2330,23514,8884,9091,2980,3348,868,2015,2019,,{08E18522-8DAC-4DFC-975E-26751FE81958}
-18807627.4390229,9811020.63817553,3185,Diomede,P,34,10,5,4,2,5,8,6,6,5,6,4,4,4,1,3,2,3,0,9,0,9,28750,14294,36959,10803,31,9,34900,10595,3,4,,,,,,,,,2015,2019,,{9E47594D-5392-4A49-8FCD-026556C904AE}
-16036561.2555728,9263429.15495555,3186,Dot Lake,P,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,,,,,0,9,,,0,9,,,,,,,,,2015,2019,,{03A313E3-0987-4B72-8EC9-6C92E01A12A2}
-16035499.1835844,9262839.66483944,3187,Dot Lake Village,P,13,8,1,4,0,9,4,5,1,2,7,7,0,9,0,9,0,9,0,9,0,9,38125,31184,31423,13924,4,5,8825,12765,9,8,20722,9490,,,,,5500,2383,2015,2019,,{4B63BED6-48D5-4881-B4C0-D73B0D2651F2}
-16097000.0382138,9267756.62343433,3188,Dry Creek,P,48,22,0,9,7,10,6,8,13,13,9,11,13,19,0,9,0,9,0,9,0,9,31786,21019,37502,11850,22,22,,,26,16,12512,1573,,,,,,,2015,2019,,{64B2729B-A777-4917-9D20-77822FE68CFE}
-15701145.1188037,9541571.00919845,3189,Eagle Village,P,24,11,0,9,7,7,2,3,0,9,2,3,4,4,6,7,0,9,0,9,3,4,51250,43289,66638,35763,20,12,68080,39325,4,4,,,,,,,,,2015,2019,,{F6BC6030-25E0-4E0A-BA46-B294A0338BDA}
-15719157.8167796,9552995.61796396,3190,Eagle,P,38,21,1,2,6,6,4,6,7,10,8,6,6,8,4,4,2,4,0,9,0,9,38750,17834,44242,10938,27,17,33485,13557,22,13,13386,5051,22707,11618,,,,,2015,2019,,{99E4149C-E691-4714-88EC-9EDCEF72C195}
-14878758.0609857,7549487.03891262,3191,Edna Bay,P,7,6,0,9,0,9,5,5,0,9,0,9,0,9,0,9,0,9,0,9,2,4,,,76357,102996,5,5,,,2,3,,,,,,,,,2015,2019,,{85B7409D-F9A3-4D1C-8587-BA31448CD26E}
-18037041.1291412,8448636.97364217,3192,Eek,P,122,20,11,8,9,6,17,8,10,6,23,9,14,6,11,7,21,12,2,3,4,4,45500,7145,59546,9005,111,20,52627,10203,30,9,13183,1664,9300,3319,6780,3519,5392,3559,2015,2019,,{59543E82-DA08-4E48-BAA3-B0E7C0FF4767}
-17518988.4125428,8011365.49685887,3193,Egegik,P,9,7,0,9,0,9,0,9,3,4,1,2,2,3,1,3,2,2,0,9,0,9,63125,41474,69144,26942,9,7,56511,28213,3,4,,,,,,,,,2015,2019,,{F7D03E2F-5588-4343-BE94-44E824B7A836}
-16372988.328609,9522017.29511211,3194,Eielson AFB,P,986,107,8,12,0,9,65,45,157,71,118,52,207,78,191,103,141,60,78,39,21,18,68583,13109,77968,7271,976,106,75106,7325,9,11,,,25669,11331,,,,,2015,2019,,{A74F371F-C334-4DC3-88A4-A4FCC1B1E8FD}
-17530376.0001536,8256476.2989067,3195,Ekwok,P,28,10,0,9,0,9,6,6,12,6,3,3,6,4,0,9,1,2,0,9,0,9,33000,7159,39689,10281,20,7,32875,15768,13,11,9762,1966,,,7571,2287,2120,2100,2015,2019,,{FAF5958B-8A56-4E28-B3B1-66B772A5A166}
-15177910.0843907,8008163.78366283,3196,Elfin Cove,P,4,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,4,6,,,,,4,6,,,0,9,,,,,,,,,2015,2019,,{4BAA8104-672E-401E-88E8-341E10A478B8}
-18063202.2799259,9508086.85094371,3197,Elim,P,67,17,6,5,5,7,6,6,3,4,11,6,17,8,10,6,7,5,2,3,0,9,57083,24588,56012,11419,64,15,45417,9771,9,7,14078,2551,15863,7353,11020,5762,7089,4330,2015,2019,,{962DB38D-BABD-43F0-AF8E-6B3C0964C131}
-18315378.7724165,9045765.64857705,3198,Emmonak,P,207,32,14,8,25,15,16,9,36,12,43,12,34,11,13,18,13,11,11,11,2,3,38750,5764,51834,10150,180,30,45677,10321,56,12,15939,2235,7575,7037,7764,2550,5417,1621,2015,2019,,{6E142FF4-3A51-4D60-9F7A-8B65E66A9133}
-16472701.2757039,9570394.18361401,3199,Ester,P,518,218,0,9,0,9,0,9,0,9,23,37,283,182,68,82,29,48,91,93,24,43,65664,18057,97140,24963,518,218,85945,20992,29,48,,,14037,13756,,,,,2015,2019,,{C975E5F6-90CB-420B-9766-C43941847789}
-16382673.0104282,8844601.11827285,3200,Eureka Roadhouse,P,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,,,,,0,9,,,0,9,,,,,,,,,2015,2019,,{463333A9-778A-4087-B2B6-C834DF7F1809}
-16865546.7834434,10134617.5060728,3201,Evansville,P,10,8,0,9,0,9,1,2,1,6,0,9,0,9,4,4,0,9,4,4,0,9,,,107400,57156,9,8,115467,68601,1,2,,,,,,,,,2015,2019,,{FF9ACB36-15C3-4C3B-831F-7686F69D80ED}
-15077462.2436435,8055392.88265615,3202,Excursion Inlet,P,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,,,,,0,9,,,0,9,,,,,,,,,2015,2019,,{E209147C-83F5-4D19-AD3F-CB78B1F679F5}
-16444254.1310858,9566271.87088456,3203,Fairbanks,P,10866,487,391,140,405,156,743,184,1110,229,1298,247,2279,302,1453,278,2060,287,555,142,572,117,62602,4290,82258,3596,9359,485,77776,4015,2261,229,16472,1355,33121,3358,10019,1713,3032,693,2015,2019,,{7102AFBB-6F0A-4C7A-92FF-6F5A6D66AB18}
-18191245.5091054,7333781.24025852,3204,False Pass,P,21,17,0,9,0,9,2,3,0,9,2,3,10,8,0,9,5,8,2,3,0,9,54250,21535,77300,20469,21,17,73019,19104,3,6,,,,,,,,,2015,2019,,{223C147A-542C-4057-8AE2-C5C99FC10AB1}
-16602782.7855767,8774282.41258619,3205,Farm Loop,P,350,37,7,8,4,8,21,13,13,10,31,15,70,28,57,20,66,23,47,16,34,17,89000,10323,110027,13169,301,38,94284,12107,112,30,17246,3924,34939,9439,8100,1092,4441,2099,2015,2019,,{803C9DC0-CB68-4FB4-8746-A65C69A5905F}
-16448634.4496328,9579406.8471837,3206,Farmers Loop,P,2111,288,55,60,44,51,74,95,240,191,406,187,162,102,312,166,389,154,249,119,180,90,80536,18002,97087,13908,1882,240,89956,12981,675,220,17055,3870,30604,16372,,,5947,2783,2015,2019,,{69F4E278-CF90-4297-B76E-3E6C8AF33FFF}
-16599487.2199191,9354104.28255344,3207,Ferry,P,6,9,0,9,0,9,0,9,0,9,0,9,6,9,0,9,0,9,0,9,0,9,,,,,6,9,,,0,9,,,,,,,,,2015,2019,,{6271DC39-C422-443B-AB71-71A2246047FD}
-16614286.7218702,8786763.92855068,3208,Fishhook,P,1768,111,60,33,20,24,86,46,95,54,148,56,243,71,169,63,449,83,269,79,229,74,106310,12221,112594,8907,1552,111,106881,8996,392,79,17593,2193,30033,5366,9764,1071,3060,1999,2015,2019,,{90DA2B6B-1B09-4D7A-A466-E6B55B21AEE8}
-17589314.4415182,8967508.78411107,3209,Flat,P,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,,,,,0,9,,,0,9,,,,,,,,,2015,2019,,{3C695476-5C5E-4120-9E30-BF42C37A0EAF}
